"","Track","Time","X","Y","Distance","Velocity","Pixel","Type","Subtype"
"1680","C17",99,1694,404,0.678,0.452,-7175274,"Control","Uninuclear"
"1681","C17",100,1691,406,1.222,0.815,-7304286,"Control","Uninuclear"
"1682","C18",2,1505,1333,5.803,3.868,-5010476,"Control","Uninuclear"
"1683","C18",3,1492,1348,6.729,4.486,-7031615,"Control","Uninuclear"
"1684","C18",4,1490,1335,4.459,2.973,-9343359,"Control","Uninuclear"
"1685","C18",5,1494,1335,1.356,0.904,-8814697,"Control","Uninuclear"
"1686","C18",6,1488,1327,3.39,2.26,-10195574,"Control","Uninuclear"
"1687","C18",7,1482,1327,2.034,1.356,-9928572,"Control","Uninuclear"
"1688","C18",8,1476,1310,6.111,4.074,-9081203,"Control","Uninuclear"
"1689","C18",9,1471,1304,2.648,1.765,-11047047,"Control","Uninuclear"
"1690","C18",10,1461,1306,3.457,2.305,-9933958,"Control","Uninuclear"
"1691","C18",11,1465,1304,1.516,1.011,-9345430,"Control","Uninuclear"
"1692","C18",12,1465,1299,1.695,1.13,-9805694,"Control","Uninuclear"
"1693","C18",13,1465,1299,0,0,-8235355,"Control","Uninuclear"
"1694","C18",14,1459,1289,3.953,2.636,-7247953,"Control","Uninuclear"
"1695","C18",15,1457,1283,2.144,1.429,-5986109,"Control","Uninuclear"
"1696","C18",16,1446,1276,4.42,2.947,-11049090,"Control","Uninuclear"
"1697","C18",17,1442,1272,1.918,1.278,-8561519,"Control","Uninuclear"
"1698","C18",18,1444,1272,0.678,0.452,-9869200,"Control","Uninuclear"
"1699","C18",19,1444,1272,0,0,-9217915,"Control","Uninuclear"
"1700","C18",20,1442,1270,0.959,0.639,-5994088,"Control","Uninuclear"
"1701","C18",21,1440,1268,0.959,0.639,-6128226,"Control","Uninuclear"
"1702","C18",22,1440,1270,0.678,0.452,-9144691,"Control","Uninuclear"
"1703","C18",23,1427,1285,6.729,4.486,-8953205,"Control","Uninuclear"
"1704","C18",24,1434,1287,2.468,1.645,-7699799,"Control","Uninuclear"
"1705","C18",25,1423,1295,4.611,3.074,-6978386,"Control","Uninuclear"
"1706","C18",26,1404,1295,6.441,4.294,-8688252,"Control","Uninuclear"
"1707","C18",27,1404,1293,0.678,0.452,-8945505,"Control","Uninuclear"
"1708","C18",28,1396,1302,4.082,2.721,-10388095,"Control","Uninuclear"
"1709","C18",29,1394,1302,0.678,0.452,-8750193,"Control","Uninuclear"
"1710","C18",30,1398,1299,1.695,1.13,-10001790,"Control","Uninuclear"
"1711","C18",31,1394,1299,1.356,0.904,-9599096,"Control","Uninuclear"
"1712","C18",32,1390,1304,2.171,1.447,-9280363,"Control","Uninuclear"
"1713","C18",33,1381,1297,3.865,2.577,-8751984,"Control","Uninuclear"
"1714","C18",34,1373,1304,3.604,2.402,-8820362,"Control","Uninuclear"
"1715","C18",35,1362,1304,3.729,2.486,-9275783,"Control","Uninuclear"
"1716","C18",36,1354,1308,3.032,2.021,-9280889,"Control","Uninuclear"
"1717","C18",37,1352,1333,8.502,5.668,-9340789,"Control","Uninuclear"
"1718","C18",38,1352,1327,2.034,1.356,-9072979,"Control","Uninuclear"
"1719","C18",39,1335,1329,5.803,3.868,-7833415,"Control","Uninuclear"
"1720","C18",40,1329,1320,3.667,2.445,-10389125,"Control","Uninuclear"
"1721","C18",41,1325,1318,1.516,1.011,-10786931,"Control","Uninuclear"
"1722","C18",42,1331,1320,2.144,1.429,-7164228,"Control","Uninuclear"
"1723","C18",43,1331,1310,3.39,2.26,-9999484,"Control","Uninuclear"
"1724","C18",44,1335,1304,2.445,1.63,-7052356,"Control","Uninuclear"
"1725","C18",45,1333,1302,0.959,0.639,-10263170,"Control","Uninuclear"
"1726","C18",46,1333,1302,0,0,-7234135,"Control","Uninuclear"
"1727","C18",47,1325,1306,3.032,2.021,-8225137,"Control","Uninuclear"
"1728","C18",48,1314,1304,3.79,2.527,-9012078,"Control","Uninuclear"
"1729","C18",49,1308,1312,3.39,2.26,-7305308,"Control","Uninuclear"
"1730","C18",50,1302,1312,2.034,1.356,-10390934,"Control","Uninuclear"
"1731","C18",51,1302,1312,0,0,-9995119,"Control","Uninuclear"
"1732","C18",52,1306,1306,2.445,1.63,-9737857,"Control","Uninuclear"
"1733","C18",53,1302,1308,1.516,1.011,-10785658,"Control","Uninuclear"
"1734","C18",54,1297,1310,1.826,1.217,-10261894,"Control","Uninuclear"
"1735","C18",55,1287,1312,3.457,2.305,-10066294,"Control","Uninuclear"
"1736","C18",56,1283,1316,1.918,1.278,-11311725,"Control","Uninuclear"
"1737","C18",57,1283,1316,0,0,-10523757,"Control","Uninuclear"
"1738","C18",58,1285,1316,0.678,0.452,-11239269,"Control","Uninuclear"
"1739","C18",59,1285,1316,0,0,-9930619,"Control","Uninuclear"
"1740","C18",60,1283,1316,0.678,0.452,-9204589,"Control","Uninuclear"
"1741","C18",61,1272,1316,3.729,2.486,-9473916,"Control","Uninuclear"
"1742","C18",62,1253,1312,6.582,4.388,-10586496,"Control","Uninuclear"
"1743","C18",63,1243,1310,3.457,2.305,-10449268,"Control","Uninuclear"
"1744","C18",64,1232,1308,3.79,2.527,-10122598,"Control","Uninuclear"
"1745","C18",65,1243,1297,5.274,3.516,-9018755,"Control","Uninuclear"
"1746","C18",66,1232,1297,3.729,2.486,-9930359,"Control","Uninuclear"
"1747","C18",67,1232,1289,2.712,1.808,-9868925,"Control","Uninuclear"
"1748","C18",68,1226,1295,2.877,1.918,-9737339,"Control","Uninuclear"
"1749","C18",69,1232,1289,2.877,1.918,-9014119,"Control","Uninuclear"
"1750","C18",70,1232,1285,1.356,0.904,-7699035,"Control","Uninuclear"
"1751","C18",71,1226,1291,2.877,1.918,-10128763,"Control","Uninuclear"
"1752","C18",72,1226,1287,1.356,0.904,-10985866,"Control","Uninuclear"
"1753","C18",73,1226,1287,0,0,-10262151,"Control","Uninuclear"
"1754","C18",74,1228,1283,1.516,1.011,-10068113,"Control","Uninuclear"
"1755","C18",75,1232,1287,1.918,1.278,-10129013,"Control","Uninuclear"
"1756","C18",76,1237,1287,1.695,1.13,-10918794,"Control","Uninuclear"
"1757","C18",77,1241,1287,1.356,0.904,-10849921,"Control","Uninuclear"
"1758","C18",78,1239,1283,1.516,1.011,-9538669,"Control","Uninuclear"
"1759","C18",79,1241,1266,5.803,3.868,-7634281,"Control","Uninuclear"
"1760","C18",80,1239,1266,0.678,0.452,-10392189,"Control","Uninuclear"
"1761","C18",81,1234,1257,3.49,2.327,-9938065,"Control","Uninuclear"
"1762","C18",82,1237,1251,2.274,1.516,-10595736,"Control","Uninuclear"
"1763","C18",83,1226,1251,3.729,2.486,-10851970,"Control","Uninuclear"
"1764","C18",84,1218,1257,3.39,2.26,-11702390,"Control","Uninuclear"
"1765","C18",85,1228,1249,4.341,2.894,-11047033,"Control","Uninuclear"
"1766","C18",86,1239,1245,3.968,2.645,-10917765,"Control","Uninuclear"
"1767","C18",87,1241,1245,0.678,0.452,-9536876,"Control","Uninuclear"
"1768","C18",88,1232,1245,3.051,2.034,-10064764,"Control","Uninuclear"
"1769","C18",89,1234,1243,0.959,0.639,-10393729,"Control","Uninuclear"
"1770","C18",90,1230,1241,1.516,1.011,-11376774,"Control","Uninuclear"
"1771","C18",91,1245,1245,5.263,3.508,-9931119,"Control","Uninuclear"
"1772","C18",92,1237,1247,2.795,1.864,-11173240,"Control","Uninuclear"
"1773","C18",93,1241,1245,1.516,1.011,-10521732,"Control","Uninuclear"
"1774","C18",94,1239,1243,0.959,0.639,-9928815,"Control","Uninuclear"
"1775","C18",95,1249,1232,5.04,3.36,-9529696,"Control","Uninuclear"
"1776","C18",96,1260,1232,3.729,2.486,-10648949,"Control","Uninuclear"
"1777","C18",97,1251,1239,3.865,2.577,-11567734,"Control","Uninuclear"
"1778","C18",98,1251,1241,0.678,0.452,-11372411,"Control","Uninuclear"
"1779","C18",99,1237,1247,5.163,3.442,-9733513,"Control","Uninuclear"
"1780","C18",100,1232,1257,3.79,2.527,-10323324,"Control","Uninuclear"
"1781","C19",2,1310,1654,1.516,1.011,-8421479,"Control","Uninuclear"
"1782","C19",3,1310,1654,0,0,-8421731,"Control","Uninuclear"
"1783","C19",4,1312,1654,0.678,0.452,-8419939,"Control","Uninuclear"
"1784","C19",5,1312,1654,0,0,-8617056,"Control","Uninuclear"
"1785","C19",6,1312,1654,0,0,-9072740,"Control","Uninuclear"
"1786","C19",7,1312,1654,0,0,-9141621,"Control","Uninuclear"
"1787","C19",8,1312,1654,0,0,-8483941,"Control","Uninuclear"
"1788","C19",9,1312,1654,0,0,-8683624,"Control","Uninuclear"
"1789","C19",10,1312,1654,0,0,-9073758,"Control","Uninuclear"
"1790","C19",11,1310,1654,0.678,0.452,-8355688,"Control","Uninuclear"
"1791","C19",12,1312,1656,0.959,0.639,-8750195,"Control","Uninuclear"
"1792","C19",13,1312,1654,0.678,0.452,-8354397,"Control","Uninuclear"
"1793","C19",14,1312,1654,0,0,-7369830,"Control","Uninuclear"
"1794","C19",15,1312,1654,0,0,-8092781,"Control","Uninuclear"
"1795","C19",16,1312,1654,0,0,-7961959,"Control","Uninuclear"
"1796","C19",17,1312,1654,0,0,-8286312,"Control","Uninuclear"
"1797","C19",18,1314,1652,0.959,0.639,-8026210,"Control","Uninuclear"
"1798","C19",19,1314,1652,0,0,-8485991,"Control","Uninuclear"
"1799","C19",20,1314,1654,0.678,0.452,-9209968,"Control","Uninuclear"
"1800","C19",21,1314,1654,0,0,-8355686,"Control","Uninuclear"
"1801","C19",22,1314,1654,0,0,-8818021,"Control","Uninuclear"
"1802","C19",23,1314,1654,0,0,-8685672,"Control","Uninuclear"
"1803","C19",24,1314,1654,0,0,-8751976,"Control","Uninuclear"
"1804","C19",25,1314,1654,0,0,-9211498,"Control","Uninuclear"
"1805","C19",26,1314,1654,0,0,-8947059,"Control","Uninuclear"
"1806","C19",27,1314,1654,0,0,-8814436,"Control","Uninuclear"
"1807","C19",28,1314,1654,0,0,-8749917,"Control","Uninuclear"
"1808","C19",29,1314,1654,0,0,-8225131,"Control","Uninuclear"
"1809","C19",30,1314,1654,0,0,-8816229,"Control","Uninuclear"
"1810","C19",31,1314,1654,0,0,-8027487,"Control","Uninuclear"
"1811","C19",32,1314,1654,0,0,-8421980,"Control","Uninuclear"
"1812","C19",33,1314,1654,0,0,-9142623,"Control","Uninuclear"
"1813","C19",34,1314,1654,0,0,-9340528,"Control","Uninuclear"
"1814","C19",35,1314,1652,0.678,0.452,-8487272,"Control","Uninuclear"
"1815","C19",36,1314,1652,0,0,-8092506,"Control","Uninuclear"
"1816","C19",37,1314,1652,0,0,-8947562,"Control","Uninuclear"
"1817","C19",38,1314,1650,0.678,0.452,-9141090,"Control","Uninuclear"
"1818","C19",39,1314,1647,1.017,0.678,-8943703,"Control","Uninuclear"
"1819","C19",40,1314,1647,0,0,-8356715,"Control","Uninuclear"
"1820","C19",41,1314,1647,0,0,-7829842,"Control","Uninuclear"
"1821","C19",42,1314,1647,0,0,-8091738,"Control","Uninuclear"
"1822","C19",43,1314,1647,0,0,-8288853,"Control","Uninuclear"
"1823","C19",44,1314,1647,0,0,-9206876,"Control","Uninuclear"
"1824","C19",45,1314,1647,0,0,-8881504,"Control","Uninuclear"
"1825","C19",46,1312,1652,1.826,1.217,-9666657,"Control","Uninuclear"
"1826","C19",47,1312,1652,0,0,-8092753,"Control","Uninuclear"
"1827","C19",48,1310,1650,0.959,0.639,-7961179,"Control","Uninuclear"
"1828","C19",49,1310,1650,0,0,-8356438,"Control","Uninuclear"
"1829","C19",50,1310,1652,0.678,0.452,-8420191,"Control","Uninuclear"
"1830","C19",51,1310,1652,0,0,-8092502,"Control","Uninuclear"
"1831","C19",52,1312,1652,0.678,0.452,-8094048,"Control","Uninuclear"
"1832","C19",53,1312,1652,0,0,-8553053,"Control","Uninuclear"
"1833","C19",54,1312,1650,0.678,0.452,-7763800,"Control","Uninuclear"
"1834","C19",55,1310,1650,0.678,0.452,-8489317,"Control","Uninuclear"
"1835","C19",56,1310,1650,0,0,-8486746,"Control","Uninuclear"
"1836","C19",57,1310,1650,0,0,-8748896,"Control","Uninuclear"
"1837","C19",58,1310,1652,0.678,0.452,-8619877,"Control","Uninuclear"
"1838","C19",59,1312,1650,0.959,0.639,-9212016,"Control","Uninuclear"
"1839","C19",60,1312,1650,0,0,-9405304,"Control","Uninuclear"
"1840","C19",61,1312,1650,0,0,-9273454,"Control","Uninuclear"
"1841","C19",62,1312,1652,0.678,0.452,-8618596,"Control","Uninuclear"
"1842","C19",63,1312,1652,0,0,-9079912,"Control","Uninuclear"
"1843","C19",64,1312,1652,0,0,-8355686,"Control","Uninuclear"
"1844","C19",65,1312,1652,0,0,-9012328,"Control","Uninuclear"
"1845","C19",66,1314,1652,0.678,0.452,-9205079,"Control","Uninuclear"
"1846","C19",67,1314,1654,0.678,0.452,-9402735,"Control","Uninuclear"
"1847","C19",68,1314,1654,0,0,-9278067,"Control","Uninuclear"
"1848","C19",69,1314,1654,0,0,-10386797,"Control","Uninuclear"
"1849","C19",70,1312,1654,0.678,0.452,-9077356,"Control","Uninuclear"
"1850","C19",71,1312,1654,0,0,-8487013,"Control","Uninuclear"
"1851","C19",72,1314,1654,0.678,0.452,-9862003,"Control","Uninuclear"
"1852","C19",73,1314,1654,0,0,-9273441,"Control","Uninuclear"
"1853","C19",74,1316,1652,0.959,0.639,-9339758,"Control","Uninuclear"
"1854","C19",75,1316,1652,0,0,-8681551,"Control","Uninuclear"
"1855","C19",76,1316,1652,0,0,-9406824,"Control","Uninuclear"
"1856","C19",77,1316,1652,0,0,-8881753,"Control","Uninuclear"
"1857","C19",78,1316,1652,0,0,-9143387,"Control","Uninuclear"
"1858","C19",79,1316,1652,0,0,-8487260,"Control","Uninuclear"
"1859","C19",80,1312,1654,1.516,1.011,-8945507,"Control","Uninuclear"
"1860","C19",81,1312,1654,0,0,-9275248,"Control","Uninuclear"
"1861","C19",82,1314,1652,0.959,0.639,-9600351,"Control","Uninuclear"
"1862","C19",83,1314,1652,0,0,-9014117,"Control","Uninuclear"
"1863","C19",84,1314,1652,0,0,-9863525,"Control","Uninuclear"
"1864","C19",85,1314,1652,0,0,-8550749,"Control","Uninuclear"
"1865","C19",86,1314,1652,0,0,-8549466,"Control","Uninuclear"
"1866","C19",87,1314,1652,0,0,-9008992,"Control","Uninuclear"
"1867","C19",88,1314,1652,0,0,-8814160,"Control","Uninuclear"
"1868","C19",89,1314,1652,0,0,-6456646,"Control","Uninuclear"
"1869","C19",90,1314,1652,0,0,-8749654,"Control","Uninuclear"
"1870","C19",91,1314,1652,0,0,-8554849,"Control","Uninuclear"
"1871","C19",92,1314,1652,0,0,-9014382,"Control","Uninuclear"
"1872","C19",93,1314,1652,0,0,-8619875,"Control","Uninuclear"
"1873","C19",94,1314,1652,0,0,-8816989,"Control","Uninuclear"
"1874","C19",95,1316,1652,0.678,0.452,-8485453,"Control","Uninuclear"
"1875","C19",96,1320,1647,2.171,1.447,-9606256,"Control","Uninuclear"
"1876","C19",97,1320,1647,0,0,-9995637,"Control","Uninuclear"
"1877","C19",98,1318,1647,0.678,0.452,-9996140,"Control","Uninuclear"
"1878","C19",99,1318,1647,0,0,-8620129,"Control","Uninuclear"
"1879","C19",100,1318,1647,0,0,-8882022,"Control","Uninuclear"
"1880","C20",2,840,1664,2.733,1.822,-7633754,"Control","Uninuclear"
"1881","C20",3,842,1671,2.468,1.645,-5069124,"Control","Uninuclear"
"1882","C20",4,836,1666,2.648,1.765,-7166010,"Control","Uninuclear"
"1883","C20",5,836,1666,0,0,-5658416,"Control","Uninuclear"
"1884","C20",6,836,1666,0,0,-9022573,"Control","Uninuclear"
"1885","C20",7,836,1671,1.695,1.13,-5981497,"Control","Uninuclear"
"1886","C20",8,836,1671,0,0,-5733962,"Control","Uninuclear"
"1887","C20",9,838,1668,1.222,0.815,-8030846,"Control","Uninuclear"
"1888","C20",10,838,1671,1.017,0.678,-9279886,"Control","Uninuclear"
"1889","C20",11,840,1673,0.959,0.639,-9605751,"Control","Uninuclear"
"1890","C20",12,840,1673,0,0,-7309910,"Control","Uninuclear"
"1891","C20",13,840,1671,0.678,0.452,-11239070,"Control","Uninuclear"
"1892","C20",14,838,1658,4.459,2.973,-8356213,"Control","Uninuclear"
"1893","C20",15,838,1658,0,0,-9087334,"Control","Uninuclear"
"1894","C20",16,838,1658,0,0,-11372952,"Control","Uninuclear"
"1895","C20",17,832,1654,2.445,1.63,-6441042,"Control","Uninuclear"
"1896","C20",18,819,1652,4.459,2.973,-6590049,"Control","Uninuclear"
"1897","C20",19,821,1647,1.826,1.217,-6586732,"Control","Uninuclear"
"1898","C20",20,817,1645,1.516,1.011,-7833479,"Control","Uninuclear"
"1899","C20",21,809,1643,2.795,1.864,-7701845,"Control","Uninuclear"
"1900","C20",22,796,1633,5.56,3.707,-5988945,"Control","Uninuclear"
"1901","C20",23,796,1633,0,0,-7310684,"Control","Uninuclear"
"1902","C20",24,796,1629,1.356,0.904,-8017756,"Control","Uninuclear"
"1903","C20",25,788,1622,3.604,2.402,-9346719,"Control","Uninuclear"
"1904","C20",26,786,1620,0.959,0.639,-7836272,"Control","Uninuclear"
"1905","C20",27,784,1620,0.678,0.452,-8356212,"Control","Uninuclear"
"1906","C20",28,782,1620,0.678,0.452,-8818308,"Control","Uninuclear"
"1907","C20",29,782,1620,0,0,-7830369,"Control","Uninuclear"
"1908","C20",30,782,1620,0,0,-9938057,"Control","Uninuclear"
"1909","C20",31,782,1622,0.678,0.452,-7445883,"Control","Uninuclear"
"1910","C20",32,779,1622,1.017,0.678,-7243865,"Control","Uninuclear"
"1911","C20",33,782,1620,1.222,0.815,-7965281,"Control","Uninuclear"
"1912","C20",34,782,1620,0,0,-8948342,"Control","Uninuclear"
"1913","C20",35,782,1620,0,0,-13747406,"Control","Uninuclear"
"1914","C20",36,779,1608,4.193,2.795,-5605195,"Control","Uninuclear"
"1915","C20",37,777,1599,3.125,2.084,-8555888,"Control","Uninuclear"
"1916","C20",38,771,1599,2.034,1.356,-8095083,"Control","Uninuclear"
"1917","C20",39,767,1591,3.032,2.021,-6125898,"Control","Uninuclear"
"1918","C20",40,752,1589,5.13,3.42,-6261846,"Control","Uninuclear"
"1919","C20",41,731,1591,7.151,4.767,-8686432,"Control","Uninuclear"
"1920","C20",42,731,1587,1.356,0.904,-6260556,"Control","Uninuclear"
"1921","C20",43,719,1580,4.71,3.14,-9342832,"Control","Uninuclear"
"1922","C20",44,710,1578,3.125,2.084,-9008501,"Control","Uninuclear"
"1923","C20",45,704,1574,2.445,1.63,-8224367,"Control","Uninuclear"
"1924","C20",47,698,1574,2.034,1.356,-6058572,"Control","Uninuclear"
"1925","C20",48,685,1570,4.611,3.074,-7699290,"Control","Uninuclear"
"1926","C20",49,679,1564,2.877,1.918,-10322793,"Control","Uninuclear"
"1927","C20",50,670,1570,3.667,2.445,-9342822,"Control","Uninuclear"
"1928","C20",51,668,1574,1.516,1.011,-11308938,"Control","Uninuclear"
"1929","C20",52,666,1574,0.678,0.452,-8356707,"Control","Uninuclear"
"1930","C20",53,668,1564,3.457,2.305,-9146507,"Control","Uninuclear"
"1931","C20",54,666,1561,1.222,0.815,-10454140,"Control","Uninuclear"
"1932","C20",55,654,1559,4.124,2.749,-8028026,"Control","Uninuclear"
"1933","C20",56,647,1559,2.373,1.582,-10061943,"Control","Uninuclear"
"1934","C20",57,639,1559,2.712,1.808,-10391684,"Control","Uninuclear"
"1935","C20",58,639,1559,0,0,-9147774,"Control","Uninuclear"
"1936","C20",59,643,1553,2.445,1.63,-9477241,"Control","Uninuclear"
"1937","C20",60,641,1553,0.678,0.452,-8428642,"Control","Uninuclear"
"1938","C20",61,639,1557,1.516,1.011,-6911829,"Control","Uninuclear"
"1939","C20",62,641,1555,0.959,0.639,-10791297,"Control","Uninuclear"
"1940","C20",63,641,1557,0.678,0.452,-9868915,"Control","Uninuclear"
"1941","C20",64,641,1557,0,0,-7953233,"Control","Uninuclear"
"1942","C20",65,645,1555,1.516,1.011,-9476475,"Control","Uninuclear"
"1943","C20",66,645,1555,0,0,-8232283,"Control","Uninuclear"
"1944","C20",67,622,1528,12.024,8.016,-9932669,"Control","Uninuclear"
"1945","C20",68,624,1503,8.502,5.668,-7113820,"Control","Uninuclear"
"1946","C20",69,622,1492,3.79,2.527,-9870455,"Control","Uninuclear"
"1947","C20",70,631,1482,4.561,3.041,-8818519,"Control","Uninuclear"
"1948","C20",71,628,1471,3.865,2.577,-9276786,"Control","Uninuclear"
"1949","C20",72,620,1469,2.795,1.864,-9475472,"Control","Uninuclear"
"1950","C20",73,614,1467,2.144,1.429,-10129015,"Control","Uninuclear"
"1951","C20",74,612,1461,2.144,1.429,-7429960,"Control","Uninuclear"
"1952","C20",75,608,1459,1.516,1.011,-5068322,"Control","Uninuclear"
"1953","C20",76,587,1455,7.247,4.831,-6919766,"Control","Uninuclear"
"1954","C20",77,578,1450,3.49,2.327,-7574103,"Control","Uninuclear"
"1955","C20",78,568,1446,3.651,2.434,-8689243,"Control","Uninuclear"
"1956","C20",79,568,1452,2.034,1.356,-9542272,"Control","Uninuclear"
"1957","C20",80,549,1450,6.477,4.318,-9924706,"Control","Uninuclear"
"1958","C20",81,543,1450,2.034,1.356,-10522243,"Control","Uninuclear"
"1959","C20",82,534,1450,3.051,2.034,-8160892,"Control","Uninuclear"
"1960","C20",83,530,1450,1.356,0.904,-5661243,"Control","Uninuclear"
"1961","C20",84,517,1452,4.459,2.973,-7832692,"Control","Uninuclear"
"1962","C20",85,509,1455,2.896,1.931,-7835514,"Control","Uninuclear"
"1963","C20",86,494,1452,5.186,3.457,-8949881,"Control","Uninuclear"
"1964","C20",87,488,1452,2.034,1.356,-10191233,"Control","Uninuclear"
"1965","C20",88,482,1450,2.144,1.429,-8032139,"Control","Uninuclear"
"1966","C20",89,480,1457,2.468,1.645,-8553330,"Control","Uninuclear"
"1967","C20",90,475,1459,1.826,1.217,-9208703,"Control","Uninuclear"
"1968","C20",91,471,1459,1.356,0.904,-9407620,"Control","Uninuclear"
"1969","C20",92,463,1461,2.795,1.864,-10190457,"Control","Uninuclear"
"1970","C20",93,454,1461,3.051,2.034,-9932400,"Control","Uninuclear"
"1971","C20",94,448,1461,2.034,1.356,-7049066,"Control","Uninuclear"
"1972","C20",95,440,1450,4.611,3.074,-5540958,"Control","Uninuclear"
"1973","C20",96,425,1450,5.085,3.39,-10326144,"Control","Uninuclear"
"1974","C20",97,408,1457,6.232,4.155,-10846829,"Control","Uninuclear"
"1975","C20",98,402,1457,2.034,1.356,-8620650,"Control","Uninuclear"
"1976","C20",99,389,1457,4.407,2.938,-8034429,"Control","Uninuclear"
"1977","C20",100,373,1457,5.424,3.616,-8163196,"Control","Uninuclear"
