"","Track","Time","X","Y","Distance","Velocity","Pixel","Type","Subtype"
"1763","C18",97,424.089,231.198,3.865,2.577,-11567734,"Control","Uninuclear"
"1764","C18",98,424.089,230.52,0.678,0.452,-11372411,"Control","Uninuclear"
"1765","C18",99,419.343,228.486,5.163,3.442,-9733513,"Control","Uninuclear"
"1766","C18",100,417.648,225.096,3.79,2.527,-10323324,"Control","Uninuclear"
"1767","C19",2,444.09,90.513,1.516,1.011,-8421479,"Control","Uninuclear"
"1768","C19",3,444.09,90.513,0,0,-8421731,"Control","Uninuclear"
"1769","C19",4,444.768,90.513,0.678,0.452,-8419939,"Control","Uninuclear"
"1770","C19",5,444.768,90.513,0,0,-8617056,"Control","Uninuclear"
"1771","C19",6,444.768,90.513,0,0,-9072740,"Control","Uninuclear"
"1772","C19",7,444.768,90.513,0,0,-9141621,"Control","Uninuclear"
"1773","C19",8,444.768,90.513,0,0,-8483941,"Control","Uninuclear"
"1774","C19",9,444.768,90.513,0,0,-8683624,"Control","Uninuclear"
"1775","C19",10,444.768,90.513,0,0,-9073758,"Control","Uninuclear"
"1776","C19",11,444.09,90.513,0.678,0.452,-8355688,"Control","Uninuclear"
"1777","C19",12,444.768,89.835,0.959,0.639,-8750195,"Control","Uninuclear"
"1778","C19",13,444.768,90.513,0.678,0.452,-8354397,"Control","Uninuclear"
"1779","C19",14,444.768,90.513,0,0,-7369830,"Control","Uninuclear"
"1780","C19",15,444.768,90.513,0,0,-8092781,"Control","Uninuclear"
"1781","C19",16,444.768,90.513,0,0,-7961959,"Control","Uninuclear"
"1782","C19",17,444.768,90.513,0,0,-8286312,"Control","Uninuclear"
"1783","C19",18,445.446,91.191,0.959,0.639,-8026210,"Control","Uninuclear"
"1784","C19",19,445.446,91.191,0,0,-8485991,"Control","Uninuclear"
"1785","C19",20,445.446,90.513,0.678,0.452,-9209968,"Control","Uninuclear"
"1786","C19",21,445.446,90.513,0,0,-8355686,"Control","Uninuclear"
"1787","C19",22,445.446,90.513,0,0,-8818021,"Control","Uninuclear"
"1788","C19",23,445.446,90.513,0,0,-8685672,"Control","Uninuclear"
"1789","C19",24,445.446,90.513,0,0,-8751976,"Control","Uninuclear"
"1790","C19",25,445.446,90.513,0,0,-9211498,"Control","Uninuclear"
"1791","C19",26,445.446,90.513,0,0,-8947059,"Control","Uninuclear"
"1792","C19",27,445.446,90.513,0,0,-8814436,"Control","Uninuclear"
"1793","C19",28,445.446,90.513,0,0,-8749917,"Control","Uninuclear"
"1794","C19",29,445.446,90.513,0,0,-8225131,"Control","Uninuclear"
"1795","C19",30,445.446,90.513,0,0,-8816229,"Control","Uninuclear"
"1796","C19",31,445.446,90.513,0,0,-8027487,"Control","Uninuclear"
"1797","C19",32,445.446,90.513,0,0,-8421980,"Control","Uninuclear"
"1798","C19",33,445.446,90.513,0,0,-9142623,"Control","Uninuclear"
"1799","C19",34,445.446,90.513,0,0,-9340528,"Control","Uninuclear"
"1800","C19",35,445.446,91.191,0.678,0.452,-8487272,"Control","Uninuclear"
"1801","C19",36,445.446,91.191,0,0,-8092506,"Control","Uninuclear"
"1802","C19",37,445.446,91.191,0,0,-8947562,"Control","Uninuclear"
"1803","C19",38,445.446,91.869,0.678,0.452,-9141090,"Control","Uninuclear"
"1804","C19",39,445.446,92.886,1.017,0.678,-8943703,"Control","Uninuclear"
"1805","C19",40,445.446,92.886,0,0,-8356715,"Control","Uninuclear"
"1806","C19",41,445.446,92.886,0,0,-7829842,"Control","Uninuclear"
"1807","C19",42,445.446,92.886,0,0,-8091738,"Control","Uninuclear"
"1808","C19",43,445.446,92.886,0,0,-8288853,"Control","Uninuclear"
"1809","C19",44,445.446,92.886,0,0,-9206876,"Control","Uninuclear"
"1810","C19",45,445.446,92.886,0,0,-8881504,"Control","Uninuclear"
"1811","C19",46,444.768,91.191,1.826,1.217,-9666657,"Control","Uninuclear"
"1812","C19",47,444.768,91.191,0,0,-8092753,"Control","Uninuclear"
"1813","C19",48,444.09,91.869,0.959,0.639,-7961179,"Control","Uninuclear"
"1814","C19",49,444.09,91.869,0,0,-8356438,"Control","Uninuclear"
"1815","C19",50,444.09,91.191,0.678,0.452,-8420191,"Control","Uninuclear"
"1816","C19",51,444.09,91.191,0,0,-8092502,"Control","Uninuclear"
"1817","C19",52,444.768,91.191,0.678,0.452,-8094048,"Control","Uninuclear"
"1818","C19",53,444.768,91.191,0,0,-8553053,"Control","Uninuclear"
"1819","C19",54,444.768,91.869,0.678,0.452,-7763800,"Control","Uninuclear"
"1820","C19",55,444.09,91.869,0.678,0.452,-8489317,"Control","Uninuclear"
"1821","C19",56,444.09,91.869,0,0,-8486746,"Control","Uninuclear"
"1822","C19",57,444.09,91.869,0,0,-8748896,"Control","Uninuclear"
"1823","C19",58,444.09,91.191,0.678,0.452,-8619877,"Control","Uninuclear"
"1824","C19",59,444.768,91.869,0.959,0.639,-9212016,"Control","Uninuclear"
"1825","C19",60,444.768,91.869,0,0,-9405304,"Control","Uninuclear"
"1826","C19",61,444.768,91.869,0,0,-9273454,"Control","Uninuclear"
"1827","C19",62,444.768,91.191,0.678,0.452,-8618596,"Control","Uninuclear"
"1828","C19",63,444.768,91.191,0,0,-9079912,"Control","Uninuclear"
"1829","C19",64,444.768,91.191,0,0,-8355686,"Control","Uninuclear"
"1830","C19",65,444.768,91.191,0,0,-9012328,"Control","Uninuclear"
"1831","C19",66,445.446,91.191,0.678,0.452,-9205079,"Control","Uninuclear"
"1832","C19",67,445.446,90.513,0.678,0.452,-9402735,"Control","Uninuclear"
"1833","C19",68,445.446,90.513,0,0,-9278067,"Control","Uninuclear"
"1834","C19",69,445.446,90.513,0,0,-10386797,"Control","Uninuclear"
"1835","C19",70,444.768,90.513,0.678,0.452,-9077356,"Control","Uninuclear"
"1836","C19",71,444.768,90.513,0,0,-8487013,"Control","Uninuclear"
"1837","C19",72,445.446,90.513,0.678,0.452,-9862003,"Control","Uninuclear"
"1838","C19",73,445.446,90.513,0,0,-9273441,"Control","Uninuclear"
"1839","C19",74,446.124,91.191,0.959,0.639,-9339758,"Control","Uninuclear"
"1840","C19",75,446.124,91.191,0,0,-8681551,"Control","Uninuclear"
"1841","C19",76,446.124,91.191,0,0,-9406824,"Control","Uninuclear"
"1842","C19",77,446.124,91.191,0,0,-8881753,"Control","Uninuclear"
"1843","C19",78,446.124,91.191,0,0,-9143387,"Control","Uninuclear"
"1844","C19",79,446.124,91.191,0,0,-8487260,"Control","Uninuclear"
"1845","C19",80,444.768,90.513,1.516,1.011,-8945507,"Control","Uninuclear"
"1846","C19",81,444.768,90.513,0,0,-9275248,"Control","Uninuclear"
"1847","C19",82,445.446,91.191,0.959,0.639,-9600351,"Control","Uninuclear"
"1848","C19",83,445.446,91.191,0,0,-9014117,"Control","Uninuclear"
"1849","C19",84,445.446,91.191,0,0,-9863525,"Control","Uninuclear"
"1850","C19",85,445.446,91.191,0,0,-8550749,"Control","Uninuclear"
"1851","C19",86,445.446,91.191,0,0,-8549466,"Control","Uninuclear"
"1852","C19",87,445.446,91.191,0,0,-9008992,"Control","Uninuclear"
"1853","C19",88,445.446,91.191,0,0,-8814160,"Control","Uninuclear"
"1854","C19",89,445.446,91.191,0,0,-6456646,"Control","Uninuclear"
"1855","C19",90,445.446,91.191,0,0,-8749654,"Control","Uninuclear"
"1856","C19",91,445.446,91.191,0,0,-8554849,"Control","Uninuclear"
"1857","C19",92,445.446,91.191,0,0,-9014382,"Control","Uninuclear"
"1858","C19",93,445.446,91.191,0,0,-8619875,"Control","Uninuclear"
"1859","C19",94,445.446,91.191,0,0,-8816989,"Control","Uninuclear"
"1860","C19",95,446.124,91.191,0.678,0.452,-8485453,"Control","Uninuclear"
"1861","C19",96,447.48,92.886,2.171,1.447,-9606256,"Control","Uninuclear"
"1862","C19",97,447.48,92.886,0,0,-9995637,"Control","Uninuclear"
"1863","C19",98,446.802,92.886,0.678,0.452,-9996140,"Control","Uninuclear"
"1864","C19",99,446.802,92.886,0,0,-8620129,"Control","Uninuclear"
"1865","C19",100,446.802,92.886,0,0,-8882022,"Control","Uninuclear"
"1866","C20",2,284.76,87.123,2.733,1.822,-7633754,"Control","Uninuclear"
"1867","C20",3,285.438,84.75,2.468,1.645,-5069124,"Control","Uninuclear"
"1868","C20",4,283.404,86.445,2.648,1.765,-7166010,"Control","Uninuclear"
"1869","C20",5,283.404,86.445,0,0,-5658416,"Control","Uninuclear"
"1870","C20",6,283.404,86.445,0,0,-9022573,"Control","Uninuclear"
"1871","C20",7,283.404,84.75,1.695,1.13,-5981497,"Control","Uninuclear"
"1872","C20",8,283.404,84.75,0,0,-5733962,"Control","Uninuclear"
"1873","C20",9,284.082,85.767,1.222,0.815,-8030846,"Control","Uninuclear"
"1874","C20",10,284.082,84.75,1.017,0.678,-9279886,"Control","Uninuclear"
"1875","C20",11,284.76,84.072,0.959,0.639,-9605751,"Control","Uninuclear"
"1876","C20",12,284.76,84.072,0,0,-7309910,"Control","Uninuclear"
"1877","C20",13,284.76,84.75,0.678,0.452,-11239070,"Control","Uninuclear"
"1878","C20",14,284.082,89.157,4.459,2.973,-8356213,"Control","Uninuclear"
"1879","C20",15,284.082,89.157,0,0,-9087334,"Control","Uninuclear"
"1880","C20",16,284.082,89.157,0,0,-11372952,"Control","Uninuclear"
"1881","C20",17,282.048,90.513,2.445,1.63,-6441042,"Control","Uninuclear"
"1882","C20",18,277.641,91.191,4.459,2.973,-6590049,"Control","Uninuclear"
"1883","C20",19,278.319,92.886,1.826,1.217,-6586732,"Control","Uninuclear"
"1884","C20",20,276.963,93.564,1.516,1.011,-7833479,"Control","Uninuclear"
"1885","C20",21,274.251,94.242,2.795,1.864,-7701845,"Control","Uninuclear"
"1886","C20",22,269.844,97.632,5.56,3.707,-5988945,"Control","Uninuclear"
"1887","C20",23,269.844,97.632,0,0,-7310684,"Control","Uninuclear"
"1888","C20",24,269.844,98.988,1.356,0.904,-8017756,"Control","Uninuclear"
"1889","C20",25,267.132,101.361,3.604,2.402,-9346719,"Control","Uninuclear"
"1890","C20",26,266.454,102.039,0.959,0.639,-7836272,"Control","Uninuclear"
"1891","C20",27,265.776,102.039,0.678,0.452,-8356212,"Control","Uninuclear"
"1892","C20",28,265.098,102.039,0.678,0.452,-8818308,"Control","Uninuclear"
"1893","C20",29,265.098,102.039,0,0,-7830369,"Control","Uninuclear"
"1894","C20",30,265.098,102.039,0,0,-9938057,"Control","Uninuclear"
"1895","C20",31,265.098,101.361,0.678,0.452,-7445883,"Control","Uninuclear"
"1896","C20",32,264.081,101.361,1.017,0.678,-7243865,"Control","Uninuclear"
"1897","C20",33,265.098,102.039,1.222,0.815,-7965281,"Control","Uninuclear"
"1898","C20",34,265.098,102.039,0,0,-8948342,"Control","Uninuclear"
"1899","C20",35,265.098,102.039,0,0,-13747406,"Control","Uninuclear"
"1900","C20",36,264.081,106.107,4.193,2.795,-5605195,"Control","Uninuclear"
"1901","C20",37,263.403,109.158,3.125,2.084,-8555888,"Control","Uninuclear"
"1902","C20",38,261.369,109.158,2.034,1.356,-8095083,"Control","Uninuclear"
"1903","C20",39,260.013,111.87,3.032,2.021,-6125898,"Control","Uninuclear"
"1904","C20",40,254.928,112.548,5.13,3.42,-6261846,"Control","Uninuclear"
"1905","C20",41,247.809,111.87,7.151,4.767,-8686432,"Control","Uninuclear"
"1906","C20",42,247.809,113.226,1.356,0.904,-6260556,"Control","Uninuclear"
"1907","C20",43,243.741,115.599,4.71,3.14,-9342832,"Control","Uninuclear"
"1908","C20",44,240.69,116.277,3.125,2.084,-9008501,"Control","Uninuclear"
"1909","C20",45,238.656,117.633,2.445,1.63,-8224367,"Control","Uninuclear"
"1910","C20",47,236.622,117.633,2.034,1.356,-6058572,"Control","Uninuclear"
"1911","C20",48,232.215,118.989,4.611,3.074,-7699290,"Control","Uninuclear"
"1912","C20",49,230.181,121.023,2.877,1.918,-10322793,"Control","Uninuclear"
"1913","C20",50,227.13,118.989,3.667,2.445,-9342822,"Control","Uninuclear"
"1914","C20",51,226.452,117.633,1.516,1.011,-11308938,"Control","Uninuclear"
"1915","C20",52,225.774,117.633,0.678,0.452,-8356707,"Control","Uninuclear"
"1916","C20",53,226.452,121.023,3.457,2.305,-9146507,"Control","Uninuclear"
"1917","C20",54,225.774,122.04,1.222,0.815,-10454140,"Control","Uninuclear"
"1918","C20",55,221.706,122.718,4.124,2.749,-8028026,"Control","Uninuclear"
"1919","C20",56,219.333,122.718,2.373,1.582,-10061943,"Control","Uninuclear"
"1920","C20",57,216.621,122.718,2.712,1.808,-10391684,"Control","Uninuclear"
"1921","C20",58,216.621,122.718,0,0,-9147774,"Control","Uninuclear"
"1922","C20",59,217.977,124.752,2.445,1.63,-9477241,"Control","Uninuclear"
"1923","C20",60,217.299,124.752,0.678,0.452,-8428642,"Control","Uninuclear"
"1924","C20",61,216.621,123.396,1.516,1.011,-6911829,"Control","Uninuclear"
"1925","C20",62,217.299,124.074,0.959,0.639,-10791297,"Control","Uninuclear"
"1926","C20",63,217.299,123.396,0.678,0.452,-9868915,"Control","Uninuclear"
"1927","C20",64,217.299,123.396,0,0,-7953233,"Control","Uninuclear"
"1928","C20",65,218.655,124.074,1.516,1.011,-9476475,"Control","Uninuclear"
"1929","C20",66,218.655,124.074,0,0,-8232283,"Control","Uninuclear"
"1930","C20",67,210.858,133.227,12.024,8.016,-9932669,"Control","Uninuclear"
"1931","C20",68,211.536,141.702,8.502,5.668,-7113820,"Control","Uninuclear"
"1932","C20",69,210.858,145.431,3.79,2.527,-9870455,"Control","Uninuclear"
"1933","C20",70,213.909,148.821,4.561,3.041,-8818519,"Control","Uninuclear"
"1934","C20",71,212.892,152.55,3.865,2.577,-9276786,"Control","Uninuclear"
"1935","C20",72,210.18,153.228,2.795,1.864,-9475472,"Control","Uninuclear"
"1936","C20",73,208.146,153.906,2.144,1.429,-10129015,"Control","Uninuclear"
"1937","C20",74,207.468,155.94,2.144,1.429,-7429960,"Control","Uninuclear"
"1938","C20",75,206.112,156.618,1.516,1.011,-5068322,"Control","Uninuclear"
"1939","C20",76,198.993,157.974,7.247,4.831,-6919766,"Control","Uninuclear"
"1940","C20",77,195.942,159.669,3.49,2.327,-7574103,"Control","Uninuclear"
"1941","C20",78,192.552,161.025,3.651,2.434,-8689243,"Control","Uninuclear"
"1942","C20",79,192.552,158.991,2.034,1.356,-9542272,"Control","Uninuclear"
"1943","C20",80,186.111,159.669,6.477,4.318,-9924706,"Control","Uninuclear"
"1944","C20",81,184.077,159.669,2.034,1.356,-10522243,"Control","Uninuclear"
"1945","C20",82,181.026,159.669,3.051,2.034,-8160892,"Control","Uninuclear"
"1946","C20",83,179.67,159.669,1.356,0.904,-5661243,"Control","Uninuclear"
"1947","C20",84,175.263,158.991,4.459,2.973,-7832692,"Control","Uninuclear"
"1948","C20",85,172.551,157.974,2.896,1.931,-7835514,"Control","Uninuclear"
"1949","C20",86,167.466,158.991,5.186,3.457,-8949881,"Control","Uninuclear"
"1950","C20",87,165.432,158.991,2.034,1.356,-10191233,"Control","Uninuclear"
"1951","C20",88,163.398,159.669,2.144,1.429,-8032139,"Control","Uninuclear"
"1952","C20",89,162.72,157.296,2.468,1.645,-8553330,"Control","Uninuclear"
"1953","C20",90,161.025,156.618,1.826,1.217,-9208703,"Control","Uninuclear"
"1954","C20",91,159.669,156.618,1.356,0.904,-9407620,"Control","Uninuclear"
"1955","C20",92,156.957,155.94,2.795,1.864,-10190457,"Control","Uninuclear"
"1956","C20",93,153.906,155.94,3.051,2.034,-9932400,"Control","Uninuclear"
"1957","C20",94,151.872,155.94,2.034,1.356,-7049066,"Control","Uninuclear"
"1958","C20",95,149.16,159.669,4.611,3.074,-5540958,"Control","Uninuclear"
"1959","C20",96,144.075,159.669,5.085,3.39,-10326144,"Control","Uninuclear"
"1960","C20",97,138.312,157.296,6.232,4.155,-10846829,"Control","Uninuclear"
"1961","C20",98,136.278,157.296,2.034,1.356,-8620650,"Control","Uninuclear"
"1962","C20",99,131.871,157.296,4.407,2.938,-8034429,"Control","Uninuclear"
"1963","C20",100,126.447,157.296,5.424,3.616,-8163196,"Control","Uninuclear"
