LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(µm),(µm),(µm),(µm),(µm/frame),(µm/frame),(µm/frame),(µm/frame),(µm/frame),(quality),(µm),(µm),,(µm/frame),,(rad/frame)
Track_1814,0,0,121,0,0,0,0,0,120.0,0.0,120.0,5.593865795001841,384.0847458815634,529.882270200089,0.0,0.3592466334922732,4.244435935338159,0.010417832651713272,0.20748859482829968,0.5319308317595524,2871.1322314049585,43.10959601907278,11.165426739277912,0.12975917919822244,0.04661554829168201,0.1297591791982224,1.8751704112356584
Track_1815,1,1,121,0,0,0,0,0,120.0,0.0,120.0,17.745033573404935,589.5673721260034,127.74196339290711,0.0,0.8668846471806604,7.839066318300307,0.007657736427871416,0.44747701924716426,1.3445500697845765,6430.545454545455,104.02615766167926,19.748276225849047,0.17058241861740683,0.14787527977837447,0.1705824186174069,1.4151588083270654
Track_1816,2,2,37,0,0,0,0,0,36.0,0.0,36.0,41.48477841810015,206.75211974263473,121.58580274088682,0.0,2.0228628925758128,8.526354346671319,0.13190170576369087,1.7049722467070256,1.6189816443833949,1269.6756756756756,72.82306413272927,41.48477841810015,0.569665378848779,1.1523549560583375,0.5696653788487791,1.2268965206194964
Track_1817,3,3,121,0,0,0,0,0,120.0,0.0,120.0,5.619541439437609,836.5922410857306,132.19515648465097,0.0,0.3185678513240536,3.565311027665717,0.025308086393461025,0.20840078894522426,0.43678576876968456,2938.289256198347,38.22814215888643,11.477334146156196,0.14700011881512015,0.046829511995313405,0.14700011881512015,1.7340696132477273
Track_1818,4,4,120,0,0,0,0,0,119.0,1.0,120.0,4.135608181239999,819.0562832757721,536.0532944860836,0.0,0.2526723985049676,3.616442961207756,0.020344988929554803,0.17310792646069448,0.37878491884729354,1167.5166666666667,30.068015422091143,8.047971942021992,0.1375417739809174,0.03475300992638655,0.13754177398091744,1.7632486833316467
Track_1820,6,6,121,0,0,0,0,0,120.0,0.0,120.0,4.114982427669457,556.5365225630775,132.97377513150508,0.0,0.28532217373181246,3.9321382141709202,0.018224303939460604,0.20557552238834642,0.409149673841512,1833.8347107438017,34.23866084781747,8.946682918113245,0.12018526209186609,0.034291520230578805,0.120185262091866,1.863701914908178
Track_1821,7,7,108,0,0,0,0,0,107.0,0.0,107.0,4.123799513570897,805.493981643854,416.05738047063954,0.0,0.6062258267347141,3.4992247637412133,0.04086401258776118,0.4841715457009871,0.5785693537034484,1759.6574074074074,64.86616346061439,10.937758347942731,0.06357396974887834,0.038540182369821464,0.06357396974887831,1.4914988461897616
