LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(µm),(µm),(µm),(µm),(µm/frame),(µm/frame),(µm/frame),(µm/frame),(µm/frame),(quality),(µm),(µm),,(µm/frame),,(rad/frame)
Track_822,0,0,242,2,0,0,0,5,249.0,0.0,249.0,1.2616266580477895,677.1721303533907,576.8107396855659,0.0,0.7977384857972869,5.925646034980494,0.020432499003996855,0.28660493072645726,1.2931512169180337,5724.219008264463,198.40834938728605,6.66240052642442,0.006358737734293324,0.005066773727099556,0.00635142194755171,1.6231631000993034
Track_823,1,1,236,11,0,0,0,4,249.0,0.0,249.0,5.742735656287989,688.4228956446658,596.5300740601757,0.0,0.8822641233991338,5.351223937408964,0.012828858295102257,0.5172662931538438,0.9508757066003636,2872.593220338983,218.34610865393594,7.584242404954741,0.026301067107130555,0.023063195406779074,0.026140919476497118,1.8128373202420685
Track_824,2,2,250,0,0,0,0,0,249.0,0.0,249.0,3.192138114888338,508.60508206727025,317.26965948210227,0.0,0.2970612509965775,1.1527532978742354,0.01812446459750628,0.2591749514525539,0.1804008330296828,1819.508,73.96825149814777,3.311923422309058,0.04315551672825837,0.012819831786700151,0.04315551672825835,1.7219318089142268
Track_825,3,3,250,0,0,0,0,0,249.0,0.0,249.0,2.263767661245718,814.128786810606,590.1722458927294,0.0,0.3164761157671772,0.992188631379131,0.022443886848854937,0.2833195051507684,0.17533522080231928,1272.7,78.80255282602714,2.4313512589416044,0.028727085355260647,0.00909143639054505,0.02872708535526065,1.8347439204053742
Track_826,4,4,250,0,0,0,0,0,249.0,0.0,249.0,0.6069712427940304,371.36724867663264,607.060949505464,0.0,0.1243889538890424,0.36065073151590077,0.0022566813518045134,0.10469374193619191,0.07281361384761086,4109.856,30.972849518371536,1.0302752144439928,0.019596880888663654,0.0024376355132290375,0.019596880888663636,1.7089085130620771
Track_827,5,5,250,0,0,0,0,0,249.0,0.0,249.0,5.757448658908558,339.7864425369733,619.4618606707797,0.0,0.46779366325176464,5.63569884286407,0.007298217775948341,0.262415696638681,0.6975088417662696,6182.888,116.48062214968944,15.023180296490628,0.0494283817570072,0.0231222837707171,0.04942838175700722,1.5297586665595784
Track_828,6,6,234,6,0,0,0,7,249.0,0.0,249.0,34.816597768414994,317.5693091843809,323.7440527036665,0.0,0.5368147069365686,5.306663155969137,0.0059486125137116356,0.41723168378046765,0.5818207873051616,3576.0299145299145,128.54930352497024,35.51455744018127,0.27084236797636163,0.1398256938490562,0.26047291931884115,1.588491892032456
