LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track_30810,7,7,99,4,0,0,0,15,123.0,0.0,123.0,70.47393638284908,145.46908412888857,369.25355028547216,0.0,1.5459612647876002,5.1528500754726005,0.11867688890916059,1.3516471440437068,0.806068157083679,3551.868686868687,176.57403778128696,70.47393638284908,0.3991183373749512,0.5729588323808867,0.3706165512883052,1.2362206824712303
Track_30811,8,8,48,2,0,0,0,2,50.0,0.0,50.0,23.764858656384494,633.4419549940694,630.2509867552512,0.0,4.2601208478683565,15.452115105775686,0.17299962204734126,3.106265932420628,3.592359444450419,9217.125,203.3624221333317,23.764858656384494,0.11685963614656103,0.4752971731276899,0.11156894137534035,1.53450596653473
Track_30812,9,9,10,0,0,0,0,0,9.0,0.0,9.0,5.8896877963016125,292.6467102820807,543.0802960753305,0.0,1.4482777036346235,3.67466485861101,0.122118430516277,1.556325978622739,1.0823389396771652,5579.0,13.034499332711611,5.8896877963016125,0.4518537801847707,0.6544097551446236,0.4518537801847707,2.00661547419483
Track_30813,10,10,31,0,0,0,0,0,30.0,0.0,30.0,6.220189193917246,119.05738836948152,188.70828881710753,0.0,1.6356802474792138,3.353252032728361,0.357369552563202,1.8060650226274833,0.6704145031139904,2325.483870967742,49.07040742437643,6.804704755855434,0.12676049620136795,0.20733963979724154,0.126760496201368,1.8461046980900868
Track_30814,11,11,41,0,0,0,0,0,40.0,0.0,40.0,25.707471324060172,756.2699128848247,366.97850324212385,0.0,2.472944941533834,6.222993781603782,0.20321109091587755,1.9878903514603417,1.690286867685541,4623.951219512195,98.91779766135333,26.382348206229288,0.25988721880030236,0.6426867831015043,0.2598872188003023,1.5726209787550263
Track_30815,12,12,23,2,0,0,0,5,28.0,1.0,29.0,10.611570852851164,767.9945758099615,145.71492285154005,0.0,1.033373096821502,3.925066622577969,0.18859323825118504,0.5751841756320819,1.0292473416253662,2441.695652173913,24.46413960305394,10.785588344852826,0.43376023130306557,0.378984673316113,0.36674524862492747,1.203665113440972
Track_30816,13,13,124,0,0,0,0,0,123.0,0.0,123.0,12.49265063123171,313.3747467543703,634.8706909914578,0.0,0.533517631460182,1.972875885089738,0.06298810438787769,0.40352242078438566,0.43959141647602606,4018.314516129032,65.62266866960242,15.16360514324532,0.19037096303001355,0.10156626529456675,0.1903709630300136,1.7033286190409738
Track_30817,14,14,101,2,0,0,0,1,102.0,0.0,102.0,430.50982259855755,693.7159817183493,370.85469959982106,0.0,6.723362159606712,32.2296616406804,0.6141947577203288,4.061864445144043,6.517588091858194,6354.425742574257,697.114211305778,435.22095391939865,0.6175599573449541,4.220684535279976,0.6277639721146404,1.092675908539519
Track_30818,15,15,82,4,0,0,0,8,101.0,0.0,101.0,18.030576550535855,173.23433016899162,299.65834668177627,0.0,1.3763839862194,9.475426784356422,0.10880539216231284,1.0484992412023368,1.4628936887518758,10482.756097560976,119.23778689605338,18.90390403763112,0.15121529021881439,0.1785205599062956,0.12970258423061806,1.689634027916893
Track_30819,16,16,41,3,0,0,0,6,49.0,0.0,49.0,5.252305454102436,638.4605632025123,461.258483198464,0.0,1.6296611455560117,2.8255938425080176,0.3802859075564535,1.6703948608173393,0.7293531908636581,6439.317073170731,74.70118512333049,10.009205233411471,0.07031087184802975,0.10718990722658034,0.0657743528578814,1.7173545032470185
Track_30820,17,17,47,9,0,0,0,14,85.0,0.0,85.0,12.49270204525212,841.9469064092837,490.17338597565583,0.0,2.6648440791418535,12.910441402859494,0.20131819834635858,1.7921722435472462,2.508100227904829,4593.382978723404,154.89737323838622,32.890746965121544,0.08065147771115472,0.14697296523826023,0.05515255710029729,1.069429367054522
Track_30821,18,18,56,9,0,0,0,10,87.0,0.0,87.0,200.8175426985518,418.7110306853371,126.59444662929401,0.0,2.832614767816203,17.078693948692152,0.040338297308819486,2.196691632384177,3.1317375120310533,3362.8214285714284,393.72953157834104,211.8075808604503,0.5100393203769497,2.3082476172247333,0.8148822930144753,1.3905560873270177
Track_30822,19,19,21,3,0,0,0,8,34.0,3.0,37.0,5.353817459413819,595.5374163017481,266.5792148434525,0.0,1.7693575689950145,7.34975290522759,0.08779646837755817,1.1778392216233287,2.0364877063316076,6047.714285714285,54.02282898119406,10.312252801629768,0.09910287114504022,0.1574652193945241,0.08899570225591172,1.3972132822732446
Track_30823,20,20,29,1,0,0,0,1,29.0,0.0,29.0,7.72512762873366,401.30381305645403,169.35106479073755,0.0,1.3816654953874747,4.742044345710725,0.15526578526923807,1.2413706391784023,1.114471021747591,6456.068965517241,40.12273461226309,7.72512762873366,0.19253741559212062,0.2663837113356435,0.1927989894984956,1.743208437194221
Track_30824,21,21,123,1,0,0,0,1,123.0,0.0,123.0,136.96397393290118,389.860320022445,125.32429177676748,0.0,2.901818779784565,15.933810892524125,0.2569477043304883,1.9911141365382483,2.8434551338538783,3949.1138211382113,354.9753949870596,136.96397393290118,0.385840753660952,1.1135282433569202,0.3837345912550715,1.227376818088675
Track_30825,22,22,11,2,0,0,0,1,12.0,0.0,12.0,2.34918227419455,215.4525507178667,348.2942522468753,0.0,1.0900188384870821,2.8321068922356663,0.07157325670832734,0.8446045893002836,0.8946101226636022,8146.363636363636,12.26268649579075,2.8321068922356663,0.19157158384509976,0.1957651895162125,0.17959798730444834,1.7938054334367388
Track_30826,23,23,83,7,0,0,0,10,111.0,0.0,111.0,48.069370466724244,506.67504591343817,345.1587750767532,0.0,5.633876524873509,26.094464736651847,0.25225872955566714,3.7574658207129907,4.777518488319134,5716.1325301204815,539.9406863385404,55.57703018778283,0.08902713146640881,0.4330573915921103,0.07686668134812083,1.090998221081605
Track_30827,24,24,31,0,0,0,0,0,30.0,0.0,30.0,8.091733113489795,820.9813296235026,241.6277568570927,0.0,0.8788630287373332,2.1958401765237365,0.13077586600076607,0.872851584939772,0.43380538680949277,4502.258064516129,26.365890862119997,8.091733113489795,0.30690156292481763,0.2697244371163265,0.30690156292481763,1.9331761913256007
Track_30828,25,25,41,5,0,0,0,9,65.0,0.0,65.0,134.07876361642641,122.82988517392413,84.23586432641127,0.0,2.7158352959953453,8.49015521402115,0.46355824806878637,2.334021845858421,2.0725776191105805,3254.3414634146343,193.62834232926713,134.07876361642641,0.6924542244359247,2.0627502094834833,0.7595269906555551,1.3076415103213526
Track_30829,26,26,80,4,0,0,0,12,94.0,0.0,94.0,17.23720589514928,501.4596369559073,404.8808014266722,0.0,1.4819095971065859,8.036566044229975,0.08924651240119129,0.9617235672134912,1.5096335707165387,7081.6875,120.53985505910198,20.06230056797308,0.14300005493367893,0.18337453079946042,0.1237420495538307,1.5700145729357264
Track_30830,27,27,61,3,0,0,0,4,67.0,0.0,67.0,10.390236882803345,36.21812776914228,31.527445485584497,0.0,0.610311819008495,1.5757306782768616,0.020805066736379534,0.6572397913363373,0.3473200825098496,4534.934426229508,37.96830280827849,10.417099701307269,0.2736555525083384,0.15507816242990066,0.2540966070128524,1.5193698246066458
Track_30831,28,28,17,1,0,0,0,1,17.0,0.0,17.0,13.791986233756717,690.4410751347211,161.18853067525635,0.0,1.7486574205708831,4.349198725596838,0.7608391265852087,1.640954451496576,0.8745826178591708,5106.35294117647,28.970583456192518,14.331925211693909,0.47606863888716927,0.8112933078680422,0.46395211453320556,1.1163589148244912
Track_30832,29,29,5,1,0,0,0,6,10.0,0.0,10.0,5.1078386217565805,137.36358165205615,265.5199973712173,0.0,1.283961722155286,2.642882959955488,0.5523368374607462,0.9910147071107336,0.9272808520856645,2936.4,10.833521193186199,5.1078386217565805,0.4714846198823318,0.5107838621756581,0.39781860577451267,0.6232071850733161
Track_30833,30,30,124,0,0,0,0,0,123.0,0.0,123.0,16.29341190262856,852.4874502406062,240.9658087263725,0.0,1.1215595137379368,3.9518693439851513,0.050656503193170166,0.9669644760809961,0.6817401885163408,2620.2741935483873,137.9518201897662,17.994441403267544,0.11810943762985787,0.13246676343600455,0.11810943762985786,1.5456973154552223
Track_30834,31,31,39,2,0,0,0,7,50.0,1.0,51.0,6.5520367590412505,722.2278334091604,546.9514734823467,0.0,0.9580098393805974,3.4037237061178858,0.18497544733945007,0.7573775038902213,0.7847867995499719,3145.230769230769,38.78306224474483,7.2512820330714085,0.1689406761563564,0.131040735180825,0.13678433121892525,1.5928693318825702
Track_30835,32,32,124,0,0,0,0,0,123.0,0.0,123.0,9.006066203781808,89.74720176903699,249.8649224832351,0.0,0.3235232221086183,1.4143926831716103,0.010825934043210915,0.2204532184276818,0.28307725393336935,3590.967741935484,39.79335631936004,11.02703938181536,0.2263208494278284,0.07322005043725047,0.22632084942782835,1.5444130206722602
Track_30836,33,33,13,0,0,0,0,0,12.0,0.0,12.0,2.6795969727505358,275.8678032428172,496.2197120825079,0.0,0.991738577109647,1.9066362864168265,0.09063545786587071,1.1387767827398967,0.4900784141902713,8639.307692307691,11.900862925315762,3.4198004704789478,0.22515988878843748,0.22329974772921132,0.22515988878843746,1.6416360084872792
Track_30837,34,34,124,0,0,0,0,0,123.0,0.0,123.0,35.53918022509743,699.5793731918923,139.917358486431,0.0,1.103624409525456,9.399556742639438,0.04049160418076565,0.8314984023851106,1.1385302640731296,2838.2741935483873,135.74580237163104,36.458848615984934,0.26180684488351164,0.2889364245942881,0.2618068448835116,1.6498391137227717
Track_30838,35,35,39,5,0,0,0,14,67.0,0.0,67.0,38.101103279857966,215.021700170176,39.37492785922753,0.0,1.7092234756519986,7.278849045530614,0.23566031731896345,1.2538965642051065,1.4341438818080408,6381.384615384615,91.19440075053852,38.193475365733285,0.41780090626488353,0.5686731832814622,0.33270850265178853,1.3549215291553234
Track_30839,36,36,124,0,0,0,0,0,123.0,0.0,123.0,31.030645303023963,655.7493521586069,182.7032853881256,0.0,2.0341773573131174,8.879277232604078,0.10109027307907041,1.9064965329382269,1.3289240856176807,5515.322580645161,250.20381494951357,56.32846891285123,0.12402147149229265,0.2522816691302761,0.1240214714922927,1.436990235799318
Track_30840,37,37,124,0,0,0,0,0,123.0,0.0,123.0,14.092928381143011,421.25466631850134,242.4097371349562,0.0,1.3710478385097182,8.069360599916536,0.07655050191134063,0.9357998223219114,1.3369999501466645,4939.209677419355,168.63888413669537,14.669295711813305,0.08356867666249239,0.11457665350522774,0.0835686766624924,1.8724909724815186
Track_30841,38,38,121,1,0,0,0,3,123.0,0.0,123.0,23.540266166197995,438.81579736708085,366.52504469859036,0.0,2.5078415162119017,9.133894215475296,0.11502327746750986,2.1266253952615357,1.9235805563751727,4220.231404958678,303.59211382804483,24.572625118346693,0.0775391227043903,0.19138427777396744,0.07631434304630767,1.615441644668695
Track_30842,39,39,90,5,0,0,0,14,123.0,0.0,123.0,14.392869373142167,563.4252856676792,167.14447311414702,0.0,1.7010623791944846,6.297583497013886,0.16749043931202348,1.2970897462637774,1.2817185518162841,5717.111111111111,173.35897095757946,14.392869373142167,0.08302350489069336,0.11701519815562737,0.06878948096602922,1.6179904106557421
Track_30843,40,40,9,1,0,0,0,1,9.0,0.0,9.0,3.4070844428106404,824.014799507369,598.2140786832898,0.0,1.5580006886372506,2.4314096154188762,0.29144046236849813,1.747320688730693,0.8005487753446683,3828.1111111111113,14.732228313060176,3.4070844428106404,0.2312674206786659,0.37856493809007113,0.24298123925811205,1.3591240683809835
Track_30844,41,41,124,0,0,0,0,0,123.0,0.0,123.0,29.48942444254106,417.36970992507116,332.600117751203,0.0,1.929526095748629,5.713743639969127,0.24186979902748484,1.608421970174165,1.2041971891890224,4136.580645161291,237.33170977708124,30.290538781664004,0.12425404287627481,0.23975141823204116,0.12425404287627474,1.4548547077563485
Track_30845,42,42,4,0,0,0,0,0,3.0,0.0,3.0,4.452177236984196,370.13895462739134,433.0053350775144,0.0,1.6578261676885395,2.0679406883455487,0.8718884569788821,2.033649357741188,0.680857942360451,4270.5,4.973478503065619,4.452177236984196,0.8951837701198273,1.4840590789947319,0.8951837701198273,0.8618701209924728
Track_30846,43,43,5,0,0,0,0,0,4.0,0.0,4.0,2.7099774891587165,32.82395035108347,636.2002202234656,0.0,1.5950142088611168,3.370781314811051,0.3547299155487948,1.493710342115439,1.276770375241702,3502.2,6.380056835444467,3.9883582238371655,0.4247575780365169,0.6774943722896791,0.4247575780365169,2.8980864069137238
Track_30847,44,44,4,0,0,0,0,0,3.0,0.0,3.0,7.239406905620903,834.7181913051722,92.29579504222959,0.0,3.0742754130617422,4.427103704897735,1.516320041704971,3.279402492582521,1.4661934464940205,6573.75,9.222826239185228,7.610587882038698,0.7849445189439517,2.413135635206968,0.7849445189439518,1.0498894274509374
Track_30848,45,45,112,1,0,0,0,12,123.0,0.0,123.0,138.7122471809142,804.3441169989021,551.995508094378,0.0,2.931371673370289,10.456080951975293,0.17701963981838337,2.0060800811434647,2.376877501671099,4659.169642857143,331.13652018206477,140.6676534960448,0.41889745988949734,1.1277418469993026,0.38471472493377235,1.5386688562787814
Track_30849,46,46,6,0,0,0,0,0,5.0,0.0,5.0,4.141634522901432,183.670463792591,617.2745515471919,0.0,1.3203509072124904,2.166112861963969,0.8440811493374267,1.1889011020086269,0.49983336968978437,5241.666666666667,6.601754536062453,4.141634522901432,0.6273536073293126,0.8283269045802865,0.6273536073293127,1.527799135089683
Track_30850,47,47,18,2,0,0,0,12,40.0,0.0,40.0,15.480277941302312,18.199216101315635,465.69902092634857,0.0,1.0983179383396058,2.340863168400217,0.10555749246238848,0.9007633407911763,0.6476730810341341,6790.444444444444,25.3097442892697,15.480277941302312,0.6116331229733253,0.3870069485325578,0.3523633139577232,1.0787101040362832
Track_30851,48,48,8,0,0,0,0,0,7.0,0.0,7.0,1.4542312430434938,291.39289759816916,280.74211493784253,0.0,1.8140101994378774,3.808943284225147,0.8684094353809494,1.2672973851140883,1.058266117662438,6862.75,12.69807139606514,4.478566447594817,0.11452378850965737,0.20774732043478483,0.11452378850965736,1.665023205051302
Track_30852,49,49,45,1,0,0,0,11,55.0,1.0,56.0,51.18111392050259,37.88644357205127,145.60152996326366,0.0,2.5561273661391004,9.39038444201289,0.2478231068286141,1.965259705811596,1.9665064996560062,2893.222222222222,130.48040681007822,51.18111392050259,0.39225133621019176,0.9305657076455016,0.364052949775767,1.4048764241115115
Track_30853,50,50,5,0,0,0,0,0,4.0,0.0,4.0,5.9121226317197655,807.7708700638293,379.95247964471054,0.0,2.260120375994814,3.058419142916787,1.2910424218651013,2.619789341839516,0.7618910936861186,5292.8,9.040481503979258,5.9121226317197655,0.6539610339468629,1.4780306579299414,0.653961033946863,1.004404678616871
Track_30854,51,51,4,0,0,0,0,0,3.0,2.0,5.0,5.023833854134132,84.43364156056674,287.8640035161959,0.0,2.5248255448420105,4.820117944328675,1.0111470916876015,1.7432115985097558,2.0212013778674125,10791.0,7.574476634526032,5.023833854134132,0.6632582152586566,1.6746112847113774,0.6632582152586567,1.2476769628977444
Track_30855,52,52,4,0,0,0,0,0,3.0,0.0,3.0,3.5373838148809726,10.606626910481507,78.56014422943743,0.0,2.6820122151232564,3.5972198637613206,2.1168239211855147,2.3319928604229343,0.79986136186051,5338.0,8.046036645369771,3.5373838148809726,0.4396430156599673,1.1791279382936575,0.43964301565996733,1.683019135674873
Track_30856,53,53,71,10,0,0,0,13,123.0,0.0,123.0,11.187331504878747,650.3039736853428,409.1478903769495,0.0,1.61535302823634,13.146759349797552,0.03706874732323768,1.058132583329343,1.974377698268391,7128.169014084507,382.0693050461909,142.33737440525297,0.029280895788072366,0.09095391467381095,0.05630590532468028,1.63840305536723
Track_30857,54,54,118,3,0,0,0,4,123.0,0.0,123.0,14.38666755526256,207.05134624613672,515.276753684067,0.0,1.4485524134415757,6.249887490348714,0.05703842999261235,1.2491124724369425,0.9696270042305304,3007.8474576271187,175.06829340321227,17.666597874706195,0.08217745929657062,0.11696477687205334,0.08074597493794508,1.6978263898643322
Track_30858,55,55,10,1,0,0,0,1,10.0,0.0,10.0,3.5981941476453643,120.40742176870167,246.74772563220887,0.0,1.9062859150664488,4.560947170331465,0.7105081497647684,1.5647981179355686,1.2240344700268446,3807.4,17.903009396194513,4.483377357576267,0.20098264308626243,0.35981941476453644,0.18875416951921084,1.261835212335305
Track_30859,56,56,4,0,0,0,0,0,3.0,0.0,3.0,1.7664482707218896,728.6991180766635,510.7384483142592,0.0,1.9427746571230702,2.0223331720409545,1.9007076225310953,1.9052831767971612,0.06893766674442087,6476.0,5.828323971369211,2.0223331720409545,0.30307997280166793,0.5888160902406299,0.30307997280166793,2.718244812247539
Track_30860,57,57,15,2,0,0,0,7,22.0,0.0,22.0,6.094816784553643,752.278720544273,312.00786480555604,0.0,1.6559256731344352,3.454409201112094,0.4208573388021065,1.3042153974766597,1.1097978740857926,7046.266666666666,27.640632954317642,6.940603670916927,0.22050207007295014,0.27703712657062013,0.16730045983659864,0.8888076726720661
Track_30861,58,58,20,1,0,0,0,13,32.0,0.0,32.0,43.06346575418799,161.87096006449343,404.11905892790236,0.0,1.2155726835729386,3.2130271072763636,0.07901294924348806,1.1397117785015947,0.813150426144451,3047.45,64.86523338247856,46.445578358943116,0.6638913252691744,1.3457333048183746,1.1070776128851911,1.3608601406256928
Track_30862,59,59,29,4,0,0,0,2,33.0,0.0,33.0,4.922790100358654,451.62709183948414,190.24078514619436,0.0,1.3749869101711245,3.722221852892315,0.2781421309914013,1.3626961157156996,0.8067950925181477,6790.724137931034,42.77443110542721,7.278890150588266,0.11508721385973153,0.14917545758662587,0.10849227471413542,1.2432611931368496
Track_30863,60,60,7,0,0,0,0,0,6.0,0.0,6.0,3.6239398247675814,171.04104527898744,88.1917635872253,0.0,1.5612829556979477,2.6841728497409316,0.055836589469767564,2.3680595108660287,1.0701726139180423,7232.428571428572,9.367697734187686,3.6239398247675814,0.38685490582621035,0.6039899707945969,0.38685490582621035,1.5877273167921229
Track_30864,61,61,56,4,0,0,0,14,76.0,0.0,76.0,108.06453528493466,49.471029300608635,350.25310299954987,0.0,5.612983311204202,24.182335630820425,0.13327218077897993,3.849878238824281,5.005924513547657,4603.071428571428,347.36750863257294,119.35517383410902,0.31109569144890764,1.4219017800649298,0.2533237141871845,1.1624112789906866
Track_30865,62,62,4,0,0,0,0,0,3.0,0.0,3.0,4.398288459270587,820.0038823442776,27.78826090732191,0.0,2.1645423662459224,3.5745071288771295,1.0874955533369157,1.8316244165237217,1.2764922307453264,5881.75,6.4936270987377664,4.398288459270587,0.6773238426526722,1.4660961530901957,0.6773238426526721,1.9641506627650613
Track_30866,63,63,7,0,0,0,0,0,6.0,0.0,6.0,4.26799815160037,624.6403384574238,594.7539620826144,0.0,1.4681683186317511,3.085940669509411,0.3099848411602575,1.4408365969165873,1.105370050534629,5284.142857142857,8.809009911790508,4.621851845241802,0.4845037290612904,0.7113330252667284,0.4845037290612905,2.1257365801017856
Track_30867,64,64,8,2,0,0,0,15,23.0,0.0,23.0,4.558918929944209,252.80491623545464,171.63246220445848,0.0,1.8659352025596208,3.4517701012903688,0.2017614012361045,1.7539946563289555,1.2892789759862435,9109.125,17.841962092787867,6.104789378893697,0.25551668063385413,0.19821386651931344,0.10622762582934873,1.1964456799909196
Track_30868,65,65,4,0,0,0,0,0,3.0,0.0,3.0,0.6245462125111015,162.17797183902582,637.0580489650162,0.0,0.7708908946954518,0.8420598628588662,0.6676199915894006,0.8029928296380883,0.0915435297682086,6882.75,2.3126726840863547,1.4416501691108163,0.2700538717859397,0.20818207083703386,0.27005387178593965,1.5819088973936128
Track_30869,66,66,4,1,0,0,0,1,4.0,0.0,4.0,4.632589591387729,312.1436687515568,391.36671329309894,0.0,1.9560374225524848,3.2349408333245333,0.792600094818827,1.8405713395140944,1.225257680241312,7309.25,9.103053100981988,5.744792036802718,0.5089050387817677,1.1581473978469323,0.5920885687021444,1.8913856288386515
Track_30870,67,67,3,0,0,0,0,0,2.0,0.0,2.0,6.556152605240754,240.91508759974735,551.1041454273008,0.0,3.278736356553809,4.979531954084769,1.5779407590228487,4.979531954084769,2.4052882008527363,4830.666666666667,6.557472713107618,6.556152605240754,0.9997986864872156,3.278076302620377,0.9997986864872156,0.046942515917996336
Track_30871,68,68,3,0,0,0,0,0,2.0,0.0,2.0,3.276957316019276,155.77681204512393,406.1490823130971,0.0,1.737120387613658,2.5898941042840873,0.8843466709432288,2.5898941042840873,1.206004155750632,3023.6666666666665,3.474240775227316,3.276957316019276,0.9432153751073479,1.638478658009638,0.9432153751073479,0.7823789681150598
Track_30872,69,69,7,1,0,0,0,8,14.0,0.0,14.0,5.327302308666161,175.29057539025547,584.0495406878246,0.0,1.4769934128073987,2.681189458715399,0.43413937541281894,1.6580621536298117,0.8124460049791896,8797.714285714286,12.335075480146942,5.327302308666161,0.4318824248169658,0.38052159347615433,0.2576325596150609,1.4731571000994936
Track_30873,70,70,2,0,0,0,0,0,1.0,0.0,1.0,2.778108167930865,315.21936216851805,436.5512196377833,0.0,2.778108167930865,2.778108167930865,2.778108167930865,2.778108167930865,NaN,8224.5,2.778108167930865,2.778108167930865,1.0,2.778108167930865,1.0,NaN
Track_30874,71,71,2,0,0,0,0,0,1.0,0.0,1.0,2.9614644042444307,584.6680562131376,463.75904988604657,0.0,2.9614644042444307,2.9614644042444307,2.9614644042444307,2.9614644042444307,NaN,7472.0,2.9614644042444307,2.9614644042444307,1.0,2.9614644042444307,1.0,NaN
Track_30875,72,72,3,0,0,0,0,0,2.0,0.0,2.0,1.360449122868997,236.1811870602493,110.51500136842317,0.0,0.9586384335626468,1.4057292837319866,0.5115475833933071,1.4057292837319866,0.6322819439223977,2646.0,1.9172768671252935,1.4057292837319866,0.709573638630926,0.6802245614344985,0.709573638630926,1.8431939080744044
Track_30876,73,73,5,1,0,0,0,1,5.0,0.0,5.0,16.588820647945685,207.2280536651411,60.560513758284095,0.0,3.171431226022024,8.197836803524218,0.9397958431756562,1.7934226498657626,3.3739724673412663,5271.8,20.883561707612316,16.588820647945685,0.7943482476889397,3.317764129589137,1.046140967007713,1.293287634975496
Track_30877,74,74,3,0,0,0,0,0,2.0,0.0,2.0,3.3820442570298157,504.11300504712904,143.75560053817154,0.0,2.3245169067760445,2.7455525713095223,1.903481242242567,2.7455525713095223,0.5954343470260128,3365.0,4.649033813552089,3.3820442570298157,0.7274725013122175,1.6910221285149079,0.7274725013122175,1.5442989780536127
Track_30878,75,75,5,1,0,0,0,11,15.0,0.0,15.0,18.647579161168796,763.5877699738626,504.1104533625754,0.0,1.7369363788551824,2.0405314765031304,1.0998231141121548,2.0056261900735697,0.43759959849373486,8858.2,26.76715759747135,20.65482588441984,0.6966589221610292,1.2431719440779196,0.7157268160260978,1.9636006031635453
Track_30879,76,76,2,0,0,0,0,0,1.0,0.0,1.0,0.17141683470150018,312.97782759684264,11.177347861279578,0.0,0.17141683470150018,0.17141683470150018,0.17141683470150018,0.17141683470150018,NaN,6657.0,0.17141683470150018,0.17141683470150018,1.0,0.17141683470150018,1.0,NaN
Track_30880,77,77,31,5,0,0,0,15,60.0,5.0,65.0,250.00248688402525,186.71911436712432,158.52009174533947,0.0,9.337286235825989,31.60557449078031,0.21950940329161195,4.464231817293294,9.970605163495902,5575.0,328.2185936299792,250.00248688402525,0.7616950768056373,4.166708114733754,0.4462440166765608,0.9733561621942741
