LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track_6675,7,7,88,0,0,0,0,0,87.0,0.0,87.0,4.7861877905610966,302.4192292140936,26.78310076412305,0.0,0.46508296155969747,1.674550031025925,0.055225752888891484,0.4115748798040868,0.30478868872753156,4802.670454545455,40.4622176556937,4.7861877905610966,0.11828782671499473,0.05501365276507007,0.11828782671499478,2.03354928912991
Track_6676,8,8,88,0,0,0,0,0,87.0,0.0,87.0,4.224928851835326,590.6293721949665,282.6400114157905,0.0,0.32086552149715447,1.2683464880423674,0.030476725701076176,0.23949980582025698,0.27376725471988544,1346.1363636363637,27.91530037025245,4.3715741656907765,0.15134814226600846,0.048562400595808346,0.1513481422660085,1.5379134496683697
Track_6677,9,9,77,5,0,0,0,6,87.0,0.0,87.0,49.05515708222,781.3451838460062,416.74873411546486,0.0,2.6534595228300044,9.747687037378654,0.17214040772663317,2.2249324675785607,1.9673419354094124,1720.077922077922,228.87322917835655,51.14524243140415,0.21433331131965744,0.5638523802554023,0.21249707237065166,1.5890648434559702
Track_6678,10,10,88,0,0,0,0,0,87.0,0.0,87.0,2.2970646210697034,57.294506052065344,453.43743641431314,0.0,0.4646376393428065,1.5883692019806535,0.06263839960557502,0.4031612096969214,0.29225446019717227,4000.7272727272725,40.423474622824166,3.728442141731408,0.05682501671374682,0.026403041621490844,0.05682501671374682,1.8679569668125526
Track_6679,11,11,88,0,0,0,0,0,87.0,0.0,87.0,42.86536983839985,608.69862185424,106.60332482402154,0.0,1.044163754003475,3.3881317064781773,0.07456613139677044,0.9449880618388449,0.6416522392396963,1973.6704545454545,90.84224659830227,43.77060348196344,0.4718660253741562,0.4927054004413776,0.47186602537415595,1.2516566991424902
Track_6680,12,12,88,0,0,0,0,0,87.0,0.0,87.0,11.10423769743296,799.7156268987997,298.2079352473106,0.0,0.7027108434659363,4.0144739042886926,0.019490031395074804,0.5131130172483532,0.6512333929408601,5713.738636363636,61.13584338153646,11.844901640995689,0.18163219943059677,0.1276349160624478,0.18163219943059677,1.8187271292421598
Track_6681,13,13,88,0,0,0,0,0,87.0,0.0,87.0,16.311870884013516,640.1300533556159,133.58039488112135,0.0,0.6414273510652883,4.338185605415005,0.01816805590540971,0.4245424922647619,0.6656240389925727,4949.784090909091,55.80417954268009,16.311870884013516,0.2923055408697101,0.18749276878176455,0.29230554086971017,1.8006611747396792
Track_6682,14,14,24,1,0,0,0,2,25.0,0.0,25.0,12.487244117877745,269.13812583862057,444.75707856429307,0.0,1.7754551315314973,3.7313993938492978,0.4318954738823448,1.6712741086647513,0.891474554638116,810.6666666666666,41.69925897298913,13.53841845191002,0.2994596169194856,0.4994897647151098,0.2813305477814316,1.5488076039687326
Track_6683,15,15,88,0,0,0,0,0,87.0,0.0,87.0,40.78100775444014,204.4649779186556,499.40568691509543,0.0,1.8599195978787877,5.645767628574983,0.19927767878444697,1.6168757448585798,1.2126317746928872,8923.704545454546,161.81300501545456,46.21040351959721,0.2520255263199963,0.4687472155682775,0.25202552631999636,1.530831468479074
Track_6684,16,16,88,0,0,0,0,0,87.0,0.0,87.0,2.4039004498933814,327.3314922593463,312.1542679785585,0.0,1.6262682732398686,5.8243193127462165,0.15881669698100437,1.282351973187436,1.0888654243333642,7740.965909090909,141.48533977186852,10.90165530003375,0.016990456069649613,0.027631039653946914,0.01699045606964961,1.5062498055991518
Track_6685,17,17,82,2,0,0,0,3,85.0,0.0,85.0,18.831845793953523,443.57644865325506,133.770846013141,0.0,0.9722875465137923,5.827823224052556,0.06571621777269444,0.6812912046263827,0.9693191903436077,1479.9512195121952,79.49352598645991,19.006745844274057,0.23689785501728958,0.2215511269876885,0.2278658487214777,1.6606342973689063
Track_6686,18,18,88,0,0,0,0,0,87.0,0.0,87.0,4.687105056239971,507.7771114901179,301.8229195494249,0.0,0.5863743351105238,2.698528163595962,0.020376526506154815,0.4725699369810926,0.46231307442546493,1870.8863636363637,51.01456715461559,4.687105056239971,0.09187777761662143,0.053874770761378976,0.09187777761662146,1.9602500095673614
Track_6687,19,19,27,1,0,0,0,2,28.0,0.0,28.0,1.4998186263218845,860.9128707405345,367.9071205584281,0.0,1.539730150868609,4.297165235488144,0.021870779475824036,1.3679668556393638,1.0400378994871151,1337.888888888889,42.079420730538814,9.47997537422459,0.03564256827407804,0.0535649509400673,0.034788531555253153,1.8403850551419847
Track_6688,20,20,88,0,0,0,0,0,87.0,0.0,87.0,4.211031596179546,192.49438352917153,375.6440385048405,0.0,0.5365771018850412,1.8503370444293576,0.030690707314580477,0.39839865258752366,0.4129353748645215,8599.181818181818,46.68220786399857,5.378791989392514,0.09020635031761434,0.04840266202505225,0.09020635031761431,1.9429246313195456
Track_6689,21,21,79,4,0,0,0,6,87.0,0.0,87.0,78.76452672424932,446.3635433230425,30.313560847172585,0.0,1.1914202951408355,11.53376976798632,0.08130689720685984,0.9236114459747569,1.3546238323240951,1420.113924050633,164.1896626228237,78.9127761709191,0.4797167219058553,0.9053393876350497,0.7598824624084747,1.6576728095652813
Track_6690,22,22,88,0,0,0,0,0,87.0,0.0,87.0,5.475994873115899,566.0127863724178,34.68722623150244,0.0,0.36692675337641817,1.3319710530046651,0.03785324683258508,0.3128213629472849,0.25373392659095,4985.0,31.922627543748373,5.475994873115899,0.17153960354959252,0.06294246980592987,0.17153960354959247,1.7695000145438113
Track_6691,23,23,88,0,0,0,0,0,87.0,0.0,87.0,5.496618168023478,266.50323347618985,142.04354107235002,0.0,0.6196792043468405,2.5369468692927857,0.09252072176503871,0.5674099279995793,0.39970102529131213,1565.3522727272727,53.91209077817515,5.496618168023478,0.10195520315915173,0.06317951917268365,0.10195520315915177,2.0500878972320358
Track_6692,24,24,88,0,0,0,0,0,87.0,0.0,87.0,23.18568702223056,477.1603276082775,365.68161147302993,0.0,0.8653109112844592,2.9487551011654967,0.03908877484496375,0.6710606455010067,0.6422376710306646,4501.545454545455,75.28204928174794,23.867882071319336,0.30798427039966225,0.26650214968081104,0.30798427039966225,1.7956446537869946
Track_6693,25,25,88,0,0,0,0,0,87.0,0.0,87.0,13.190634483956856,188.91580646673276,139.7106691526895,0.0,1.6517751021869966,8.349621879386467,0.07436715754693246,1.2094738579252977,1.4477077557513058,1755.965909090909,143.7044338902687,17.18401113875154,0.09179003129457437,0.15161648832134317,0.09179003129457435,1.90994657807107
Track_6694,26,26,88,0,0,0,0,0,87.0,0.0,87.0,3.972780272539333,244.1895495136624,145.28544116207615,0.0,0.7601840671299295,1.9905538485612615,0.1334792944096939,0.7092805763942049,0.4169453364628483,1586.409090909091,66.13601384030387,5.497668191599614,0.06006984760424562,0.0456641410636705,0.060069847604245635,1.6861999601504938
Track_6695,27,27,88,0,0,0,0,0,87.0,0.0,87.0,29.98262952202287,861.0832198565503,135.87852645426142,0.0,0.7285525341218588,3.783035321936599,0.022486786753785612,0.4351339309998792,0.7103577875747815,2474.056818181818,63.38407046860172,30.315126179886615,0.4730309887067797,0.34462792554049276,0.47303098870677973,1.6031922876275175
Track_6696,28,28,9,1,0,0,0,1,9.0,0.0,9.0,9.379134498952247,416.7486935878763,369.85873087115806,0.0,1.2577533202228965,2.1763305700762916,0.5054356192593534,1.3866141355020574,0.5937604170327352,1055.111111111111,10.567462181042524,9.379134498952247,0.8875484329414423,1.0421260554391385,0.8285615618605204,0.6364219149713445
Track_6697,29,29,51,6,0,0,0,3,58.0,0.0,58.0,16.51889321342252,653.5116650343213,300.8772646134342,0.0,1.5226778617096532,5.294449555417639,0.27630567268812467,1.384810720090037,0.9300007375808951,996.7058823529412,86.06382420748852,16.99641047585833,0.1919377086195664,0.2848085036796986,0.1870444897385698,1.5288656101263485
Track_6698,30,30,88,0,0,0,0,0,87.0,0.0,87.0,6.747617559972691,284.9561561252474,463.17978886301336,0.0,1.8034179326814224,10.803555427407195,0.05237635870385999,0.8785613490429305,2.523503150324405,8286.727272727272,156.89736014328375,14.895102168432254,0.04300657164537726,0.07755882252842174,0.04300657164537726,1.5247947274957903
Track_6699,31,31,88,0,0,0,0,0,87.0,0.0,87.0,61.646998737791925,695.7952642954162,494.41981899407205,0.0,1.8613250475338976,10.98995071705684,0.16486640917417328,0.8557624498133481,2.400719301076906,3883.6477272727275,161.93527913544918,61.87628814687208,0.38068911893021096,0.7085861923884129,0.3806891189302112,1.4074968676288835
Track_6700,32,32,88,0,0,0,0,0,87.0,0.0,87.0,11.363543400385469,392.3496301506045,317.69972511346646,0.0,0.6020430596966586,3.1773204136926285,0.0019596701546292193,0.4237716447091183,0.5565344199817597,5629.034090909091,52.37774619360928,11.539339949631959,0.21695365353028417,0.130615441383741,0.2169536535302841,1.8304574877150588
Track_6701,33,33,7,2,0,0,0,2,9.0,0.0,9.0,10.588764413891631,663.009003564681,185.13235962395441,0.0,1.6946032703455591,3.3831227173585248,0.5177721033754131,2.3179330888472243,1.2488558320512442,809.7142857142857,16.204995773313698,10.588764413891631,0.6534259287700126,1.1765293793212923,0.6942801302875908,1.2916213210424727
Track_6702,34,34,88,0,0,0,0,0,87.0,0.0,87.0,3.8396179656533573,150.84139956712394,319.4182411157157,0.0,0.9134493079041275,2.2110020628725304,0.09100003639238159,0.8886036471820806,0.49796563992871035,3392.0227272727275,79.47008978765912,8.929815123362706,0.04831525893468425,0.04413353983509606,0.048315258934684274,1.7783516323182003
Track_6703,35,35,88,0,0,0,0,0,87.0,0.0,87.0,2.716469438213003,624.4078194816161,155.78867601835884,0.0,0.5540718470045126,1.8279636499367857,0.0874938123702407,0.44366136364094366,0.3876732344833831,4203.022727272727,48.204250689392616,3.1540797969928493,0.05635331738100773,0.031223786646126468,0.05635331738100775,1.8248329072759277
Track_6704,36,36,88,0,0,0,0,0,87.0,0.0,87.0,9.231490478378277,393.044255200981,205.87111251930955,0.0,0.6223304101054339,2.83835894462676,0.06144287433249817,0.4742994737473815,0.504141179939099,4887.056818181818,54.142745679172734,9.387649193914847,0.1705028136748038,0.106109085958371,0.17050281367480374,1.5809724752434846
Track_6705,37,37,88,0,0,0,0,0,87.0,0.0,87.0,25.875452215309497,605.7806511558155,449.71284091236265,0.0,1.622321690724178,5.014199993407496,0.15808282815422667,1.3307784646666583,1.0011107669733272,2502.159090909091,141.14198709300348,29.776921199520473,0.18332923284025499,0.29741899098056895,0.18332923284025499,1.6113391573129303
Track_6706,38,38,81,0,0,0,0,0,80.0,0.0,80.0,7.109328332484268,587.3661870428904,368.8746022689913,0.0,0.9412065730627983,2.867854011406069,0.11553932499269379,0.8803646716757292,0.5793308067026061,1330.6913580246915,75.29652584502391,7.109328332484268,0.09441774706998782,0.08886660415605335,0.09441774706998787,1.7315938323813347
Track_6707,39,39,88,0,0,0,0,0,87.0,0.0,87.0,6.583091680991096,706.0309626790279,205.94449588570524,0.0,0.3734109349605498,0.947107859526192,0.017913135460159473,0.3374629594544534,0.21271230412864223,3102.215909090909,32.48675134156784,6.583091680991096,0.20263927321559602,0.07566772047116202,0.20263927321559608,1.8367492647576698
Track_6708,40,40,88,0,0,0,0,0,87.0,0.0,87.0,4.455171293933125,460.30574830433034,203.4751565482544,0.0,0.530331332059033,1.9704584760639858,0.03050015732031521,0.48582504853663594,0.32176019374841647,2611.2727272727275,46.13882588913587,4.633314326601771,0.09656013580922454,0.05120886544750718,0.09656013580922454,1.8979363013973354
Track_6709,41,41,88,0,0,0,0,0,87.0,0.0,87.0,6.722550266200533,468.1875368709911,46.37570872272801,0.0,0.6030623228418923,3.778603992371526,0.0482617051467315,0.47450583840348415,0.503541508023172,10117.954545454546,52.46642208724465,7.477593212609486,0.12813052613006143,0.07727069271494866,0.12813052613006148,1.914826266582202
Track_6710,42,42,88,0,0,0,0,0,87.0,0.0,87.0,33.96840806181802,755.8809875078471,148.79885823794055,0.0,1.3960907789997266,4.010774753040273,0.06374112192649396,1.252022792164201,0.9396507710048475,1530.9204545454545,121.45989777297619,33.96840806181802,0.2796676819645381,0.39044147197491974,0.27966768196453806,1.446062785018182
Track_6711,43,43,11,0,0,0,0,0,10.0,0.0,10.0,3.1335525572136436,673.3717543201097,206.78054794258588,0.0,0.8173071635799167,1.520304545143532,0.13678525007244563,0.8001901692453879,0.37236186831493384,1938.6363636363637,8.173071635799168,3.1335525572136436,0.3833996197327154,0.31335525572136436,0.38339961973271547,1.8871583596447752
Track_6712,44,44,74,4,0,0,0,6,84.0,0.0,84.0,18.92018663252025,661.1886861346586,465.198162809641,0.0,1.3404426141906194,5.217725678105844,0.10285036980611628,0.9759299208930351,1.139660330171228,1995.4864864864865,100.9134711820288,23.98621371765208,0.1874892064548232,0.22524031705381248,0.1680342855929093,1.5717067214886355
Track_6713,45,45,88,0,0,0,0,0,87.0,0.0,87.0,26.53227537333146,439.26973838891007,457.70428277790455,0.0,1.1010578861919227,4.184540177780486,0.04787691591633111,0.8977672008830372,0.7855022256279462,2135.784090909091,95.79203609869732,26.53227537333146,0.27697788306738236,0.30496868245208575,0.2769778830673825,1.6103452183924194
Track_6714,46,46,88,0,0,0,0,0,87.0,0.0,87.0,0.6654731515545307,718.6237622087139,155.9856935748029,0.0,0.3996477845600204,3.587613284578574,0.005504448211842465,0.22180310596506983,0.5078789650743891,2474.5795454545455,34.769357256721776,5.598719883295983,0.019139644907467432,0.007649116684534835,0.01913964490746743,1.5432027478276944
Track_6715,47,47,88,0,0,0,0,0,87.0,0.0,87.0,5.520313315588828,572.5504995189882,390.7311316738043,0.0,0.37834643596843653,1.8662320854755468,0.04016440248063584,0.25899927370044024,0.38754506443808634,7426.318181818182,32.916139929253994,5.520313315588828,0.16770840467483514,0.06345187719067619,0.16770840467483522,1.8615177529658617
Track_6716,48,48,88,0,0,0,0,0,87.0,0.0,87.0,3.410109684631814,422.7066273736951,213.3872258465494,0.0,0.43660954835925403,1.7419049223401062,0.014745103375274179,0.40459900169388585,0.30190276027059165,1993.1136363636363,37.9850307072551,4.184978321138478,0.089775093533898,0.03919666304174499,0.089775093533898,1.8539448581597262
Track_6717,49,49,78,4,0,0,0,5,85.0,0.0,85.0,7.010189704378887,382.1082838281663,156.46538309345905,0.0,0.5225202001188892,2.8752620653823673,0.040679527520482706,0.43646974017575324,0.39547506396848514,1129.7948717948718,41.576552911430745,7.604958314043822,0.16860920912112362,0.08247282005151632,0.157836615757154,1.7479025241002837
Track_6718,50,50,88,0,0,0,0,0,87.0,0.0,87.0,11.826424647470596,774.9039489478735,158.53674699148146,0.0,0.662715472117806,3.0291017393800237,0.05148324385360456,0.4646272146725434,0.6420303133367726,2514.8636363636365,57.65624607424911,11.870465115507375,0.2051195742476999,0.13593591548816777,0.20511957424769986,1.5950334444777796
Track_6719,51,51,46,0,0,0,0,0,45.0,0.0,45.0,3.4445234020793682,840.8190660551385,321.6721959787779,0.0,1.0340987037760816,2.5048350771153323,0.1299236996178369,0.8917195903943931,0.6184473460178822,2406.3695652173915,46.53444166992366,7.982616008717862,0.07402094617384541,0.07654496449065262,0.07402094617384539,1.8198859357946953
Track_6720,52,52,50,0,0,0,0,0,49.0,0.0,49.0,32.36247822621619,278.2020666342923,44.26706997019337,0.0,1.0413798883174405,22.913518951938443,0.032372609547313747,0.35407309125381253,3.4310703947880685,3984.54,51.02761452755459,32.36247822621619,0.6342149937019034,0.6604587393105344,0.6342149937019034,1.6173131773621172
Track_6721,53,53,88,0,0,0,0,0,87.0,0.0,87.0,1.9762228899665204,222.23707691868705,216.23752129616602,0.0,0.8285095029292493,2.4575013078451318,0.08431658314422441,0.7694162306139117,0.45793219443327,2764.590909090909,72.0803267548447,8.603904684169542,0.027416952432637153,0.022715205631799084,0.027416952432637157,1.7210985564519787
Track_6722,54,54,88,0,0,0,0,0,87.0,0.0,87.0,31.740805387576096,28.077516428349973,318.24585300246486,0.0,0.8641079171285523,2.9869027646779323,0.04675839206068931,0.6935604384942641,0.6541042898264491,5094.125,75.17738879018403,31.740805387576096,0.4222121291837223,0.36483684353535745,0.4222121291837222,1.3902069456838655
Track_6723,55,55,88,0,0,0,0,0,87.0,0.0,87.0,12.535464964786826,799.7094759545613,64.15729662302834,0.0,0.7661211131938891,2.5549032007928147,0.06331572867955217,0.6853711023171488,0.46420263776224635,3000.5454545454545,66.65253684786838,12.535464964786826,0.1880718357862132,0.14408580419295203,0.18807183578621328,1.7204254074436895
Track_6724,56,56,88,0,0,0,0,0,87.0,0.0,87.0,10.081462293338827,271.0086061285827,323.1278671173947,0.0,0.3200902738209867,2.612236506563052,0.010551903444956863,0.2012665787442572,0.3836577556690509,2076.443181818182,27.84785382242584,10.33432276702941,0.36201936269933443,0.11587887693492904,0.3620193626993344,1.6229441770639832
Track_6725,57,57,26,1,0,0,0,1,26.0,0.0,26.0,15.875285631731947,731.9413640866327,219.60158890220657,0.0,2.8665237268895742,10.470888680845654,0.38517799678745596,1.652149209156997,2.6992444175239263,3318.769230769231,82.13398185308502,28.71513671412038,0.1932852307115518,0.6105879089127672,0.21300640325601203,1.3428241335923354
Track_6726,58,58,88,0,0,0,0,0,87.0,0.0,87.0,23.176349118356573,217.95201656742864,163.0476356183818,0.0,1.40310903634538,4.026320785490924,0.18546118411511925,1.2576339843330224,0.8058472996547141,1026.4545454545455,122.07048616204804,23.176349118356573,0.18986038187469878,0.2663948174523744,0.18986038187469875,1.7295094276180436
Track_6727,59,59,88,0,0,0,0,0,87.0,0.0,87.0,3.965406683893337,501.7001697581784,181.36686931261613,0.0,1.71087737040214,5.670220527824325,0.02590003356445044,0.3507072782146983,1.9878102832776128,4016.625,148.84633122498624,6.1151648394042155,0.026640943389457755,0.04557938717118778,0.026640943389457765,1.705933841853694
Track_6728,60,60,88,0,0,0,0,0,87.0,0.0,87.0,12.438893273943199,11.553419984099499,530.0825759546725,0.0,0.41789764520795764,1.9054829235254334,0.013245734095949903,0.24894823502936794,0.39272658282005374,3901.2613636363635,36.35709513309234,12.438893273943199,0.3421311088910753,0.1429757847579678,0.3421311088910755,1.7602327220620642
Track_6729,61,61,88,0,0,0,0,0,87.0,0.0,87.0,1.8018949131895194,185.2353868327719,178.96171543485627,0.0,0.4065445869059184,2.0330604656648297,0.029407497144104518,0.275274775566199,0.3890396070930997,1321.4545454545455,35.36937906081488,3.955598142989335,0.05094505363216307,0.02071143578378758,0.05094505363216304,1.7070033619438407
Track_6730,62,62,88,0,0,0,0,0,87.0,0.0,87.0,9.386239208074599,405.2287861698021,231.2133572319011,0.0,1.1674308371155835,3.6882105089099486,0.032857473038142425,0.9845860326311426,0.7252057835762367,1612.034090909091,101.56648282905574,10.385412285461236,0.09241473118521162,0.1078878069893632,0.09241473118521161,1.713938077553502
Track_6731,63,63,88,0,0,0,0,0,87.0,0.0,87.0,8.28123817930549,67.44317516832706,532.5037243857698,0.0,0.652225887710029,2.3483692717336773,0.046989708327394186,0.5980991314306155,0.4187291621363054,2334.2613636363635,56.74365223077254,8.28123817930549,0.14594122608862506,0.09518664573914357,0.14594122608862514,1.942852755598313
Track_6732,64,64,88,0,0,0,0,0,87.0,0.0,87.0,5.935835086065565,773.1396931904295,187.65305255883416,0.0,0.3164281405336631,1.6005499608066869,0.01127654858490132,0.25551236336119987,0.26033732284965727,5338.977272727273,27.5292482264287,6.39450728230493,0.21561922204497505,0.0682279894950065,0.21561922204497513,1.8319582453521392
Track_6733,65,65,12,2,0,0,0,2,14.0,0.0,14.0,9.829986590074125,743.9193594577256,233.90402018925997,0.0,1.4099036775881875,3.09701014350342,0.4473510221120378,1.3882727592284254,0.8336744382503006,658.3333333333334,18.825679007922513,10.890882648005732,0.5221584085194121,0.7021418992910089,0.4980069989547856,1.284862572662992
Track_6734,66,66,88,0,0,0,0,0,87.0,0.0,87.0,4.1681853773016675,387.1615634947147,490.9561134752955,0.0,0.26216061359555365,1.6715619391896606,0.02095388463510995,0.1875611731957094,0.2845576266400959,7064.159090909091,22.807973382813167,4.1681853773016675,0.18275123823331813,0.04791017675059388,0.1827512382333181,1.4121143468530917
Track_6735,67,67,88,0,0,0,0,0,87.0,0.0,87.0,8.416743256972563,328.1952987251472,240.256488773281,0.0,0.21070269135630262,1.4020607826071516,0.011408346331447517,0.1403648452900077,0.2413067003884536,4706.0,18.331134147998334,8.416743256972563,0.4591501643607593,0.09674417536750073,0.4591501643607595,1.3991857411967714
Track_6736,68,68,85,3,0,0,0,1,87.0,0.0,87.0,99.58474879546476,739.5631069013735,192.37972439451642,0.0,1.7115024002573802,11.333854290176708,0.12149067807194452,1.2236212148547736,1.7995359940159519,5058.835294117647,166.75631336822298,99.58474879546476,0.5971872775549234,1.144652285005342,0.6687996960058054,0.9063517147504698
Track_6737,69,69,88,0,0,0,0,0,87.0,0.0,87.0,222.99608154583046,756.3599277431953,411.1439689873007,0.0,4.283186550286294,11.23897813135272,0.05253184100039451,4.157414927645455,2.3965286077263466,3464.6477272727275,372.6372298749075,222.99608154583046,0.5984267369653031,2.5631733511015,0.5984267369653031,0.6392221826425365
Track_6738,70,70,88,0,0,0,0,0,87.0,0.0,87.0,7.354061250366988,398.12415854030974,394.0524805236307,0.0,0.45496910356811054,1.8310251826163484,0.016550148425823894,0.3521226306800606,0.3616150950625003,4937.454545454545,39.58231201042561,7.588741783545361,0.18579160430118374,0.08452943965939066,0.18579160430118372,1.630286704963532
Track_6739,71,71,88,0,0,0,0,0,87.0,0.0,87.0,38.00502606852934,495.58088438433697,519.3463487391291,0.0,1.554622558685292,8.23818464166516,0.090324233929448,1.0467354721345543,1.54957165194254,4081.693181818182,135.25216260562044,38.283478624266415,0.2809938513097759,0.4368393800980384,0.280993851309776,1.610288931773244
Track_6740,72,72,88,0,0,0,0,0,87.0,0.0,87.0,7.935403498538668,293.00596984105886,394.3929579241942,0.0,1.23839465667867,4.83719586842726,0.09109491801915132,1.0071291444202308,0.9122875832637902,4690.875,107.74033513104438,10.771782515377588,0.07365304265006092,0.0912115344659617,0.07365304265006097,1.7343543693048153
Track_6741,73,73,88,0,0,0,0,0,87.0,0.0,87.0,29.301007756835528,624.419078265358,472.59516792639783,0.0,1.0974685718607113,5.195224787298454,0.15771671867654455,0.9408707784982486,0.8022085173896351,5420.034090909091,95.47976575188189,29.301007756835528,0.3068818563398917,0.3367931926073049,0.3068818563398917,1.446966849545415
Track_6742,74,74,30,0,0,0,0,0,29.0,0.0,29.0,3.5016914782674733,449.93043204990715,483.25797575989355,0.0,0.8687727445095041,1.959270513391055,0.11673116757647367,0.7393988498407177,0.531051112484089,809.2,25.19440959077562,6.653648694897822,0.1389868441112246,0.12074798200922322,0.1389868441112246,1.5470420245855858
Track_6743,75,75,88,0,0,0,0,0,87.0,0.0,87.0,15.586093241288802,356.18976103149754,183.06209091964368,0.0,1.2160908395466952,5.042548973518664,0.12203584148696506,0.976776322488554,0.9842056214188527,2948.659090909091,105.79990304056243,21.616910304433596,0.1473167062857636,0.17915049702630806,0.14731670628576352,1.573608762163255
Track_6744,76,76,88,0,0,0,0,0,87.0,0.0,87.0,22.841225670968434,89.11059227422648,524.6735391289742,0.0,1.1040228262679834,15.431360732106436,0.03438937945731907,0.7997416341941044,1.7222086258445226,1855.125,96.04998588531451,25.972638859352138,0.23780561194710936,0.2625428238042349,0.23780561194710925,1.7388437909055499
