ID	Track	Slice	X	Y	Distance	Velocity	PixelValue
59	1	59	1350	578	4.611	3.074	-10124413
60	1	60	1350	574	1.356	0.904	-10260100
61	1	61	1348	582	2.795	1.864	-5400892
62	1	62	1350	593	3.790	2.527	-7373167
63	1	63	1352	549	14.931	9.954	-11321274
64	1	64	1348	553	1.918	1.278	-9992568
65	1	65	1350	536	5.803	3.868	-11377829
66	1	66	1350	536	0.000	0.000	-11909815
67	1	67	1354	534	1.516	1.011	-10976398
68	1	68	1352	534	0.678	0.452	-13221581
69	1	69	1350	534	0.678	0.452	-6971480
70	1	70	1356	526	3.390	2.260	-8092027
71	1	71	1360	526	1.356	0.904	-11702942
72	1	72	1356	534	3.032	2.021	-12171454
73	1	73	1350	530	2.445	1.630	-6963269
74	1	74	1354	528	1.516	1.011	-9481367
75	1	75	1358	524	1.918	1.278	-11390903
76	1	76	1360	540	5.466	3.644	-12037551
77	1	77	1362	532	2.795	1.864	-11976108
78	1	78	1354	538	3.390	2.260	-11183780
79	1	79	1354	536	0.678	0.452	-10735543
80	1	80	1354	540	1.356	0.904	-13815240
81	1	81	1356	547	2.468	1.645	-11058890
82	1	82	1354	557	3.457	2.305	-9279878
83	1	83	1352	557	0.678	0.452	-8348002
84	1	84	1358	572	5.477	3.651	-8555377
85	1	85	1362	580	3.032	2.021	-7766111
86	1	86	1360	570	3.457	2.305	-9074537
87	1	87	1360	574	1.356	0.904	-7304303
88	1	88	1360	574	0.000	0.000	-6842234
89	1	89	1358	561	4.459	2.973	-4209965
90	1	90	1356	549	4.124	2.749	-6119536
91	1	91	1356	549	0.000	0.000	-11307927
92	1	92	1354	547	0.959	0.639	-9607824
93	1	93	1352	545	0.959	0.639	-6255449
94	1	94	1352	545	0.000	0.000	-11640732
95	1	95	1352	547	0.678	0.452	-12493472
96	1	96	1352	549	0.678	0.452	-4218705
97	1	97	1352	545	1.356	0.904	-11187129
98	1	98	1352	545	0.000	0.000	-13745607
100	2	2	1754	140	25.873	17.249	-12559793
101	2	3	1704	203	27.266	18.177	-13284258
102	2	4	1677	287	29.911	19.941	-14074805
103	2	5	1629	360	29.617	19.745	-14141119
104	2	6	1608	423	22.512	15.008	-16509163
105	2	7	1580	475	20.021	13.347	-14601421
106	2	8	1561	547	25.244	16.829	-15256269
107	2	9	1515	572	17.748	11.832	-15384003
108	2	10	1513	572	0.678	0.452	-14261925
109	2	11	1490	572	7.797	5.198	-14471889
110	2	12	1478	574	4.124	2.749	-13612720
111	2	13	1476	574	0.678	0.452	-12435370
112	2	14	1467	574	3.051	2.034	-13545911
113	2	15	1455	580	4.548	3.032	-12755122
114	2	16	1448	576	2.733	1.822	-13288112
115	2	17	1442	566	3.953	2.636	-14014151
116	2	18	1440	561	1.826	1.217	-10324355
117	2	19	1440	559	0.678	0.452	-10122875
118	2	20	1436	555	1.918	1.278	-10327693
119	2	21	1429	549	3.125	2.084	-13543329
120	2	22	1427	551	0.959	0.639	-13417397
121	2	23	1421	557	2.877	1.918	-15910069
122	2	24	1432	555	3.790	2.527	-15249060
123	2	25	1427	553	1.826	1.217	-13874329
124	2	26	1429	549	1.516	1.011	-12166038
125	2	27	1429	551	0.678	0.452	-10786442
126	2	28	1425	547	1.918	1.278	-12367493
127	2	29	1425	545	0.678	0.452	-14991270
128	2	30	1423	547	0.959	0.639	-13277837
129	2	31	1425	549	0.959	0.639	-12361624
130	2	32	1423	549	0.678	0.452	-10118512
131	2	33	1423	547	0.678	0.452	-12498578
132	2	34	1425	549	0.959	0.639	-11497594
133	2	35	1421	551	1.516	1.011	-10587032
134	2	36	1421	551	0.000	0.000	-12226455
135	2	37	1421	547	1.356	0.904	-9865594
136	2	38	1425	545	1.516	1.011	-11779491
137	2	39	1429	547	1.516	1.011	-14007229
138	2	40	1429	549	0.678	0.452	-14272970
139	2	41	1429	553	1.356	0.904	-12368572
140	2	42	1427	551	0.959	0.639	-13542052
141	2	43	1427	547	1.356	0.904	-16762807
142	2	44	1419	553	3.390	2.260	-14925243
143	2	45	1421	555	0.959	0.639	-10988711
144	2	46	1425	555	1.356	0.904	-9592174
145	2	47	1423	553	0.959	0.639	-10646648
146	2	48	1423	553	0.000	0.000	-13146496
147	2	49	1413	557	3.651	2.434	-9671847
148	2	50	1413	553	1.356	0.904	-12493223
149	2	51	1415	549	1.516	1.011	-9012102
150	2	52	1411	553	1.918	1.278	-13084846
151	2	53	1413	553	0.678	0.452	-8757669
152	2	54	1411	555	0.959	0.639	-10447713
153	2	55	1411	551	1.356	0.904	-14586792
154	2	56	1408	555	1.695	1.130	-11035774
155	2	57	1408	553	0.678	0.452	-14651558
156	2	58	1408	553	0.000	0.000	-15308182
157	2	59	1406	551	0.959	0.639	-15049897
158	2	60	1408	553	0.959	0.639	-15456706
159	2	61	1406	549	1.516	1.011	-11377564
160	2	62	1406	549	0.000	0.000	-7951714
161	2	63	1404	547	0.959	0.639	-12685452
162	2	64	1406	547	0.678	0.452	-10572903
163	2	65	1406	551	1.356	0.904	-11108749
164	2	66	1404	549	0.959	0.639	-12435620
165	2	67	1411	553	2.733	1.822	-14338249
166	2	68	1415	553	1.356	0.904	-14603200
167	2	69	1413	553	0.678	0.452	-14148544
168	2	70	1415	549	1.516	1.011	-8689564
169	2	71	1415	551	0.678	0.452	-11127739
170	2	72	1419	555	1.918	1.278	-11901861
171	2	73	1417	553	0.959	0.639	-13279905
172	2	74	1417	547	2.034	1.356	-12288658
173	2	75	1413	549	1.516	1.011	-13550002
174	2	76	1408	557	3.198	2.132	-11846563
175	2	77	1406	561	1.516	1.011	-13544861
176	2	78	1404	561	0.678	0.452	-7632749
177	2	79	1402	555	2.144	1.429	-7983270
178	2	80	1402	559	1.356	0.904	-9423734
179	2	81	1402	559	0.000	0.000	-11525049
180	2	82	1404	563	1.516	1.011	-11969699
181	2	83	1413	568	3.490	2.327	-9478592
182	2	84	1419	570	2.144	1.429	-11249904
183	2	85	1427	572	2.795	1.864	-12762554
184	2	86	1427	572	0.000	0.000	-11047334
185	2	87	1427	578	2.034	1.356	-13937574
186	2	88	1421	572	2.877	1.918	-11706008
187	2	89	1417	568	1.918	1.278	-10651784
188	2	90	1415	557	3.790	2.527	-13096891
189	2	91	1413	561	1.516	1.011	-10794916
190	2	92	1413	563	0.678	0.452	-10254469
191	2	93	1411	570	2.468	1.645	-8347258
192	2	94	1406	557	4.722	3.148	-7118460
193	2	95	1411	563	2.648	1.765	-12894125
194	2	96	1411	568	1.695	1.130	-14213834
195	2	97	1404	566	2.468	1.645	-14803400
196	2	98	1404	566	0.000	0.000	-11758447
198	3	100	1356	540	0.000	0.000	-13147031
199	3	101	1360	534	2.445	1.630	-9270636
200	3	102	1360	534	0.000	0.000	-9339497
201	3	103	1358	530	1.516	1.011	-8871032
202	3	104	1360	526	1.516	1.011	-8411750
203	3	105	1360	526	0.000	0.000	-8488301
204	3	106	1360	526	0.000	0.000	-9665679
205	3	107	1356	526	1.356	0.904	-12110014
206	3	108	1354	524	0.959	0.639	-8613002
207	3	109	1352	524	0.678	0.452	-12224902
208	3	110	1350	524	0.678	0.452	-11906226
209	3	111	1348	528	1.516	1.011	-13346227
210	3	112	1348	526	0.678	0.452	-12090251
211	3	113	1348	519	2.373	1.582	-12560569
212	3	114	1348	519	0.000	0.000	-11772084
213	3	115	1346	519	0.678	0.452	-7697784
214	3	116	1348	519	0.678	0.452	-10797488
215	3	117	1350	517	0.959	0.639	-10982828
216	3	118	1350	519	0.678	0.452	-10721691
217	3	119	1348	517	0.959	0.639	-8284828
218	3	120	1348	517	0.000	0.000	-11584433
219	3	121	1341	522	2.916	1.944	-10453386
220	3	122	1337	524	1.516	1.011	-9537417
221	3	123	1335	528	1.516	1.011	-9074047
222	3	124	1335	528	0.000	0.000	-9863820
223	3	125	1337	528	0.678	0.452	-10264736
224	3	126	1331	534	2.877	1.918	-8736644
225	3	127	1333	530	1.516	1.011	-12040880
226	3	128	1333	536	2.034	1.356	-9150083
227	3	129	1337	536	1.356	0.904	-13284282
228	3	130	1335	532	1.516	1.011	-10341024
229	3	131	1333	536	1.516	1.011	-10723231
230	3	132	1335	536	0.678	0.452	-11843254
231	3	133	1337	534	0.959	0.639	-11043474
232	3	134	1339	530	1.516	1.011	-9086892
233	3	135	1335	532	1.516	1.011	-11770770
234	3	136	1337	532	0.678	0.452	-10254208
235	3	137	1333	536	1.918	1.278	-9935506
236	3	138	1333	536	0.000	0.000	-9143939
237	3	139	1335	536	0.678	0.452	-10522271
238	3	140	1333	536	0.678	0.452	-9014923
239	3	141	1335	534	0.959	0.639	-11975592
240	3	142	1333	528	2.144	1.429	-9211264
241	3	143	1329	530	1.516	1.011	-10462101
242	3	144	1331	532	0.959	0.639	-7753303
243	3	145	1329	528	1.516	1.011	-8678772
244	3	146	1329	530	0.678	0.452	-10732973
245	3	147	1329	534	1.356	0.904	-7302513
246	3	148	1329	532	0.678	0.452	-8741748
247	3	149	1327	532	0.678	0.452	-7093325
248	3	150	1325	534	0.959	0.639	-12036262
249	3	151	1325	536	0.678	0.452	-8808302
250	3	152	1327	534	0.959	0.639	-10198427
251	3	153	1325	534	0.678	0.452	-12106924
252	3	154	1325	534	0.000	0.000	-13154202
253	3	155	1327	534	0.678	0.452	-10526093
254	3	156	1325	532	0.959	0.639	-11637652
255	3	157	1325	534	0.678	0.452	-11052696
256	3	158	1325	534	0.000	0.000	-9400187
257	3	159	1325	534	0.000	0.000	-11976619
258	3	160	1325	534	0.000	0.000	-10654619
259	3	161	1327	534	0.678	0.452	-11050396
260	3	162	1327	532	0.678	0.452	-7822438
261	3	163	1327	526	2.034	1.356	-9925756
262	3	164	1322	526	1.695	1.130	-11633525
263	3	165	1318	528	1.516	1.011	-10405313
264	3	166	1318	526	0.678	0.452	-12702136
265	3	167	1320	524	0.959	0.639	-14872029
266	3	168	1316	526	1.516	1.011	-13289401
267	3	169	1314	522	1.516	1.011	-14601694
268	3	170	1316	519	1.222	0.815	-11314067
269	3	171	1316	509	3.390	2.260	-13945787
270	3	172	1314	511	0.959	0.639	-11843018
271	3	173	1316	509	0.959	0.639	-11711163
272	3	174	1316	509	0.000	0.000	-9536665
273	3	175	1318	509	0.678	0.452	-9342892
274	3	176	1318	511	0.678	0.452	-7888241
275	3	177	1322	513	1.516	1.011	-13416896
276	3	178	1322	511	0.678	0.452	-10459809
277	3	179	1329	507	2.733	1.822	-10985625
278	3	180	1327	507	0.678	0.452	-10457240
279	3	181	1327	509	0.678	0.452	-10450567
280	3	182	1327	509	0.000	0.000	-13547189
281	3	183	1329	507	0.959	0.639	-7761498
282	3	184	1331	509	0.959	0.639	-12492969
283	3	185	1346	505	5.263	3.508	-14280144
284	3	186	1339	499	3.125	2.084	-10123663
285	3	187	1337	501	0.959	0.639	-14339001
286	3	188	1329	499	2.795	1.864	-13935025
287	3	189	1327	496	1.222	0.815	-14407112
288	3	190	1325	496	0.678	0.452	-12161427
289	3	191	1325	496	0.000	0.000	-11107458
290	3	192	1327	492	1.516	1.011	-12816795
291	3	193	1325	492	0.678	0.452	-12431020
292	3	194	1327	490	0.959	0.639	-14663881
293	3	195	1331	488	1.516	1.011	-11179896
294	3	196	1333	488	0.678	0.452	-11182501
295	3	197	1341	490	2.795	1.864	-14467782
297	5	100	1423	566	3.032	2.021	-11706014
298	5	101	1423	570	1.356	0.904	-9667688
299	5	102	1425	563	2.468	1.645	-13817034
300	5	103	1423	561	0.959	0.639	-13548482
301	5	104	1421	572	3.790	2.527	-13290690
302	5	105	1421	568	1.356	0.904	-14199204
303	5	106	1415	568	2.034	1.356	-11121589
304	5	107	1421	568	2.034	1.356	-14535878
305	5	108	1421	563	1.695	1.130	-12898226
306	5	109	1419	566	1.222	0.815	-14010527
307	5	110	1417	563	1.222	0.815	-12304557
308	5	111	1417	563	0.000	0.000	-13356975
309	5	112	1417	563	0.000	0.000	-13951163
310	5	113	1419	563	0.678	0.452	-13942190
311	5	114	1417	563	0.678	0.452	-8174746
312	5	115	1417	561	0.678	0.452	-14210250
313	5	116	1415	566	1.826	1.217	-12374449
314	5	117	1413	566	0.678	0.452	-7046810
315	5	118	1406	568	2.468	1.645	-10657912
316	5	119	1411	566	1.826	1.217	-13668246
317	5	120	1415	568	1.516	1.011	-12172217
318	5	121	1413	566	0.959	0.639	-14200758
319	5	122	1408	572	2.648	1.765	-13408916
320	5	123	1415	570	2.468	1.645	-14996677
321	5	124	1413	570	0.678	0.452	-12704202
322	5	125	1413	568	0.678	0.452	-12239027
323	5	126	1406	572	2.733	1.822	-13225134
324	5	127	1408	570	0.959	0.639	-14261913
325	5	128	1425	576	6.111	4.074	-9999005
326	5	129	1411	580	4.936	3.291	-11309465
327	5	130	1429	580	6.102	4.068	-11055543
328	5	131	1425	576	1.918	1.278	-9678502
329	5	132	1425	580	1.356	0.904	-12243130
330	5	133	1423	578	0.959	0.639	-14011843
331	5	134	1421	576	0.959	0.639	-9286818
332	5	135	1421	574	0.678	0.452	-12562079
333	5	136	1411	572	3.457	2.305	-13684891
334	5	137	1411	570	0.678	0.452	-13274759
335	5	138	1406	572	1.826	1.217	-14729396
336	5	139	1406	576	1.356	0.904	-5844534
337	5	140	1411	570	2.648	1.765	-12634777
338	5	141	1419	566	3.032	2.021	-11454138
339	5	142	1419	566	0.000	0.000	-8808330
340	5	143	1421	563	1.222	0.815	-9999506
341	5	144	1421	561	0.678	0.452	-10982050
342	5	145	1419	566	1.826	1.217	-13226914
343	5	146	1417	563	1.222	0.815	-14341335
344	5	147	1415	563	0.678	0.452	-11501956
345	5	148	1415	566	1.017	0.678	-10972798
346	5	149	1413	572	2.144	1.429	-10595484
347	5	150	1421	572	2.712	1.808	-11517359
348	5	151	1417	570	1.516	1.011	-12506029
349	5	152	1425	576	3.390	2.260	-14135224
350	5	153	1427	578	0.959	0.639	-13225154
351	5	154	1423	572	2.445	1.630	-13292980
352	5	155	1425	570	0.959	0.639	-11258807
353	5	156	1425	574	1.356	0.904	-11438228
354	5	157	1423	568	2.144	1.429	-10994880
355	5	158	1421	568	0.678	0.452	-11446972
356	5	159	1419	563	1.826	1.217	-12226206
357	5	160	1421	574	3.790	2.527	-10197665
358	5	161	1429	572	2.795	1.864	-13484995
359	5	162	1423	570	2.144	1.429	-12367276
360	5	163	1423	566	1.356	0.904	-10077364
361	5	164	1423	563	1.017	0.678	-7505293
362	5	165	1425	561	0.959	0.639	-9087422
363	5	166	1423	561	0.678	0.452	-11067331
364	5	167	1421	561	0.678	0.452	-9873310
365	5	168	1413	566	3.198	2.132	-13354175
366	5	169	1423	566	3.390	2.260	-12891302
367	5	170	1419	559	2.733	1.822	-11319471
368	5	171	1415	559	1.356	0.904	-13282217
369	5	172	1411	561	1.516	1.011	-12832421
370	5	173	1415	574	4.611	3.074	-11239563
371	5	174	1419	570	1.918	1.278	-14336683
372	5	175	1421	574	1.516	1.011	-11106694
373	5	176	1415	570	2.445	1.630	-12246705
374	5	177	1415	566	1.356	0.904	-9945265
375	5	178	1417	566	0.678	0.452	-9859200
376	5	179	1421	570	1.918	1.278	-11372952
377	5	180	1419	570	0.678	0.452	-12035490
378	5	181	1419	578	2.712	1.808	-9285551
379	5	182	1419	566	4.068	2.712	-13484994
380	5	183	1427	580	5.466	3.644	-8745842
381	5	184	1421	584	2.445	1.630	-8548980
382	5	185	1434	574	5.560	3.707	-13222066
383	5	186	1429	578	2.171	1.447	-11054254
384	5	187	1425	578	1.356	0.904	-7371949
385	5	188	1427	576	0.959	0.639	-11378088
386	5	189	1419	572	3.032	2.021	-10651283
387	5	190	1421	576	1.516	1.011	-11503999
388	5	191	1425	578	1.516	1.011	-12038303
389	5	192	1429	578	1.356	0.904	-10260899
390	5	193	1423	576	2.144	1.429	-9814469
391	5	194	1427	574	1.516	1.011	-9943466
392	5	195	1425	576	0.959	0.639	-10658205
393	5	196	1425	578	0.678	0.452	-11580847
394	5	197	1423	574	1.516	1.011	-11584430
