ID	Track	Slice	X	Y	Distance	Velocity	PixelValue
162	5	55	1811	1622	5.803	3.868	-11511205
163	5	56	1809	1624	0.959	0.639	-11246754
164	5	57	1811	1620	1.516	1.011	-12163755
165	5	58	1821	1622	3.457	2.305	-11839158
166	5	59	1815	1622	2.034	1.356	-10658218
167	5	60	1809	1629	3.125	2.084	-10721450
168	5	61	1792	1629	5.763	3.842	-11247280
169	5	62	1811	1635	6.755	4.503	-10987943
170	5	63	1811	1633	0.678	0.452	-11515055
171	5	64	1828	1631	5.803	3.868	-10330531
172	5	65	1821	1633	2.468	1.645	-11186076
173	5	66	1832	1629	3.968	2.645	-10258581
174	5	67	1836	1622	2.733	1.822	-8813183
175	5	68	1826	1631	4.561	3.041	-10918816
176	5	69	1836	1620	5.040	3.360	-10920612
177	5	70	1836	1624	1.356	0.904	-10195093
178	5	71	1824	1633	5.085	3.390	-11313317
179	5	72	1824	1635	0.678	0.452	-9868692
180	5	73	1824	1641	2.034	1.356	-12892329
181	5	74	1817	1639	2.468	1.645	-10126995
182	5	75	1815	1641	0.959	0.639	-11444385
183	5	76	1813	1643	0.959	0.639	-10259857
184	5	77	1811	1643	0.678	0.452	-10852762
185	5	78	1796	1645	5.130	3.420	-9933717
186	5	79	1796	1645	0.000	0.000	-11906467
187	5	80	1813	1641	5.920	3.947	-10195093
188	5	81	1807	1641	2.034	1.356	-10063248
189	5	82	1803	1635	2.445	1.630	-10922653
190	5	83	1801	1626	3.125	2.084	-11315609
191	5	84	1801	1626	0.000	0.000	-10129049
192	5	85	1805	1626	1.356	0.904	-11512737
193	5	86	1805	1626	0.000	0.000	-10654368
194	5	87	1811	1622	2.445	1.630	-10001038
195	5	88	1819	1622	2.712	1.808	-10854306
196	5	89	1819	1620	0.678	0.452	-10065051
197	5	90	1828	1620	3.051	2.034	-8755347
198	5	91	1824	1616	1.918	1.278	-9671313
199	5	92	1830	1614	2.144	1.429	-9866641
200	5	93	1832	1610	1.516	1.011	-9538695
201	5	94	1828	1612	1.516	1.011	-10654882
202	5	95	1832	1608	1.918	1.278	-10918030
203	5	96	1832	1610	0.678	0.452	-10654619
204	5	97	1832	1614	1.356	0.904	-10655648
205	5	98	1824	1608	3.390	2.260	-11509415
206	5	99	1817	1603	2.916	1.944	-11711915
207	5	100	1824	1606	2.582	1.721	-11113887
208	5	101	1830	1606	2.034	1.356	-9997706
209	5	102	1832	1608	0.959	0.639	-10458768
210	5	103	1832	1608	0.000	0.000	-11053979
211	5	104	1821	1610	3.790	2.527	-10260385
212	5	105	1832	1606	3.968	2.645	-10259849
213	5	106	1828	1616	3.651	2.434	-11777189
