ID	Track	Slice	X	Y	Distance	Velocity	PixelValue
162	3	82	257	1230	2.795	1.864	-7957605
163	3	83	247	1247	6.686	4.457	-6644306
164	3	84	236	1291	15.375	10.250	-14408406
165	3	85	192	1312	16.528	11.019	-10773881
166	3	86	174	1304	6.678	4.452	-10926277
167	3	87	174	1297	2.373	1.582	-7632479
168	3	88	169	1285	4.407	2.938	-13623766
169	3	89	165	1302	5.920	3.947	-8883824
170	3	90	167	1310	2.795	1.864	-14478059
171	3	91	167	1304	2.034	1.356	-14537431
172	3	92	211	1312	15.161	10.107	-8542845
173	3	93	226	1304	5.763	3.842	-9408390
174	3	94	220	1310	2.877	1.918	-8028512
175	3	95	215	1314	2.171	1.447	-15459289
176	3	96	207	1299	5.763	3.842	-8488812
177	3	97	205	1304	1.826	1.217	-8488289
178	3	98	209	1293	3.968	2.645	-8160368
179	3	99	201	1287	3.390	2.260	-7495272
180	3	100	222	1285	7.151	4.767	-8883335
181	3	101	184	1268	14.112	9.408	-8679788
182	3	102	184	1274	2.034	1.356	-13087140
183	3	103	182	1272	0.959	0.639	-8093040
184	3	104	186	1268	1.918	1.278	-9087869
185	3	105	186	1257	3.729	2.486	-13750987
186	3	106	194	1260	2.896	1.931	-12097944
187	3	107	190	1253	2.733	1.822	-7375238
188	3	108	182	1266	5.175	3.450	-12108195
189	3	109	184	1264	0.959	0.639	-9270646
190	3	110	180	1266	1.516	1.011	-8091501
191	3	111	174	1257	3.667	2.445	-9412502
192	3	112	180	1262	2.648	1.765	-7243114
193	3	113	180	1264	0.678	0.452	-15584981
194	3	114	178	1264	0.678	0.452	-10327962
195	3	115	226	1276	16.773	11.182	-8672608
196	3	116	211	1272	5.263	3.508	-7834229
197	3	117	186	1262	9.128	6.085	-7765079
198	3	118	194	1245	6.369	4.246	-7372418
199	3	119	190	1249	1.918	1.278	-10729891
200	3	120	201	1249	3.729	2.486	-11963808
201	3	121	218	1245	5.920	3.947	-12755121
202	3	122	192	1247	8.840	5.893	-8092781
203	3	123	180	1272	9.401	6.267	-13806493
204	3	124	176	1264	3.032	2.021	-13160143
205	3	125	182	1260	2.445	1.630	-11445655
206	3	126	180	1260	0.678	0.452	-7044462
207	3	127	180	1262	0.678	0.452	-14719919
208	3	128	182	1253	3.125	2.084	-11233907
209	3	129	180	1262	3.125	2.084	-11763084
210	3	130	178	1266	1.516	1.011	-10789251
211	3	131	176	1270	1.516	1.011	-10466193
212	3	132	178	1278	2.795	1.864	-10974825
213	3	133	178	1281	1.017	0.678	-10782594
214	3	134	169	1274	3.865	2.577	-8220501
215	3	135	174	1281	2.916	1.944	-10593436
216	3	136	171	1276	1.977	1.318	-10660235
217	3	137	174	1278	1.222	0.815	-9014619
218	3	138	171	1276	1.222	0.815	-13212044
219	3	139	171	1281	1.695	1.130	-10458506
220	3	140	171	1283	0.678	0.452	-10982268
221	3	141	169	1278	1.826	1.217	-9473656
222	3	142	165	1276	1.516	1.011	-8421744
223	3	143	169	1281	2.171	1.447	-9264743
224	3	144	167	1278	1.222	0.815	-13355980
225	3	145	167	1281	1.017	0.678	-12036270
226	3	146	167	1278	1.017	0.678	-11048346
227	3	147	163	1278	1.356	0.904	-8161395
228	3	148	163	1278	0.000	0.000	-8151409
229	3	149	161	1274	1.516	1.011	-15515589
230	3	150	159	1276	0.959	0.639	-10193540
231	3	151	157	1274	0.959	0.639	-8033143
232	3	152	157	1281	2.373	1.582	-7500142
233	3	153	161	1283	1.516	1.011	-7225420
234	3	154	163	1278	1.826	1.217	-10786177
235	3	155	163	1278	0.000	0.000	-8822156
236	3	156	165	1272	2.144	1.429	-8159372
237	3	157	167	1270	0.959	0.639	-9668488
238	3	158	169	1266	1.516	1.011	-8221028
239	3	159	180	1266	3.729	2.486	-6511439
240	3	160	176	1281	5.263	3.508	-9261673
241	3	161	167	1274	3.865	2.577	-10390397
243	5	82	157	1190	1.356	0.904	-2039058
244	5	83	155	1188	0.959	0.639	-8562331
245	5	84	155	1184	1.356	0.904	-6519904
246	5	85	155	1184	0.000	0.000	-7846268
247	5	86	155	1190	2.034	1.356	-4948556
248	5	87	153	1190	0.678	0.452	-7428204
249	5	88	153	1180	3.390	2.260	-12759734
250	5	89	150	1186	2.274	1.516	-13077378
251	5	90	153	1186	1.017	0.678	-5599587
252	5	91	150	1182	1.695	1.130	-8557679
253	5	92	146	1180	1.516	1.011	-7764863
254	5	93	148	1186	2.144	1.429	-9601418
255	5	94	157	1186	3.051	2.034	-10281649
256	5	95	163	1186	2.034	1.356	-6656377
257	5	96	161	1180	2.144	1.429	-12562863
258	5	97	161	1180	0.000	0.000	-10196612
259	5	98	159	1192	4.124	2.749	-11447669
260	5	99	157	1197	1.826	1.217	-12630429
261	5	100	159	1195	0.959	0.639	-11852233
262	5	101	163	1184	3.968	2.645	-6071688
263	5	102	171	1172	4.889	3.259	-12631230
264	5	103	167	1186	4.936	3.291	-13751743
265	5	104	171	1186	1.356	0.904	-11706230
266	5	105	167	1184	1.516	1.011	-6716848
267	5	106	169	1178	2.144	1.429	-10725525
268	5	107	165	1174	1.918	1.278	-5986412
269	5	108	167	1157	5.803	3.868	-14280403
270	5	109	167	1172	5.085	3.390	-11051936
271	5	110	180	1155	7.255	4.837	-3687782
272	5	111	182	1151	1.516	1.011	-12090519
273	5	112	178	1167	5.591	3.727	-12895942
274	5	113	180	1167	0.678	0.452	-14540479
275	5	114	180	1165	0.678	0.452	-8490871
276	5	115	186	1159	2.877	1.918	-15516082
277	5	116	184	1161	0.959	0.639	-14737345
278	5	117	186	1163	0.959	0.639	-9087638
279	5	118	188	1161	0.959	0.639	-13347230
280	5	119	186	1157	1.516	1.011	-7838055
281	5	120	182	1144	4.611	3.074	-8104854
282	5	121	174	1159	5.763	3.842	-13750479
283	5	122	174	1153	2.034	1.356	-15391425
284	5	123	171	1148	1.977	1.318	-14404820
285	5	124	178	1155	3.356	2.237	-11777200
286	5	125	184	1157	2.144	1.429	-11645084
287	5	126	190	1155	2.144	1.429	-13813449
288	5	127	180	1148	4.138	2.759	-7433860
289	5	128	178	1155	2.468	1.645	-12097439
290	5	129	180	1161	2.144	1.429	-12232609
291	5	130	169	1161	3.729	2.486	-14007958
292	5	131	182	1161	4.407	2.938	-14656933
293	5	132	178	1163	1.516	1.011	-15774625
294	5	133	184	1167	2.445	1.630	-14460056
295	5	134	192	1165	2.795	1.864	-11371669
296	5	135	190	1169	1.516	1.011	-14531491
297	5	136	180	1172	3.539	2.360	-13079193
298	5	137	182	1167	1.826	1.217	-9065305
299	5	138	190	1182	5.763	3.842	-14594487
300	5	139	182	1178	3.032	2.021	-15781021
301	5	140	178	1169	3.339	2.226	-11967872
302	5	141	184	1169	2.034	1.356	-10060138
303	5	142	184	1174	1.695	1.130	-12290684
304	5	143	190	1178	2.445	1.630	-14540493
305	5	144	194	1176	1.516	1.011	-15983552
306	5	145	176	1167	6.822	4.548	-14210477
307	5	146	186	1178	5.040	3.360	-9079902
308	5	147	192	1172	2.877	1.918	-11245715
309	5	148	186	1161	4.248	2.832	-5654062
310	5	149	184	1167	2.144	1.429	-9336965
311	5	150	174	1165	3.457	2.305	-10903675
312	5	151	176	1157	2.795	1.864	-11198404
313	5	152	167	1169	5.085	3.390	-15121070
314	5	153	176	1161	4.082	2.721	-10729123
315	5	154	178	1169	2.795	1.864	-10459550
316	5	155	184	1169	2.034	1.356	-9942442
317	5	156	180	1167	1.516	1.011	-14606548
318	5	157	184	1167	1.356	0.904	-14008772
319	5	158	188	1169	1.516	1.011	-9597578
320	5	159	182	1169	2.034	1.356	-10588842
321	5	160	178	1172	1.695	1.130	-14145470
322	5	161	178	1178	2.034	1.356	-14008258
