ID	Track	Slice	X	Y	Distance	Velocity	PixelValue
204	2	84	1585	1499	22.753	15.169	-13345190
205	2	85	1614	1538	16.476	10.984	-12828355
206	2	86	1622	1547	4.082	2.721	-14802387
207	2	87	1643	1574	11.596	7.730	-9022882
208	2	88	1668	1587	9.552	6.368	-7243637
209	2	89	1691	1606	10.113	6.742	-6250901
210	2	90	1691	1606	0.000	0.000	-12950450
211	2	91	1748	1637	21.996	14.664	-11433367
212	2	92	1813	1643	22.129	14.752	-12964077
213	2	93	1821	1647	3.032	2.021	-10522255
214	2	94	1826	1675	9.642	6.428	-9469332
215	2	95	1828	1671	1.516	1.011	-13091781
216	2	96	1834	1675	2.445	1.630	-11965119
217	2	97	1834	1679	1.356	0.904	-13795228
218	2	98	1832	1702	7.826	5.218	-8611954
219	2	99	1826	1756	18.419	12.279	-12427158
220	2	100	1824	1765	3.125	2.084	-11767706
221	2	101	1824	1763	0.678	0.452	-12562616
222	2	102	1819	1763	1.695	1.130	-12886438
223	2	103	1826	1763	2.373	1.582	-11709625
224	2	104	1821	1765	1.826	1.217	-10257842
225	2	105	1824	1763	1.222	0.815	-13934001
226	2	106	1817	1756	3.356	2.237	-14276582
227	2	107	1811	1765	3.667	2.445	-9013654
228	2	108	1813	1761	1.516	1.011	-13607356
229	2	109	1811	1759	0.959	0.639	-9997455
230	2	110	1809	1756	1.222	0.815	-10455976
231	2	111	1803	1750	2.877	1.918	-9016473
232	2	112	1775	1744	9.707	6.472	-12819634
233	2	113	1763	1729	6.512	4.341	-13604011
234	2	114	1759	1712	5.920	3.947	-9154945
235	2	115	1754	1715	1.977	1.318	-6644594
236	2	116	1756	1704	3.790	2.527	-14268612
237	2	117	1748	1685	6.989	4.659	-14659518
238	2	118	1748	1675	3.390	2.260	-14658239
239	2	119	1761	1687	5.998	3.998	-7565695
240	2	120	1759	1691	1.516	1.011	-13752001
242	3	122	1754	1612	2.171	1.447	-12431565
243	3	123	1759	1614	1.826	1.217	-13353161
244	3	124	1748	1622	4.611	3.074	-9868699
245	3	125	1748	1618	1.356	0.904	-12370099
246	3	126	1752	1614	1.918	1.278	-9805488
247	3	127	1754	1616	0.959	0.639	-13952478
248	3	128	1754	1622	2.034	1.356	-11178389
249	3	129	1765	1618	3.968	2.645	-11512737
250	3	130	1769	1620	1.516	1.011	-9478269
251	3	131	1767	1622	0.959	0.639	-8089206
252	3	132	1773	1626	2.445	1.630	-8749189
253	3	133	1773	1622	1.356	0.904	-9665669
254	3	134	1773	1620	0.678	0.452	-10063501
255	3	135	1769	1622	1.516	1.011	-10919331
256	3	136	1775	1618	2.445	1.630	-9732486
257	3	137	1769	1618	2.034	1.356	-8751214
258	3	138	1773	1618	1.356	0.904	-10258067
259	3	139	1777	1618	1.356	0.904	-10392474
260	3	140	1782	1620	1.826	1.217	-9276814
261	3	141	1780	1618	0.959	0.639	-10784912
262	3	142	1775	1620	1.826	1.217	-8030322
263	3	143	1769	1620	2.034	1.356	-9996703
264	3	144	1756	1618	4.459	2.973	-11647179
265	3	145	1744	1616	4.124	2.749	-12030375
266	3	146	1721	1603	8.956	5.971	-10392726
267	3	147	1715	1608	2.648	1.765	-10986668
268	3	148	1715	1612	1.356	0.904	-11114137
269	3	149	1715	1618	2.034	1.356	-10918040
270	3	150	1717	1618	0.678	0.452	-11046043
271	3	151	1723	1616	2.144	1.429	-10264220
272	3	152	1736	1610	4.854	3.236	-11785159
273	3	153	1748	1606	4.288	2.859	-14007706
274	3	154	1754	1597	3.667	2.445	-5321777
275	3	155	1763	1593	3.339	2.226	-9207161
276	3	156	1763	1593	0.000	0.000	-10981781
277	3	157	1765	1591	0.959	0.639	-11245212
278	3	158	1771	1589	2.144	1.429	-10323597
279	3	159	1777	1593	2.445	1.630	-9405555
280	3	160	1777	1591	0.678	0.452	-8751220
281	3	161	1775	1591	0.678	0.452	-7433322
282	3	162	1765	1593	3.457	2.305	-10198427
283	3	163	1759	1591	2.144	1.429	-11373971
284	3	164	1752	1582	3.865	2.577	-9144951
285	3	165	1748	1580	1.516	1.011	-8882297
286	3	166	1756	1580	2.712	1.808	-9403774
287	3	167	1754	1582	0.959	0.639	-8679285
288	3	168	1761	1587	2.916	1.944	-11703196
289	3	169	1754	1587	2.373	1.582	-10920853
290	3	170	1756	1591	1.516	1.011	-10726780
291	3	171	1756	1587	1.356	0.904	-12161701
292	3	172	1754	1587	0.678	0.452	-11834532
293	3	173	1750	1582	2.171	1.447	-11506325
294	3	174	1750	1582	0.000	0.000	-10587033
295	3	175	1750	1587	1.695	1.130	-12364204
296	3	176	1759	1591	3.339	2.226	-11842214
297	3	177	1765	1591	2.034	1.356	-10914707
298	3	178	1763	1589	0.959	0.639	-13084839
299	3	179	1759	1585	1.918	1.278	-12428706
300	3	180	1756	1585	1.017	0.678	-12228257
301	3	181	1761	1587	1.826	1.217	-10058632
302	3	182	1756	1591	2.171	1.447	-11249564
303	3	183	1750	1593	2.144	1.429	-9730181
304	3	184	1746	1593	1.356	0.904	-9528701
305	3	185	1748	1591	0.959	0.639	-9929364
306	3	186	1746	1595	1.516	1.011	-10776755
307	3	187	1754	1597	2.795	1.864	-10196158
308	3	188	1763	1601	3.339	2.226	-9803710
309	3	189	1767	1599	1.516	1.011	-9733006
310	3	190	1771	1597	1.516	1.011	-9345178
311	3	191	1773	1599	0.959	0.639	-10131343
312	3	192	1775	1595	1.516	1.011	-11440535
313	3	193	1771	1595	1.356	0.904	-11248797
314	3	194	1763	1587	3.835	2.557	-10390418
315	3	195	1765	1587	0.678	0.452	-9734285
316	3	196	1775	1591	3.651	2.434	-9933717
317	3	197	1769	1591	2.034	1.356	-11049123
318	3	198	1771	1593	0.959	0.639	-11967145
319	3	199	1775	1593	1.356	0.904	-9075587
320	3	200	1775	1597	1.356	0.904	-11050404
321	3	201	1782	1599	2.468	1.645	-10720677
322	3	202	1777	1593	2.648	1.765	-9603207
323	3	203	1777	1593	0.000	0.000	-10454419
324	3	204	1773	1595	1.516	1.011	-10395536
325	3	205	1773	1591	1.356	0.904	-9997965
326	3	206	1777	1595	1.918	1.278	-8555627
327	3	207	1782	1591	2.171	1.447	-9536128
328	3	208	1786	1593	1.516	1.011	-9930367
329	3	209	1777	1597	3.339	2.226	-11769767
330	3	210	1792	1591	5.477	3.651	-9603210
331	3	211	1788	1582	3.339	2.226	-10126992
332	3	212	1784	1578	1.918	1.278	-9864072
333	3	213	1775	1578	3.051	2.034	-10586003
334	3	214	1777	1582	1.516	1.011	-8879998
335	3	215	1780	1580	1.222	0.815	-8552813
336	3	216	1771	1574	3.667	2.445	-9800329
337	3	217	1773	1578	1.516	1.011	-9535887
338	3	218	1784	1574	3.968	2.645	-10190208
339	3	219	1742	1589	15.119	10.079	-11763383
340	3	220	1740	1599	3.457	2.305	-14338773
341	3	221	1736	1616	5.920	3.947	-11044270
342	3	222	1740	1624	3.032	2.021	-14139863
343	3	223	1748	1616	3.835	2.557	-10860984
344	3	224	1750	1608	2.795	1.864	-10660499
345	3	225	1754	1610	1.516	1.011	-9269158
346	3	226	1771	1601	6.521	4.347	-8753540
347	3	227	1763	1597	3.032	2.021	-10781850
348	3	228	1769	1601	2.445	1.630	-11834281
349	3	229	1767	1582	6.477	4.318	-12494516
350	3	230	1738	1593	10.514	7.010	-15587804
351	3	231	1731	1608	5.611	3.741	-11450793
352	3	232	1744	1603	4.722	3.148	-12624012
353	3	233	1750	1601	2.144	1.429	-11900110
354	3	234	1767	1599	5.803	3.868	-10651034
355	3	235	1773	1599	2.034	1.356	-10589845
356	3	236	1777	1589	3.651	2.434	-10063248
357	3	237	1788	1587	3.790	2.527	-10124939
358	3	238	1794	1580	3.125	2.084	-9731697
359	3	239	1790	1580	1.356	0.904	-9404021
360	3	240	1782	1595	5.763	3.842	-11374991
362	5	122	1752	1698	2.468	1.645	-3295629
363	5	123	1752	1702	1.356	0.904	-12963804
364	5	124	1748	1708	2.445	1.630	-13680333
365	5	125	1748	1704	1.356	0.904	-8423600
366	5	126	1750	1702	0.959	0.639	-9874128
367	5	127	1750	1702	0.000	0.000	-3752893
368	5	128	1756	1702	2.034	1.356	-8618120
369	5	129	1759	1700	1.222	0.815	-10450064
370	5	130	1756	1700	1.017	0.678	-14593457
371	5	131	1754	1702	0.959	0.639	-11249279
372	5	132	1754	1704	0.678	0.452	-13548729
373	5	133	1754	1708	1.356	0.904	-5065338
374	5	134	1759	1704	2.171	1.447	-13081264
375	5	135	1756	1706	1.222	0.815	-14605008
376	5	136	1756	1704	0.678	0.452	-7770258
377	5	137	1759	1704	1.017	0.678	-12162214
378	5	138	1759	1704	0.000	0.000	-11967682
379	5	139	1754	1706	1.826	1.217	-11775130
380	5	140	1756	1704	0.959	0.639	-10192275
381	5	141	1756	1706	0.678	0.452	-10184054
382	5	142	1754	1708	0.959	0.639	-8218744
383	5	143	1756	1710	0.959	0.639	-7032930
384	5	144	1759	1706	1.695	1.130	-13749960
385	5	145	1763	1706	1.356	0.904	-11850693
386	5	146	1756	1708	2.468	1.645	-10925513
387	5	147	1756	1708	0.000	0.000	-10600623
388	5	148	1756	1708	0.000	0.000	-9411506
389	5	149	1756	1710	0.678	0.452	-12699312
390	5	150	1754	1710	0.678	0.452	-11972546
391	5	151	1754	1710	0.000	0.000	-7960713
392	5	152	1752	1708	0.959	0.639	-10064018
393	5	153	1750	1708	0.678	0.452	-11310745
394	5	154	1752	1708	0.678	0.452	-14598863
395	5	155	1752	1710	0.678	0.452	-13946575
396	5	156	1748	1710	1.356	0.904	-11043474
397	5	157	1750	1708	0.959	0.639	-13148596
398	5	158	1750	1708	0.000	0.000	-13208984
399	5	159	1750	1706	0.678	0.452	-12155793
400	5	160	1748	1710	1.516	1.011	-10976660
401	5	161	1748	1706	1.356	0.904	-10783119
402	5	162	1746	1706	0.678	0.452	-10850715
403	5	163	1744	1706	0.678	0.452	-7499641
404	5	164	1744	1706	0.000	0.000	-12233390
405	5	165	1746	1706	0.678	0.452	-9412984
406	5	166	1748	1706	0.678	0.452	-8223376
407	5	167	1750	1706	0.678	0.452	-13224884
408	5	168	1761	1706	3.729	2.486	-13818823
409	5	169	1756	1704	1.826	1.217	-13622986
410	5	170	1754	1706	0.959	0.639	-11377327
411	5	171	1754	1708	0.678	0.452	-9532286
412	5	172	1754	1704	1.356	0.904	-12626616
413	5	173	1761	1702	2.468	1.645	-13749699
414	5	174	1754	1704	2.468	1.645	-14664106
415	5	175	1754	1704	0.000	0.000	-14534084
416	5	176	1754	1702	0.678	0.452	-12756623
417	5	177	1754	1702	0.000	0.000	-11378314
418	5	178	1754	1702	0.000	0.000	-12560309
419	5	179	1752	1704	0.959	0.639	-10719371
420	5	180	1761	1704	3.051	2.034	-11706509
421	5	181	1754	1704	2.373	1.582	-13604245
422	5	182	1754	1702	0.678	0.452	-12881036
423	5	183	1756	1700	0.959	0.639	-14867655
424	5	184	1754	1700	0.678	0.452	-16245725
425	5	185	1756	1704	1.516	1.011	-13406387
426	5	186	1756	1702	0.678	0.452	-11252396
427	5	187	1754	1700	0.959	0.639	-14205637
428	5	188	1752	1702	0.959	0.639	-13156019
429	5	189	1752	1702	0.000	0.000	-12557724
430	5	190	1754	1700	0.959	0.639	-10522753
431	5	191	1754	1700	0.000	0.000	-12298402
432	5	192	1754	1700	0.000	0.000	-15516081
433	5	193	1754	1706	2.034	1.356	-13871293
434	5	194	1754	1706	0.000	0.000	-11765641
435	5	195	1754	1706	0.000	0.000	-11636114
436	5	196	1754	1706	0.000	0.000	-10930819
437	5	197	1754	1706	0.000	0.000	-16182735
438	5	198	1752	1710	1.516	1.011	-13879729
439	5	199	1750	1708	0.959	0.639	-12177064
440	5	200	1750	1708	0.000	0.000	-10395788
441	5	201	1750	1708	0.000	0.000	-7717770
442	5	202	1752	1708	0.678	0.452	-11574680
443	5	203	1752	1710	0.678	0.452	-12836291
444	5	204	1752	1710	0.000	0.000	-13031316
445	5	205	1752	1710	0.000	0.000	-10646907
446	5	206	1756	1715	2.171	1.447	-2437426
447	5	207	1756	1710	1.695	1.130	-12707507
448	5	208	1756	1710	0.000	0.000	-14215103
449	5	209	1763	1710	2.373	1.582	-9921656
450	5	210	1761	1710	0.678	0.452	-7764589
451	5	211	1761	1712	0.678	0.452	-9079712
452	5	212	1761	1712	0.000	0.000	-9534093
453	5	213	1761	1712	0.000	0.000	-6057320
454	5	214	1754	1715	2.582	1.721	-12681102
455	5	215	1761	1717	2.468	1.645	-338755
456	5	216	1763	1719	0.959	0.639	-6457960
457	5	217	1761	1719	0.678	0.452	-7495001
458	5	218	1761	1721	0.678	0.452	-10076083
459	5	219	1763	1717	1.516	1.011	-5540017
460	5	220	1765	1719	0.959	0.639	-8091225
461	5	221	1763	1719	0.678	0.452	-9031308
462	5	222	1765	1717	0.959	0.639	-6850999
463	5	223	1763	1723	2.144	1.429	-13473452
464	5	224	1763	1721	0.678	0.452	-10395285
465	5	225	1771	1717	3.032	2.021	-9283457
466	5	226	1767	1717	1.356	0.904	-11589539
467	5	227	1767	1719	0.678	0.452	-10473097
468	5	228	1767	1719	0.000	0.000	-8558956
469	5	229	1767	1719	0.000	0.000	-9475974
470	5	230	1765	1719	0.678	0.452	-13676975
471	5	231	1763	1719	0.678	0.452	-7646597
472	5	232	1763	1723	1.356	0.904	-9478819
473	5	233	1763	1721	0.678	0.452	-9876659
474	5	234	1765	1719	0.959	0.639	-8491948
475	5	235	1765	1719	0.000	0.000	-8027273
476	5	236	1765	1717	0.678	0.452	-10649215
477	5	237	1767	1721	1.516	1.011	-464697
478	5	238	1765	1719	0.959	0.639	-10647208
479	5	239	1765	1719	0.000	0.000	-11835306
480	5	240	1765	1719	0.000	0.000	-11380375
