ID	Track	Slice	X	Y	Distance	Velocity	PixelValue
134	3	72	1117	1499	1.826	1.217	-8091483
135	3	73	1121	1492	2.733	1.822	-6976091
136	3	74	1123	1492	0.678	0.452	-7829356
137	3	75	1121	1499	2.468	1.645	-9602681
138	3	76	1117	1499	1.356	0.904	-9142910
139	3	77	1121	1492	2.733	1.822	-8747873
140	3	78	1117	1490	1.516	1.011	-7961957
141	3	79	1121	1492	1.516	1.011	-8421748
142	3	80	1119	1494	0.959	0.639	-9927283
143	3	81	1119	1497	1.017	0.678	-9272703
144	3	82	1117	1497	0.678	0.452	-9141621
145	3	83	1117	1494	1.017	0.678	-7961708
146	3	84	1111	1499	2.648	1.765	-9075824
147	3	85	1113	1494	1.826	1.217	-8222568
148	3	86	1113	1494	0.000	0.000	-8422257
149	3	87	1117	1488	2.445	1.630	-10844539
150	3	88	1119	1490	0.959	0.639	-11376513
151	3	89	1125	1490	2.034	1.356	-7106135
152	3	90	1123	1488	0.959	0.639	-9464424
153	3	91	1121	1484	1.516	1.011	-11242134
154	3	92	1121	1488	1.356	0.904	-8158032
155	3	93	1127	1490	2.144	1.429	-8224619
156	3	94	1115	1490	4.068	2.712	-7501658
157	3	95	1119	1490	1.356	0.904	-7894622
158	3	96	1123	1484	2.445	1.630	-8029015
159	3	97	1123	1488	1.356	0.904	-9008493
160	3	98	1123	1490	0.678	0.452	-9726824
161	3	99	1121	1484	2.144	1.429	-8027224
162	3	100	1123	1484	0.678	0.452	-8224866
163	3	101	1123	1484	0.000	0.000	-8224616
164	3	102	1119	1482	1.516	1.011	-8553304
165	3	103	1121	1484	0.959	0.639	-8351836
166	3	104	1123	1484	0.678	0.452	-9274997
167	3	105	1125	1482	0.959	0.639	-7238996
168	3	106	1121	1482	1.356	0.904	-8354908
169	3	107	1115	1486	2.445	1.630	-8554086
170	3	108	1115	1486	0.000	0.000	-8877430
171	3	109	1115	1484	0.678	0.452	-7040078
172	3	110	1113	1490	2.144	1.429	-8814194
173	3	111	1111	1486	1.516	1.011	-8026721
174	3	112	1113	1492	2.144	1.429	-8685417
175	3	113	1115	1494	0.959	0.639	-8945774
176	3	114	1115	1492	0.678	0.452	-8354657
177	3	115	1111	1490	1.516	1.011	-10324104
178	3	116	1113	1488	0.959	0.639	-13672874
179	3	117	1111	1488	0.678	0.452	-9994369
180	3	118	1111	1486	0.678	0.452	-10321283
181	3	119	1113	1488	0.959	0.639	-9729653
183	5	64	1104	1417	3.457	2.305	-14536894
184	5	65	1104	1417	0.000	0.000	-12165803
185	5	66	1104	1417	0.000	0.000	-10713476
186	5	67	1109	1417	1.695	1.130	-10909042
187	5	68	1111	1413	1.516	1.011	-9918833
188	5	69	1111	1425	4.068	2.712	-10125201
189	5	70	1104	1419	3.125	2.084	-12821138
190	5	71	1098	1423	2.445	1.630	-11710369
191	5	72	1096	1425	0.959	0.639	-11646625
192	5	73	1102	1421	2.445	1.630	-11963545
193	5	74	1109	1419	2.468	1.645	-8225654
194	5	75	1102	1421	2.468	1.645	-10532774
195	5	76	1107	1419	1.826	1.217	-11233418
196	5	77	1109	1423	1.516	1.011	-11969196
197	5	78	1109	1419	1.356	0.904	-8948603
198	5	79	1104	1417	1.826	1.217	-9206896
199	5	80	1102	1415	0.959	0.639	-9275509
200	5	81	1098	1411	1.918	1.278	-12287872
201	5	82	1096	1408	1.222	0.815	-11648175
202	5	83	1102	1415	3.125	2.084	-7041380
203	5	84	1100	1417	0.959	0.639	-7823477
204	5	85	1096	1415	1.516	1.011	-6834514
205	5	86	1102	1415	2.034	1.356	-5666637
206	5	87	1100	1415	0.678	0.452	-5468995
207	5	88	1104	1419	1.918	1.278	-7043415
208	5	89	1100	1413	2.445	1.630	-6389580
209	5	90	1102	1413	0.678	0.452	-6260043
210	5	91	1104	1415	0.959	0.639	-7309667
211	5	92	1104	1415	0.000	0.000	-8291687
212	5	93	1104	1419	1.356	0.904	-8883550
213	5	94	1104	1415	1.356	0.904	-8486746
214	5	95	1111	1415	2.373	1.582	-5594666
215	5	96	1109	1415	0.678	0.452	-4935489
216	5	97	1107	1415	0.678	0.452	-6259289
217	5	98	1104	1413	1.222	0.815	-7899747
218	5	99	1104	1411	0.678	0.452	-8292742
219	5	100	1100	1408	1.695	1.130	-8883061
220	5	101	1098	1411	1.222	0.815	-9540977
221	5	102	1092	1408	2.274	1.516	-8037755
222	5	103	1104	1413	4.407	2.938	-9085569
223	5	104	1107	1413	1.017	0.678	-7561298
224	5	105	1104	1417	1.695	1.130	-8687470
225	5	106	1100	1413	1.918	1.278	-9870447
226	5	107	1102	1408	1.826	1.217	-7043202
227	5	108	1100	1408	0.678	0.452	-4748919
228	5	109	1098	1413	1.826	1.217	-8361345
229	5	110	1100	1415	0.959	0.639	-9870717
230	5	111	1098	1408	2.468	1.645	-5466725
231	5	112	1100	1411	1.222	0.815	-8159640
232	5	113	1100	1413	0.678	0.452	-9476479
233	5	114	1096	1406	2.733	1.822	-5457738
234	5	115	1094	1413	2.468	1.645	-9014135
235	5	116	1100	1415	2.144	1.429	-7964014
236	5	117	1102	1413	0.959	0.639	-8674134
237	5	118	1098	1411	1.516	1.011	-6314573
238	5	119	1100	1413	0.959	0.639	-7895661
