ID	Track	Slice	X	Y	Distance	Velocity	PixelValue
2	1	2	1882	1756	11.546	7.697	-10585467
3	1	3	1872	1725	11.042	7.361	-10458516
4	1	4	1912	1645	30.321	20.214	-9732717
5	1	5	1941	1587	21.983	14.655	-10519420
6	1	6	1949	1551	12.502	8.334	-10587260
7	1	7	1947	1526	8.502	5.668	-9796463
8	1	8	1943	1509	5.920	3.947	-10453378
9	1	9	1935	1488	7.618	5.079	-10585724
10	1	10	1949	1450	13.728	9.152	-10781567
11	1	11	1954	1425	8.643	5.762	-10128498
12	1	12	1931	1377	18.044	12.029	-10717565
13	1	13	1920	1339	13.411	8.941	-9536628
14	1	14	1897	1314	11.516	7.677	-10193788
15	1	15	1878	1285	11.753	7.835	-10914170
16	1	16	1897	1304	9.109	6.073	-10850454
17	1	17	1914	1325	9.159	6.106	-10717326
18	1	18	1922	1329	3.032	2.021	-10651784
19	1	19	1941	1329	6.441	4.294	-10193027
20	1	20	1941	1331	0.678	0.452	-9730935
21	1	21	1941	1331	0.000	0.000	-9402733
22	1	22	1941	1331	0.000	0.000	-9336942
23	1	23	1960	1325	6.755	4.503	-9862001
24	1	24	1954	1320	2.648	1.765	-9993078
25	1	25	1954	1329	3.051	2.034	-9928839
27	2	2	1847	1807	3.667	2.445	-10588311
28	2	3	1857	1771	12.666	8.444	-11770529
29	2	4	1886	1700	25.999	17.333	-11969176
30	2	5	1920	1635	24.867	16.578	-11900816
31	2	6	1928	1610	8.898	5.932	-11179911
32	2	7	1945	1578	12.284	8.189	-9930114
33	2	8	1949	1566	4.288	2.859	-11244426
34	2	9	1945	1536	10.260	6.840	-11702164
35	2	10	1937	1503	11.511	7.674	-9936022
36	2	11	1951	1471	11.841	7.894	-12164004
37	2	12	1949	1427	14.931	9.954	-11043977
38	2	13	1939	1383	15.296	10.198	-10586502
39	2	14	1924	1348	12.909	8.606	-10716811
40	2	15	1903	1320	11.865	7.910	-11382950
41	2	16	1903	1329	3.051	2.034	-11508645
42	2	17	1901	1343	4.794	3.196	-10856841
43	2	18	1905	1348	2.171	1.447	-10592915
44	2	19	1914	1348	3.051	2.034	-11311508
45	2	20	1914	1356	2.712	1.808	-12107417
46	2	21	1916	1364	2.795	1.864	-12698525
47	2	22	1916	1360	1.356	0.904	-11580311
48	2	23	1922	1348	4.548	3.032	-10716299
49	2	24	1924	1348	0.678	0.452	-11310979
50	2	25	1920	1346	1.516	1.011	-11772563
52	3	27	1981	1316	8.749	5.832	-10389117
53	3	28	2002	1310	7.404	4.936	-10059901
54	3	29	2006	1343	11.269	7.513	-9995891
55	3	30	2008	1346	1.222	0.815	-9928564
56	3	31	2012	1337	3.339	2.226	-10061183
57	3	32	2016	1337	1.356	0.904	-10389627
58	3	33	2058	1339	14.254	9.503	-10191486
59	3	34	2048	1325	5.832	3.888	-10062195
60	3	35	2048	1329	1.356	0.904	-9339008
61	3	36	2044	1325	1.918	1.278	-9273438
62	3	37	2052	1327	2.795	1.864	-9929067
63	3	38	2071	1337	7.279	4.852	-10061179
64	3	39	2111	1356	15.012	10.008	-10981236
65	3	40	2130	1358	6.477	4.318	-9863286
66	3	41	2123	1356	2.468	1.645	-10257537
67	3	42	2111	1341	6.512	4.341	-9602180
68	3	43	2109	1339	0.959	0.639	-11184300
69	3	44	2111	1337	0.959	0.639	-10195857
70	3	45	2107	1312	8.583	5.722	-10125442
71	3	46	2069	1299	13.615	9.077	-10321530
72	3	47	2071	1304	1.826	1.217	-9798769
73	3	48	2073	1327	7.826	5.218	-11506328
74	3	49	2067	1329	2.144	1.429	-11637913
75	3	50	2069	1339	3.457	2.305	-11111547
77	6	27	1903	1358	0.959	0.639	-11767957
78	6	28	1907	1354	1.918	1.278	-10585740
79	6	29	1907	1356	0.678	0.452	-11439513
80	6	30	1910	1354	1.222	0.815	-11176074
81	6	31	1903	1354	2.373	1.582	-10390669
82	6	32	1903	1356	0.678	0.452	-11111056
83	6	33	1905	1354	0.959	0.639	-11372688
84	6	34	1907	1354	0.678	0.452	-9665667
85	6	35	1901	1354	2.034	1.356	-10981011
86	6	36	1903	1350	1.516	1.011	-10914191
87	6	37	1901	1346	1.516	1.011	-11178643
88	6	38	1901	1341	1.695	1.130	-11046796
89	6	39	1901	1341	0.000	0.000	-10388866
90	6	40	1901	1341	0.000	0.000	-10716047
91	6	41	1901	1341	0.000	0.000	-10321800
92	6	42	1901	1341	0.000	0.000	-10650248
93	6	43	1941	1333	13.829	9.219	-12098706
94	6	44	1991	1302	19.943	13.296	-11177362
95	6	45	2000	1308	3.667	2.445	-12098192
96	6	46	2014	1297	6.036	4.024	-11243155
97	6	47	2037	1297	7.797	5.198	-12630430
98	6	48	2037	1291	2.034	1.356	-11766669
99	6	49	2042	1291	1.695	1.130	-11964047
100	6	50	2042	1299	2.712	1.808	-11898262
