ID	Track	Slice	X	Y	Distance	Velocity	PixelValue
135	5	60	2255	1190	3.790	2.527	-13811153
136	5	61	2255	1192	0.678	0.452	-12757671
137	5	62	2262	1192	2.373	1.582	-12360338
138	5	63	2264	1192	0.678	0.452	-9461101
139	5	64	2268	1192	1.356	0.904	-14205119
140	5	65	2266	1184	2.795	1.864	-12424096
141	5	66	2270	1190	2.445	1.630	-14593709
142	5	67	2268	1201	3.790	2.527	-10981781
143	5	68	2266	1199	0.959	0.639	-13480118
144	5	69	2264	1205	2.144	1.429	-12234401
145	5	70	2266	1195	3.457	2.305	-13999531
146	5	71	2268	1201	2.144	1.429	-13875895
147	5	72	2270	1201	0.678	0.452	-9461873
148	5	73	2268	1199	0.959	0.639	-11582089
149	5	74	2272	1201	1.516	1.011	-14002088
150	5	75	2270	1213	4.124	2.749	-10123912
