LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(µm),(µm),(µm),(µm),(µm/frame),(µm/frame),(µm/frame),(µm/frame),(µm/frame),(quality),(µm),(µm),,(µm/frame),,(rad/frame)
Track_8387,0,0,246,2,0,0,0,3,249.0,1.0,250.0,7.889580790634459,679.900853416896,162.93480576870047,0.0,0.5727303010492452,7.279641707272046,0.015343114604657138,0.2818020684083931,0.8618154074008232,4274.333333333333,140.87357583437876,12.62011909360843,0.056004688912774,0.03168506341620265,0.05532283407767222,1.5798700442999845
Track_8388,1,1,57,3,0,0,0,3,61.0,1.0,62.0,7.97554186034889,807.8883610385714,164.0284105491288,0.0,0.2763639820941157,0.92274735391417,0.040392043566598805,0.21991663240569326,0.20289989233468114,1665.701754385965,16.427448147995904,8.032523074937318,0.4855009608611597,0.13074658787457197,0.4730956142832181,1.4059179605611274
Track_8389,2,2,370,0,0,0,0,0,369.0,1.0,370.0,14.218667128769805,544.3942487516802,305.8717561422809,0.0,0.7737796704496407,4.843328569715102,0.010961643981039885,0.5973857914830792,0.647354124694026,3561.3,285.5246983959173,14.500532078306247,0.049798378944625535,0.03853297324869866,0.049798378944625514,1.7630840560298315
Track_8390,3,3,370,0,0,0,0,0,369.0,1.0,370.0,9.098520671114937,12.714089794975369,316.3469789141182,0.0,0.34223166796795784,5.03479619373434,0.009812774200610762,0.21449533821394928,0.45058442041465424,5167.959459459459,126.2834854801765,13.33781219052949,0.07204838096223744,0.02465723759109739,0.07204838096223747,1.7341014384605005
Track_8391,4,4,29,0,0,0,0,0,28.0,1.0,29.0,4.5227251514973466,609.3433480422956,496.03294538793403,0.0,0.33392720579156654,1.4233602322601322,0.05292567545109362,0.23023781985470823,0.3316740346429835,1848.2413793103449,9.349961762163865,4.5227251514973466,0.48371589815471616,0.16152589826776237,0.4837158981547162,1.425765233549063
Track_8392,5,5,370,0,0,0,0,0,369.0,1.0,370.0,32.297367031704795,112.22848631358227,439.2732128266515,0.0,1.0202184414081161,13.960856298313413,0.015889352826158793,0.5738356253311454,1.260062229079116,5603.37027027027,376.4606048795945,34.38390011135568,0.08579215623912266,0.08752673992331923,0.08579215623912259,1.7866602682652497
Track_8393,6,6,370,0,0,0,0,0,369.0,1.0,370.0,4.272021937027375,377.9985147019284,49.43407399088412,0.0,0.40108755328929835,8.100205793550742,0.007662880862356398,0.2651521851881637,0.6381945992572535,4744.040540540541,148.0013071637511,8.682228264339404,0.028864758149066475,0.01157729522229641,0.02886475814906648,1.6667214571212425
