"","X.1","ID","Track","Slice","X","Y","Distance","Velocity","PixelValue","TrackNumber","Concatenated"
"1594",290,295,"Tail After",142,342.39,263.403,1.356,0.904,-11113350,311,"Tail After 311"
"1595",291,296,"Tail After",143,342.39,264.081,0.678,0.452,-11054993,311,"Tail After 311"
"1596",292,297,"Tail After",144,341.034,262.725,1.918,1.278,-9732484,311,"Tail After 311"
"1597",293,298,"Tail After",145,343.068,263.403,2.144,1.429,-10129541,311,"Tail After 311"
"1598",294,299,"Tail After",146,343.068,262.047,1.356,0.904,-11580813,311,"Tail After 311"
"1599",295,300,"Tail After",147,342.39,261.03,1.222,0.815,-10594206,311,"Tail After 311"
"1600",296,301,"Tail After",148,341.712,261.03,0.678,0.452,-10915217,311,"Tail After 311"
"1601",297,302,"Tail After",149,342.39,261.03,0.678,0.452,-10914960,311,"Tail After 311"
"1602",298,303,"Tail After",150,342.39,262.047,1.017,0.678,-11308949,311,"Tail After 311"
"1603",299,304,"Tail After",151,341.712,262.047,0.678,0.452,-11241364,311,"Tail After 311"
"1604",300,305,"Tail After",152,341.034,261.03,1.222,0.815,-12027028,311,"Tail After 311"
