"","X.1","ID","Track","Slice","X","Y","Distance","Velocity","PixelValue","TrackNumber","Concatenated"
"4523",47,49,"Tail Before",10,513.585,85.767,23.73,15.82,-7833978,512,"Tail Before 512"
"4524",48,50,"Tail Before",11,529.179,102.039,22.538,15.025,-9529202,512,"Tail Before 512"
"4525",49,51,"Tail Before",12,540.027,118.989,20.124,13.416,-9866382,512,"Tail Before 512"
"4526",50,52,"Tail Before",13,548.502,137.634,20.481,13.654,-11974317,512,"Tail Before 512"
"4527",51,53,"Tail Before",14,560.706,155.94,22.001,14.667,-9938345,512,"Tail Before 512"
"4528",52,54,"Tail Before",15,565.452,167.466,12.465,8.31,-10129554,512,"Tail Before 512"
"4529",53,55,"Tail Before",16,568.503,172.212,5.642,3.761,-11052696,512,"Tail Before 512"
"4530",54,56,"Tail Before",17,571.893,181.704,10.079,6.719,-12562363,512,"Tail Before 512"
"4531",55,57,"Tail Before",18,576.3,198.654,17.514,11.676,-9923964,512,"Tail Before 512"
"4532",56,58,"Tail Before",19,581.385,222.045,23.937,15.958,-11309718,512,"Tail Before 512"
"4533",57,59,"Tail Before",20,584.775,243.402,21.624,14.416,-11303055,512,"Tail Before 512"
"4534",58,60,"Tail Before",21,594.606,260.352,19.595,13.063,-8554382,512,"Tail Before 512"
"4535",59,61,"Tail Before",22,608.166,276.963,21.443,14.295,-7891846,512,"Tail Before 512"
"4536",60,62,"Tail Before",23,624.438,294.591,23.99,15.993,-11979709,512,"Tail Before 512"
"4537",61,63,"Tail Before",24,633.252,307.473,15.609,10.406,-9128804,512,"Tail Before 512"
"4538",62,64,"Tail Before",25,645.795,313.914,14.1,9.4,-15583187,512,"Tail Before 512"
"4539",63,65,"Tail Before",26,652.914,316.626,7.618,5.079,-10058371,512,"Tail Before 512"
"4540",64,66,"Tail Before",27,658.677,319.338,6.369,4.246,-11123130,512,"Tail Before 512"
"4541",65,67,"Tail Before",28,665.118,318.66,6.477,4.318,-10921128,512,"Tail Before 512"
"4542",66,68,"Tail Before",29,668.508,318.66,3.39,2.26,-13878213,512,"Tail Before 512"
"4543",67,69,"Tail Before",30,667.83,320.016,1.516,1.011,-14988207,512,"Tail Before 512"
"4544",68,70,"Tail Before",31,672.915,318.66,5.263,3.508,-8947588,512,"Tail Before 512"
"4545",69,71,"Tail Before",32,678.678,313.914,7.466,4.977,-14535087,512,"Tail Before 512"
"4546",70,72,"Tail Before",33,685.119,309.507,7.804,5.203,-13484217,512,"Tail Before 512"
"4547",71,73,"Tail Before",34,689.865,305.1,6.477,4.318,-12305588,512,"Tail Before 512"
"4548",72,74,"Tail Before",35,696.306,303.744,6.582,4.388,-12245700,512,"Tail Before 512"
"4549",73,75,"Tail Before",36,710.544,293.235,17.696,11.798,-10845064,512,"Tail Before 512"
"4550",74,76,"Tail Before",37,722.07,283.065,15.371,10.248,-10459797,512,"Tail Before 512"
"4551",75,77,"Tail Before",38,732.579,273.234,14.391,9.594,-16245474,512,"Tail Before 512"
"4552",76,78,"Tail Before",39,736.986,266.115,8.373,5.582,-11182778,512,"Tail Before 512"
"4553",77,80,"Head After",41,741.732,236.283,9.153,6.102,-13617610,512,"Head After 512"
"4554",78,81,"Head After",42,754.614,230.52,14.112,9.408,-12698810,512,"Head After 512"
"4555",79,82,"Head After",43,768.174,230.52,13.56,9.04,-8878984,512,"Head After 512"
"4556",80,83,"Head After",44,775.971,233.571,8.373,5.582,-10057339,512,"Head After 512"
"4557",81,84,"Head After",45,778.005,236.283,3.39,2.26,-9939344,512,"Head After 512"
"4558",82,85,"Head After",46,781.734,238.317,4.248,2.832,-9665931,512,"Head After 512"
"4559",83,86,"Head After",47,781.056,236.283,2.144,1.429,-11435924,512,"Head After 512"
"4560",84,87,"Head After",48,781.734,236.961,0.959,0.639,-7698283,512,"Head After 512"
"4561",85,88,"Head After",49,781.734,235.605,1.356,0.904,-6379099,512,"Head After 512"
"4562",86,89,"Head After",50,781.056,236.283,0.959,0.639,-12698289,512,"Head After 512"
"4563",87,90,"Head After",51,781.056,237.639,1.356,0.904,-13940148,512,"Head After 512"
"4564",88,91,"Head After",52,778.683,238.317,2.468,1.645,-13487057,512,"Head After 512"
"4565",89,92,"Head After",53,778.005,236.283,2.144,1.429,-14206410,512,"Head After 512"
"4566",90,93,"Head After",54,778.005,237.639,1.356,0.904,-14403270,512,"Head After 512"
"4567",91,94,"Head After",55,781.734,236.283,3.968,2.645,-13681861,512,"Head After 512"
"4568",92,95,"Head After",56,781.056,238.317,2.144,1.429,-9403545,512,"Head After 512"
"4569",93,96,"Head After",57,781.734,237.639,0.959,0.639,-12236986,512,"Head After 512"
"4570",94,97,"Head After",58,781.056,236.961,0.959,0.639,-10259623,512,"Head After 512"
"4571",95,98,"Head After",59,781.056,236.283,0.678,0.452,-13284282,512,"Head After 512"
"4572",96,99,"Head After",60,781.734,236.283,0.678,0.452,-8678523,512,"Head After 512"
"4573",97,100,"Head After",61,780.378,238.317,2.445,1.63,-8087148,512,"Head After 512"
"4574",98,101,"Head After",62,781.734,233.571,4.936,3.291,-13813936,512,"Head After 512"
"4575",99,102,"Head After",63,783.09,234.927,1.918,1.278,-10315901,512,"Head After 512"
"4576",100,103,"Head After",64,783.768,236.961,2.144,1.429,-12231596,512,"Head After 512"
"4577",101,104,"Head After",65,784.446,236.961,0.678,0.452,-12303015,512,"Head After 512"
"4578",102,105,"Head After",66,784.446,236.283,0.678,0.452,-12900280,512,"Head After 512"
"4579",103,106,"Head After",67,784.446,235.605,0.678,0.452,-3350062,512,"Head After 512"
"4580",104,107,"Head After",68,784.446,234.927,0.678,0.452,-13420494,512,"Head After 512"
"4581",105,108,"Head After",69,784.446,235.605,0.678,0.452,-13087667,512,"Head After 512"
"4582",106,109,"Head After",70,785.124,236.283,0.959,0.639,-8750494,512,"Head After 512"
"4583",107,110,"Head After",71,785.124,236.283,0,0,-8024742,512,"Head After 512"
"4584",108,111,"Head After",72,784.446,236.283,0.678,0.452,-8416903,512,"Head After 512"
"4585",109,112,"Head After",73,785.124,237.639,1.516,1.011,-4732485,512,"Head After 512"
"4586",110,113,"Head After",74,785.124,238.317,0.678,0.452,-3808796,512,"Head After 512"
"4587",111,114,"Head After",75,785.802,238.995,0.959,0.639,-9544303,512,"Head After 512"
"4588",112,116,"Tail After",41,735.63,262.725,2.795,1.864,-13285306,512,"Tail After 512"
"4589",113,117,"Tail After",42,736.986,259.674,3.339,2.226,-15190463,512,"Tail After 512"
"4590",114,118,"Tail After",43,736.308,260.352,0.959,0.639,-12502454,512,"Tail After 512"
"4591",115,119,"Tail After",44,736.986,258.996,1.516,1.011,-15437198,512,"Tail After 512"
"4592",116,120,"Tail After",45,736.986,258.318,0.678,0.452,-13210539,512,"Tail After 512"
"4593",117,121,"Tail After",46,737.664,258.996,0.959,0.639,-12295821,512,"Tail After 512"
"4594",118,122,"Tail After",47,738.342,257.64,1.516,1.011,-7954535,512,"Tail After 512"
"4595",119,123,"Tail After",48,740.376,256.962,2.144,1.429,-9027745,512,"Tail After 512"
"4596",120,124,"Tail After",49,741.054,257.64,0.959,0.639,-13815992,512,"Tail After 512"
"4597",121,125,"Tail After",50,741.054,256.284,1.356,0.904,-14269372,512,"Tail After 512"
"4598",122,126,"Tail After",51,741.054,253.233,3.051,2.034,-7956601,512,"Tail After 512"
"4599",123,127,"Tail After",52,741.732,251.199,2.144,1.429,-10918015,512,"Tail After 512"
"4600",124,128,"Tail After",53,740.376,252.555,1.918,1.278,-11768725,512,"Tail After 512"
"4601",125,129,"Tail After",54,745.461,246.114,8.206,5.471,-12242628,512,"Tail After 512"
"4602",126,130,"Tail After",55,750.546,244.08,5.477,3.651,-8087152,512,"Tail After 512"
"4603",127,131,"Tail After",56,756.648,244.08,6.102,4.068,-14858927,512,"Tail After 512"
"4604",128,132,"Tail After",57,760.377,246.114,4.248,2.832,-11518907,512,"Tail After 512"
"4605",129,133,"Tail After",58,760.377,247.131,1.017,0.678,-14586767,512,"Tail After 512"
"4606",130,134,"Tail After",59,761.055,246.114,1.222,0.815,-12767156,512,"Tail After 512"
"4607",131,135,"Tail After",60,764.445,247.809,3.79,2.527,-13811153,512,"Tail After 512"
"4608",132,136,"Tail After",61,764.445,247.131,0.678,0.452,-12757671,512,"Tail After 512"
"4609",133,137,"Tail After",62,766.818,247.131,2.373,1.582,-12360338,512,"Tail After 512"
"4610",134,138,"Tail After",63,767.496,247.131,0.678,0.452,-9461101,512,"Tail After 512"
"4611",135,139,"Tail After",64,768.852,247.131,1.356,0.904,-14205119,512,"Tail After 512"
"4612",136,140,"Tail After",65,768.174,249.843,2.795,1.864,-12424096,512,"Tail After 512"
"4613",137,141,"Tail After",66,769.53,247.809,2.445,1.63,-14593709,512,"Tail After 512"
"4614",138,142,"Tail After",67,768.852,244.08,3.79,2.527,-10981781,512,"Tail After 512"
"4615",139,143,"Tail After",68,768.174,244.758,0.959,0.639,-13480118,512,"Tail After 512"
"4616",140,144,"Tail After",69,767.496,242.724,2.144,1.429,-12234401,512,"Tail After 512"
"4617",141,145,"Tail After",70,768.174,246.114,3.457,2.305,-13999531,512,"Tail After 512"
"4618",142,146,"Tail After",71,768.852,244.08,2.144,1.429,-13875895,512,"Tail After 512"
"4619",143,147,"Tail After",72,769.53,244.08,0.678,0.452,-9461873,512,"Tail After 512"
"4620",144,148,"Tail After",73,768.852,244.758,0.959,0.639,-11582089,512,"Tail After 512"
"4621",145,149,"Tail After",74,770.208,244.08,1.516,1.011,-14002088,512,"Tail After 512"
"4622",146,150,"Tail After",75,769.53,240.012,4.124,2.749,-10123912,512,"Tail After 512"
