"","X.1","ID","Track","Slice","X","Y","Distance","Velocity","PixelValue","TrackNumber","Concatenated"
"800",60,62,"Tail Before",9,659.355,52.206,8.502,5.668,-12431279,224,"Tail Before 224"
"801",61,63,"Tail Before",10,659.355,60.681,8.475,5.65,-10127513,224,"Tail Before 224"
"802",62,64,"Tail Before",11,652.914,67.122,9.109,6.073,-10792850,224,"Tail Before 224"
"803",63,65,"Tail Before",12,648.846,104.073,37.174,24.783,-11970225,224,"Tail Before 224"
"804",64,66,"Tail Before",13,626.811,129.837,33.902,22.601,-9534598,224,"Tail Before 224"
"805",65,67,"Tail Before",14,616.641,133.227,10.72,7.147,-9340297,224,"Tail Before 224"
"806",66,68,"Tail Before",15,611.217,131.193,5.793,3.862,-10196124,224,"Tail Before 224"
"807",67,69,"Tail Before",16,613.929,131.193,2.712,1.808,-11050653,224,"Tail Before 224"
"808",68,70,"Tail Before",17,615.285,126.108,5.263,3.508,-10063248,224,"Tail Before 224"
"809",69,71,"Tail Before",18,615.285,128.82,2.712,1.808,-11247006,224,"Tail Before 224"
"810",70,72,"Tail Before",19,613.929,130.515,2.171,1.447,-10653588,224,"Tail Before 224"
"811",71,73,"Tail Before",20,615.285,130.515,1.356,0.904,-9996689,224,"Tail Before 224"
"812",72,74,"Tail Before",21,616.641,128.142,2.733,1.822,-10522518,224,"Tail Before 224"
"813",73,75,"Tail Before",22,615.963,130.515,2.468,1.645,-9538446,224,"Tail Before 224"
"814",74,76,"Tail Before",23,613.929,127.464,3.667,2.445,-9800597,224,"Tail Before 224"
"815",75,77,"Tail Before",24,614.607,131.193,3.79,2.527,-10782622,224,"Tail Before 224"
"816",76,78,"Tail Before",25,613.929,131.871,0.959,0.639,-9208459,224,"Tail Before 224"
"817",77,79,"Tail Before",26,616.641,128.82,4.082,2.721,-10128273,224,"Tail Before 224"
"818",78,80,"Tail Before",27,614.607,128.142,2.144,1.429,-10124675,224,"Tail Before 224"
"819",79,81,"Tail Before",28,614.607,127.464,0.678,0.452,-9734283,224,"Tail Before 224"
"820",80,82,"Tail Before",29,614.607,132.549,5.085,3.39,-10918557,224,"Tail Before 224"
"821",81,83,"Tail Before",30,615.285,128.82,3.79,2.527,-9536904,224,"Tail Before 224"
"822",82,84,"Tail Before",31,614.607,133.905,5.13,3.42,-11187885,224,"Tail Before 224"
"823",83,85,"Tail Before",32,613.929,130.515,3.457,2.305,-9478027,224,"Tail Before 224"
"824",84,86,"Tail Before",33,615.285,131.871,1.918,1.278,-11708071,224,"Tail Before 224"
"825",85,87,"Tail Before",34,615.285,129.837,2.034,1.356,-10719131,224,"Tail Before 224"
"826",86,88,"Tail Before",35,615.285,128.82,1.017,0.678,-10850967,224,"Tail Before 224"
"827",87,89,"Tail Before",36,614.607,128.82,0.678,0.452,-9866130,224,"Tail Before 224"
"828",88,90,"Tail Before",37,615.285,126.108,2.795,1.864,-11311258,224,"Tail Before 224"
"829",89,91,"Tail Before",38,614.607,126.786,0.959,0.639,-11575971,224,"Tail Before 224"
"830",90,92,"Tail Before",39,616.641,124.752,2.877,1.918,-10986403,224,"Tail Before 224"
"831",91,93,"Tail Before",40,615.285,124.074,1.516,1.011,-11903924,224,"Tail Before 224"
"832",92,94,"Tail Before",41,613.929,123.396,1.516,1.011,-11381661,224,"Tail Before 224"
"833",93,95,"Tail Before",42,615.285,123.396,1.356,0.904,-9010311,224,"Tail Before 224"
"834",94,96,"Tail Before",43,614.607,123.396,0.678,0.452,-10983849,224,"Tail Before 224"
"835",95,97,"Tail Before",44,616.641,121.023,3.125,2.084,-11117978,224,"Tail Before 224"
"836",96,98,"Tail Before",45,616.641,121.023,0,0,-12299685,224,"Tail Before 224"
"837",97,99,"Tail Before",46,616.641,119.667,1.356,0.904,-12825524,224,"Tail Before 224"
"838",98,100,"Tail Before",47,617.319,118.989,0.959,0.639,-11706014,224,"Tail Before 224"
"839",99,101,"Tail Before",48,619.014,119.667,1.826,1.217,-12821423,224,"Tail Before 224"
"840",100,102,"Tail Before",49,619.014,119.667,0,0,-11705767,224,"Tail Before 224"
"841",101,103,"Tail Before",50,619.014,121.023,1.356,0.904,-11576998,224,"Tail Before 224"
"842",102,104,"Tail Before",51,619.014,118.989,2.034,1.356,-11053217,224,"Tail Before 224"
"843",103,105,"Tail Before",52,620.37,118.989,1.356,0.904,-11312038,224,"Tail Before 224"
"844",104,106,"Tail Before",53,619.692,121.023,2.144,1.429,-10590616,224,"Tail Before 224"
"845",105,108,"Tail After",55,622.404,120.345,2.171,1.447,-10389907,224,"Tail After 224"
"846",106,109,"Tail After",56,621.726,116.277,4.124,2.749,-10651794,224,"Tail After 224"
"847",107,110,"Tail After",57,619.692,118.311,2.877,1.918,-10258067,224,"Tail After 224"
"848",108,111,"Tail After",58,620.37,118.311,0.678,0.452,-10257036,224,"Tail After 224"
"849",109,112,"Tail After",59,621.048,118.311,0.678,0.452,-10718868,224,"Tail After 224"
"850",110,113,"Tail After",60,620.37,117.633,0.959,0.639,-10981529,224,"Tail After 224"
"851",111,114,"Tail After",61,621.048,116.955,0.959,0.639,-10324114,224,"Tail After 224"
"852",112,115,"Tail After",62,621.048,117.633,0.678,0.452,-11047320,224,"Tail After 224"
"853",113,116,"Tail After",63,621.048,117.633,0,0,-10126731,224,"Tail After 224"
"854",114,117,"Tail After",64,621.048,118.311,0.678,0.452,-10521750,224,"Tail After 224"
"855",115,118,"Tail After",65,621.048,118.311,0,0,-10323597,224,"Tail After 224"
"856",116,119,"Tail After",66,621.048,118.311,0,0,-11178910,224,"Tail After 224"
"857",117,120,"Tail After",67,621.048,118.311,0,0,-11047320,224,"Tail After 224"
"858",118,121,"Tail After",68,621.726,118.311,0.678,0.452,-10126735,224,"Tail After 224"
"859",119,122,"Tail After",69,621.726,118.311,0,0,-10587284,224,"Tail After 224"
"860",120,123,"Tail After",70,621.726,118.311,0,0,-10388361,224,"Tail After 224"
"861",121,124,"Tail After",71,620.37,118.311,1.356,0.904,-10915736,224,"Tail After 224"
"862",122,125,"Tail After",72,620.37,118.311,0,0,-10192524,224,"Tail After 224"
"863",123,126,"Tail After",73,621.726,119.667,1.918,1.278,-10717326,224,"Tail After 224"
"864",124,127,"Tail After",74,621.048,119.667,0.678,0.452,-10652564,224,"Tail After 224"
"865",125,128,"Tail After",75,621.048,118.311,1.356,0.904,-10981527,224,"Tail After 224"
"866",126,129,"Tail After",76,621.048,118.989,0.678,0.452,-11113115,224,"Tail After 224"
"867",127,130,"Tail After",77,621.048,118.989,0,0,-10981013,224,"Tail After 224"
"868",128,131,"Tail After",78,621.048,118.311,0.678,0.452,-11047070,224,"Tail After 224"
"869",129,132,"Tail After",79,621.726,118.311,0.678,0.452,-11375256,224,"Tail After 224"
"870",130,133,"Tail After",80,621.726,118.311,0,0,-11837612,224,"Tail After 224"
"871",131,134,"Tail After",81,621.726,118.989,0.678,0.452,-11309465,224,"Tail After 224"
"872",132,135,"Tail After",82,621.726,118.989,0,0,-11506844,224,"Tail After 224"
"873",133,136,"Tail After",83,621.726,119.667,0.678,0.452,-11308697,224,"Tail After 224"
"874",134,137,"Tail After",84,621.726,119.667,0,0,-11308699,224,"Tail After 224"
"875",135,138,"Tail After",85,621.048,120.345,0.959,0.639,-11244701,224,"Tail After 224"
"876",136,139,"Tail After",86,621.048,120.345,0,0,-11507105,224,"Tail After 224"
"877",137,140,"Tail After",87,621.048,120.345,0,0,-11311266,224,"Tail After 224"
"878",138,141,"Tail After",88,621.048,120.345,0,0,-11310492,224,"Tail After 224"
"879",139,142,"Tail After",89,621.048,120.345,0,0,-11309465,224,"Tail After 224"
"880",140,143,"Tail After",90,621.048,120.345,0,0,-11179413,224,"Tail After 224"
"881",141,144,"Tail After",91,621.048,120.345,0,0,-11439764,224,"Tail After 224"
"882",142,145,"Tail After",92,620.37,120.345,0.678,0.452,-10458006,224,"Tail After 224"
"883",143,146,"Tail After",93,620.37,119.667,0.678,0.452,-10198165,224,"Tail After 224"
"884",144,147,"Tail After",94,620.37,120.345,0.678,0.452,-11117978,224,"Tail After 224"
"885",145,148,"Tail After",95,620.37,120.345,0,0,-10723480,224,"Tail After 224"
"886",146,149,"Tail After",96,620.37,120.345,0,0,-11179670,224,"Tail After 224"
"887",147,150,"Tail After",97,620.37,120.345,0,0,-11571600,224,"Tail After 224"
"888",148,151,"Tail After",98,620.37,120.345,0,0,-13681346,224,"Tail After 224"
"889",149,152,"Tail After",99,621.048,120.345,0.678,0.452,-13478577,224,"Tail After 224"
"890",150,153,"Tail After",100,621.048,120.345,0,0,-13679806,224,"Tail After 224"
"891",151,154,"Tail After",101,621.048,120.345,0,0,-14269113,224,"Tail After 224"
"892",152,155,"Tail After",102,621.048,120.345,0,0,-10852512,224,"Tail After 224"
"893",153,156,"Tail After",103,620.37,120.345,0.678,0.452,-10658976,224,"Tail After 224"
"894",154,157,"Tail After",104,620.37,120.345,0,0,-11179924,224,"Tail After 224"
"895",155,158,"Tail After",105,620.37,120.345,0,0,-14334389,224,"Tail After 224"
"896",156,159,"Tail After",106,620.37,120.345,0,0,-11704734,224,"Tail After 224"
"897",157,162,"Head After",55,613.929,101.361,5.803,3.868,-11511205,224,"Head After 224"
"898",158,163,"Head After",56,613.251,100.683,0.959,0.639,-11246754,224,"Head After 224"
"899",159,164,"Head After",57,613.929,102.039,1.516,1.011,-12163755,224,"Head After 224"
"900",160,165,"Head After",58,617.319,101.361,3.457,2.305,-11839158,224,"Head After 224"
"901",161,166,"Head After",59,615.285,101.361,2.034,1.356,-10658218,224,"Head After 224"
"902",162,167,"Head After",60,613.251,98.988,3.125,2.084,-10721450,224,"Head After 224"
"903",163,168,"Head After",61,607.488,98.988,5.763,3.842,-11247280,224,"Head After 224"
"904",164,169,"Head After",62,613.929,96.954,6.755,4.503,-10987943,224,"Head After 224"
"905",165,170,"Head After",63,613.929,97.632,0.678,0.452,-11515055,224,"Head After 224"
"906",166,171,"Head After",64,619.692,98.31,5.803,3.868,-10330531,224,"Head After 224"
"907",167,172,"Head After",65,617.319,97.632,2.468,1.645,-11186076,224,"Head After 224"
"908",168,173,"Head After",66,621.048,98.988,3.968,2.645,-10258581,224,"Head After 224"
"909",169,174,"Head After",67,622.404,101.361,2.733,1.822,-8813183,224,"Head After 224"
"910",170,175,"Head After",68,619.014,98.31,4.561,3.041,-10918816,224,"Head After 224"
"911",171,176,"Head After",69,622.404,102.039,5.04,3.36,-10920612,224,"Head After 224"
"912",172,177,"Head After",70,622.404,100.683,1.356,0.904,-10195093,224,"Head After 224"
"913",173,178,"Head After",71,618.336,97.632,5.085,3.39,-11313317,224,"Head After 224"
"914",174,179,"Head After",72,618.336,96.954,0.678,0.452,-9868692,224,"Head After 224"
"915",175,180,"Head After",73,618.336,94.92,2.034,1.356,-12892329,224,"Head After 224"
"916",176,181,"Head After",74,615.963,95.598,2.468,1.645,-10126995,224,"Head After 224"
"917",177,182,"Head After",75,615.285,94.92,0.959,0.639,-11444385,224,"Head After 224"
"918",178,183,"Head After",76,614.607,94.242,0.959,0.639,-10259857,224,"Head After 224"
"919",179,184,"Head After",77,613.929,94.242,0.678,0.452,-10852762,224,"Head After 224"
"920",180,185,"Head After",78,608.844,93.564,5.13,3.42,-9933717,224,"Head After 224"
"921",181,186,"Head After",79,608.844,93.564,0,0,-11906467,224,"Head After 224"
"922",182,187,"Head After",80,614.607,94.92,5.92,3.947,-10195093,224,"Head After 224"
"923",183,188,"Head After",81,612.573,94.92,2.034,1.356,-10063248,224,"Head After 224"
"924",184,189,"Head After",82,611.217,96.954,2.445,1.63,-10922653,224,"Head After 224"
"925",185,190,"Head After",83,610.539,100.005,3.125,2.084,-11315609,224,"Head After 224"
"926",186,191,"Head After",84,610.539,100.005,0,0,-10129049,224,"Head After 224"
"927",187,192,"Head After",85,611.895,100.005,1.356,0.904,-11512737,224,"Head After 224"
"928",188,193,"Head After",86,611.895,100.005,0,0,-10654368,224,"Head After 224"
"929",189,194,"Head After",87,613.929,101.361,2.445,1.63,-10001038,224,"Head After 224"
"930",190,195,"Head After",88,616.641,101.361,2.712,1.808,-10854306,224,"Head After 224"
"931",191,196,"Head After",89,616.641,102.039,0.678,0.452,-10065051,224,"Head After 224"
"932",192,197,"Head After",90,619.692,102.039,3.051,2.034,-8755347,224,"Head After 224"
"933",193,198,"Head After",91,618.336,103.395,1.918,1.278,-9671313,224,"Head After 224"
"934",194,199,"Head After",92,620.37,104.073,2.144,1.429,-9866641,224,"Head After 224"
"935",195,200,"Head After",93,621.048,105.429,1.516,1.011,-9538695,224,"Head After 224"
"936",196,201,"Head After",94,619.692,104.751,1.516,1.011,-10654882,224,"Head After 224"
"937",197,202,"Head After",95,621.048,106.107,1.918,1.278,-10918030,224,"Head After 224"
"938",198,203,"Head After",96,621.048,105.429,0.678,0.452,-10654619,224,"Head After 224"
"939",199,204,"Head After",97,621.048,104.073,1.356,0.904,-10655648,224,"Head After 224"
"940",200,205,"Head After",98,618.336,106.107,3.39,2.26,-11509415,224,"Head After 224"
"941",201,206,"Head After",99,615.963,107.802,2.916,1.944,-11711915,224,"Head After 224"
"942",202,207,"Head After",100,618.336,106.785,2.582,1.721,-11113887,224,"Head After 224"
"943",203,208,"Head After",101,620.37,106.785,2.034,1.356,-9997706,224,"Head After 224"
"944",204,209,"Head After",102,621.048,106.107,0.959,0.639,-10458768,224,"Head After 224"
"945",205,210,"Head After",103,621.048,106.107,0,0,-11053979,224,"Head After 224"
"946",206,211,"Head After",104,617.319,105.429,3.79,2.527,-10260385,224,"Head After 224"
"947",207,212,"Head After",105,621.048,106.785,3.968,2.645,-10259849,224,"Head After 224"
"948",208,213,"Head After",106,619.692,103.395,3.651,2.434,-11777189,224,"Head After 224"
