"","X.1","ID","Track","Slice","X","Y","Distance","Velocity","PixelValue","TrackNumber","Concatenated"
"638",50,52,"Tail Before",13,167.466,258.318,3.125,2.084,-9995674,223,"Tail Before 223"
"639",51,53,"Tail Before",14,152.55,266.115,16.831,11.221,-10391712,223,"Tail Before 223"
"640",52,54,"Tail Before",15,144.075,272.556,10.645,7.097,-10061453,223,"Tail Before 223"
"641",53,55,"Tail Before",16,144.075,268.149,4.407,2.938,-9734534,223,"Tail Before 223"
"642",54,56,"Tail Before",17,144.075,271.2,3.051,2.034,-9864074,223,"Tail Before 223"
"643",55,57,"Tail Before",18,140.685,273.912,4.341,2.894,-9995658,223,"Tail Before 223"
"644",56,58,"Tail Before",19,140.685,273.912,0,0,-10192264,223,"Tail Before 223"
"645",57,59,"Tail Before",20,140.685,273.912,0,0,-10126220,223,"Tail Before 223"
"646",58,60,"Tail Before",21,140.685,272.556,1.356,0.904,-10061449,223,"Tail Before 223"
"647",59,61,"Tail Before",22,143.397,275.268,3.835,2.557,-8878722,223,"Tail Before 223"
"648",60,62,"Tail Before",23,140.685,279.675,5.175,3.45,-9208202,223,"Tail Before 223"
"649",61,63,"Tail Before",24,138.99,277.641,2.648,1.765,-9141896,223,"Tail Before 223"
"650",62,64,"Tail Before",25,140.007,276.963,1.222,0.815,-10524060,223,"Tail Before 223"
"651",63,65,"Tail Before",26,143.397,275.268,3.79,2.527,-10063250,223,"Tail Before 223"
"652",64,66,"Tail Before",27,142.719,277.641,2.468,1.645,-9999510,223,"Tail Before 223"
"653",65,67,"Tail Before",28,142.719,278.997,1.356,0.904,-9999775,223,"Tail Before 223"
"654",66,68,"Tail Before",29,138.312,280.353,4.611,3.074,-9471119,223,"Tail Before 223"
"655",67,69,"Tail Before",30,142.041,278.319,4.248,2.832,-9994646,223,"Tail Before 223"
"656",68,70,"Tail Before",31,136.956,280.353,5.477,3.651,-10848922,223,"Tail Before 223"
"657",69,71,"Tail Before",32,141.363,276.963,5.56,3.707,-9734542,223,"Tail Before 223"
"658",70,72,"Tail Before",33,140.685,278.997,2.144,1.429,-9535376,223,"Tail Before 223"
"659",71,73,"Tail Before",34,138.99,281.709,3.198,2.132,-9995145,223,"Tail Before 223"
"660",72,74,"Tail Before",35,140.007,279.675,2.274,1.516,-9209230,223,"Tail Before 223"
"661",73,75,"Tail Before",36,142.719,276.963,3.835,2.557,-9865881,223,"Tail Before 223"
"662",74,76,"Tail Before",37,142.719,275.946,1.017,0.678,-9404291,223,"Tail Before 223"
"663",75,77,"Tail Before",38,140.685,278.319,3.125,2.084,-8748678,223,"Tail Before 223"
"664",76,78,"Tail Before",39,144.075,275.268,4.561,3.041,-9600138,223,"Tail Before 223"
"665",77,80,"Head After",41,147.804,310.185,0,0,-8156795,223,"Head After 223"
"666",78,81,"Head After",42,142.719,309.507,5.13,3.42,-8419446,223,"Head After 223"
"667",79,82,"Head After",43,145.431,315.27,6.369,4.246,-8289917,223,"Head After 223"
"668",80,83,"Head After",44,150.516,317.304,5.477,3.651,-8485493,223,"Head After 223"
"669",81,84,"Head After",45,151.872,314.592,3.032,2.021,-8025215,223,"Head After 223"
"670",82,85,"Head After",46,149.16,317.304,3.835,2.557,-8354172,223,"Head After 223"
"671",83,86,"Head After",47,151.872,315.27,3.39,2.26,-8747898,223,"Head After 223"
"672",84,87,"Head After",48,149.838,317.304,2.877,1.918,-8879998,223,"Head After 223"
"673",85,88,"Head After",49,150.516,315.948,1.516,1.011,-9076863,223,"Head After 223"
"674",86,89,"Head After",50,145.431,315.27,5.13,3.42,-8288379,223,"Head After 223"
"675",87,90,"Head After",51,146.109,312.219,3.125,2.084,-8025458,223,"Head After 223"
"676",88,91,"Head After",52,147.804,314.592,2.916,1.944,-8288377,223,"Head After 223"
"677",89,92,"Head After",53,156.957,305.1,13.186,8.791,-8355453,223,"Head After 223"
"678",90,93,"Head After",54,156.279,303.744,1.516,1.011,-8617853,223,"Head After 223"
"679",91,94,"Head After",55,158.991,303.066,2.795,1.864,-8355964,223,"Head After 223"
"680",92,95,"Head After",56,156.957,306.795,4.248,2.832,-9142906,223,"Head After 223"
"681",93,96,"Head After",57,152.55,310.863,5.998,3.998,-8288641,223,"Head After 223"
"682",94,97,"Head After",58,152.55,310.863,0,0,-8026498,223,"Head After 223"
"683",95,98,"Head After",59,149.838,312.897,3.39,2.26,-10400424,223,"Head After 223"
"684",96,99,"Head After",60,149.838,312.897,0,0,-12110501,223,"Head After 223"
"685",97,100,"Head After",61,149.838,312.897,0,0,-7501694,223,"Head After 223"
"686",98,101,"Head After",62,149.838,312.897,0,0,-9737891,223,"Head After 223"
"687",99,102,"Head After",63,148.482,310.863,2.445,1.63,-7565685,223,"Head After 223"
"688",100,103,"Head After",64,147.126,311.541,1.516,1.011,-8157306,223,"Head After 223"
"689",101,104,"Head After",65,148.482,312.219,1.516,1.011,-8354431,223,"Head After 223"
"690",102,105,"Head After",66,150.516,310.863,2.445,1.63,-7368817,223,"Head After 223"
"691",103,106,"Head After",67,148.482,314.592,4.248,2.832,-8818834,223,"Head After 223"
"692",104,107,"Head After",68,148.482,314.592,0,0,-7501681,223,"Head After 223"
"693",105,108,"Head After",69,148.482,315.27,0.678,0.452,-8620163,223,"Head After 223"
"694",106,109,"Head After",70,148.482,312.897,2.373,1.582,-7959675,223,"Head After 223"
"695",107,110,"Head After",71,147.126,310.185,3.032,2.021,-8092540,223,"Head After 223"
"696",108,111,"Head After",72,146.109,311.541,1.695,1.13,-7893619,223,"Head After 223"
"697",109,112,"Head After",73,140.685,308.151,6.396,4.264,-9474445,223,"Head After 223"
"698",110,113,"Head After",74,145.431,310.863,5.466,3.644,-8225153,223,"Head After 223"
"699",111,114,"Head After",75,144.753,309.507,1.516,1.011,-10200224,223,"Head After 223"
"700",112,115,"Head After",76,142.041,310.185,2.795,1.864,-11771810,223,"Head After 223"
"701",113,116,"Head After",77,142.041,308.829,1.356,0.904,-11047070,223,"Head After 223"
"702",114,117,"Head After",78,149.838,310.863,8.058,5.372,-12042930,223,"Head After 223"
"703",115,119,"Tail After",41,128.481,284.082,3.604,2.402,-10256525,223,"Tail After 223"
"704",116,120,"Tail After",42,129.837,281.709,2.733,1.822,-9470082,223,"Tail After 223"
"705",117,121,"Tail After",43,129.837,281.709,0,0,-9535623,223,"Tail After 223"
"706",118,122,"Tail After",44,131.871,282.387,2.144,1.429,-9929867,223,"Tail After 223"
"707",119,123,"Tail After",45,129.837,278.997,3.953,2.636,-9272703,223,"Tail After 223"
"708",120,124,"Tail After",46,131.193,275.268,3.968,2.645,-10787995,223,"Tail After 223"
"709",121,125,"Tail After",47,132.888,280.353,5.36,3.573,-10061453,223,"Tail After 223"
"710",122,126,"Tail After",48,131.193,278.319,2.648,1.765,-10195097,223,"Tail After 223"
"711",123,127,"Tail After",49,133.566,278.319,2.373,1.582,-11376287,223,"Tail After 223"
"712",124,128,"Tail After",50,132.888,278.319,0.678,0.452,-9471631,223,"Tail After 223"
"713",125,129,"Tail After",51,129.159,277.641,3.79,2.527,-9407119,223,"Tail After 223"
"714",126,130,"Tail After",52,129.159,277.641,0,0,-9471374,223,"Tail After 223"
"715",127,131,"Tail After",53,129.159,277.641,0,0,-9802131,223,"Tail After 223"
"716",128,132,"Tail After",54,131.193,278.997,2.445,1.63,-7895173,223,"Tail After 223"
"717",129,133,"Tail After",55,129.159,278.997,2.034,1.356,-8553091,223,"Tail After 223"
"718",130,134,"Tail After",56,132.888,281.031,4.248,2.832,-10982802,223,"Tail After 223"
"719",131,135,"Tail After",57,131.871,278.319,2.896,1.931,-10523809,223,"Tail After 223"
"720",132,136,"Tail After",58,131.871,280.353,2.034,1.356,-11378340,223,"Tail After 223"
"721",133,137,"Tail After",59,132.888,278.997,1.695,1.13,-10525341,223,"Tail After 223"
"722",134,138,"Tail After",60,136.278,280.353,3.651,2.434,-10394014,223,"Tail After 223"
"723",135,139,"Tail After",61,133.566,277.641,3.835,2.557,-10786969,223,"Tail After 223"
"724",136,140,"Tail After",62,133.566,277.641,0,0,-11379108,223,"Tail After 223"
"725",137,141,"Tail After",63,132.888,276.963,0.959,0.639,-9932185,223,"Tail After 223"
"726",138,142,"Tail After",64,132.888,275.946,1.017,0.678,-9733004,223,"Tail After 223"
"727",139,143,"Tail After",65,131.871,282.387,6.521,4.347,-11373468,223,"Tail After 223"
"728",140,144,"Tail After",66,132.888,278.319,4.193,2.795,-9730692,223,"Tail After 223"
"729",141,145,"Tail After",67,135.6,278.319,2.712,1.808,-11313825,223,"Tail After 223"
"730",142,146,"Tail After",68,135.6,277.641,0.678,0.452,-9995406,223,"Tail After 223"
"731",143,147,"Tail After",69,136.956,274.59,3.339,2.226,-11442595,223,"Tail After 223"
"732",144,148,"Tail After",70,134.244,273.912,2.795,1.864,-10585239,223,"Tail After 223"
"733",145,149,"Tail After",71,134.244,271.2,2.712,1.808,-11645611,223,"Tail After 223"
"734",146,150,"Tail After",72,132.888,271.878,1.516,1.011,-10719884,223,"Tail After 223"
"735",147,151,"Tail After",73,131.193,274.59,3.198,2.132,-10261892,223,"Tail After 223"
"736",148,152,"Tail After",74,131.871,273.912,0.959,0.639,-12433574,223,"Tail After 223"
"737",149,153,"Tail After",75,133.566,273.234,1.826,1.217,-10128792,223,"Tail After 223"
"738",150,154,"Tail After",76,133.566,273.234,0,0,-10587535,223,"Tail After 223"
"739",151,155,"Tail After",77,133.566,273.234,0,0,-10783382,223,"Tail After 223"
"740",152,156,"Tail After",78,134.922,275.268,2.445,1.63,-10980508,223,"Tail After 223"
