LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(µm),(µm),(µm),(µm),(µm/frame),(µm/frame),(µm/frame),(µm/frame),(µm/frame),(quality),(µm),(µm),,(µm/frame),,(rad/frame)
Track_2034,0,0,201,2,0,0,0,6,207.0,0.0,207.0,14.458736527310021,800.5374003063259,320.35951960588045,0.0,0.982806413493214,12.754784552302963,0.0053068731535467414,0.6673979537267267,1.2508138930130996,4501.79104477612,198.12277667663272,18.68404918446411,0.07297866893370335,0.06984896873096628,0.07107093296501832,1.3525618773193608
Track_2035,1,1,300,0,0,0,0,0,299.0,0.0,299.0,4.546411881950386,591.4726502970534,290.7508948900617,0.0,0.3112673329856275,1.528802576225786,0.025398900395961245,0.25864049650252596,0.22317781573614068,4352.723333333333,93.06893256270259,5.135616461839695,0.048849941186199466,0.015205390909533063,0.04884994118619945,1.8420717610665194
Track_2036,2,2,60,2,0,0,0,4,64.0,0.0,64.0,19.332120846934647,137.79801684385646,506.79441842490246,0.0,1.2032837035009736,7.225501061314987,0.2037848485351958,0.8162553174006392,1.2488421981451323,6457.45,74.29264730490056,20.35648594418418,0.2602158026163034,0.30206438823335385,0.2510333908408238,1.5548041010839722
Track_2037,3,3,80,1,0,0,0,10,89.0,0.0,89.0,51.69195548881617,25.078918066895316,196.40114020172797,0.0,1.2753858399379694,3.3301874012319734,0.08642842784317128,1.1193119016710926,0.8175370441515663,3283.7625,125.23215401454199,70.8362924086074,0.4127690360002407,0.580808488638384,0.45539825710048076,0.877887393574125
Track_2038,4,4,300,0,0,0,0,0,299.0,0.0,299.0,10.402290580321138,195.64458742887717,149.92588293577288,0.0,0.4031357719761065,2.080347926621138,0.03730300123131794,0.3374791179150172,0.27998335502397853,5248.456666666667,120.53759582085577,10.402290580321138,0.08629913770456422,0.034790269499401796,0.08629913770456417,1.8602070725815998
Track_2039,5,5,299,1,0,0,0,1,299.0,0.0,299.0,9.198323309386472,404.40493377280364,184.12556839141845,0.0,0.7076847095293382,8.156709485956974,0.02181644285700625,0.5202520226501014,0.7060056925962381,3752.4448160535117,211.19124994702028,17.937106615073073,0.04355447165398176,0.03076362310831596,0.04347080372667089,1.4126408397508214
Track_2040,6,6,245,5,0,0,0,10,268.0,0.0,268.0,17.470829211041824,507.7271773353594,539.323232445817,0.0,0.9238094787847935,5.101118775998621,0.01574637349913391,0.6862426008103566,0.8317560427325142,4730.355102040817,249.12921892100132,18.415477738783537,0.07012757992301903,0.06518966123523069,0.070566131580489,1.5533864691630226
